ParticipantNo: 21007
Time for Trials (seconds): 60
Controller type: Arrows Only
Repetition?: Full
DSPType: 1
Encoding Tours: 0
!!1_dsp1_07
!!1_dsp1_07
0.02:  132.7,10.91,268.1084,
0.03:  132.7,10.91,268.1084,
1.65:  132.7,10.91,268.1084,box 10,4
1.67:  132.7,10.91,268.1084,box 10,4
1.68:  132.7,10.91,268.1084,box 10,4
1.7:  132.7,10.91,268.1084,box 10,4
1.72:  132.7,10.91,268.1084,box 10,4
1.73:  132.7,10.91,268.1084,box 10,4
1.75:  132.7,10.91,268.1084,box 10,4
1.77:  132.7,10.91,268.1084,box 10,4
1.78:  132.7,10.91,268.1084,box 10,4
1.8:  132.7,10.91,268.1084,box 10,4
1.82:  132.7,10.91,268.1084,box 10,4
1.83:  132.7,10.91,268.1084,box 10,4
1.85:  132.7,10.91,268.1084,box 10,4
1.87:  132.7,10.91,268.1084,box 10,4
1.88:  132.7,10.91,268.1084,box 10,4
1.9:  132.7,10.91,268.1084,box 10,4
1.92:  132.7,10.91,268.1084,box 10,4
1.93:  132.7,10.91,268.1084,box 10,4
1.95:  132.7,10.91,268.1084,box 10,4
1.97:  132.7,10.91,268.1084,box 10,4
1.98:  132.7,10.91,268.1084,box 10,4
2:  132.7,10.91,268.1084,box 10,4
2.02:  132.7,10.91,268.1084,box 10,4
2.03:  132.7,10.91,268.1084,box 10,4
2.05:  132.7,10.91,268.1084,box 10,4
2.07:  132.7,10.91,268.1084,box 10,4
2.08:  132.7,10.91,268.1084,box 10,4
2.1:  132.7,10.91,268.1084,box 10,4
2.12:  132.7,10.91,268.1084,box 10,4
2.13:  132.7,10.91,268.1084,box 10,4
2.15:  132.7,10.91,268.1084,box 10,4
2.17:  132.7,10.91,268.1084,box 10,4
2.18:  132.7,10.91,268.1084,box 10,4
2.2:  132.7,10.91,268.1084,box 10,4
2.22:  132.7,10.91,268.1084,box 10,4
2.23:  132.7,10.91,268.1084,box 10,4
2.25:  132.7,10.91,268.1084,box 10,4
2.27:  132.7,10.91,268.1084,box 10,4
2.28:  132.7,10.91,268.1084,box 10,4
2.3:  132.7,10.91,268.1084,box 10,4
2.32:  132.7,10.91,268.1084,box 10,4
2.33:  132.7,10.91,268.1084,box 10,4
2.35:  132.7,10.91,268.1084,box 10,4
2.37:  132.7,10.91,268.1084,box 10,4
2.38:  132.7,10.91,268.1084,box 10,4
2.4:  132.7,10.91,268.1084,box 10,4
2.42:  132.7,10.91,268.1084,box 10,4
2.43:  132.7,10.91,268.1084,box 10,4
2.45:  132.7,10.91,268.1084,box 10,4
2.47:  132.7,10.91,268.1084,box 10,4
2.48:  132.7,10.91,268.1084,box 10,4
2.5:  132.7,10.91,268.1084,box 10,4
2.52:  132.7,10.91,268.1084,box 10,4
2.53:  132.7,10.91,268.1084,box 10,4
2.55:  132.7,10.91,268.1084,box 10,4
2.57:  132.7,10.91,268.1084,box 10,4
2.58:  132.7,10.91,268.1084,box 10,4
2.6:  132.7,10.91,268.1084,box 10,4
2.62:  132.7,10.91,268.1084,box 10,4
2.63:  132.7,10.91,268.1084,box 10,4
2.65:  132.7,10.91,268.1084,box 10,4
2.67:  132.7,10.91,268.1084,box 10,4
2.68:  132.7,10.91,268.1084,box 10,4
2.7:  132.7,10.91,268.1084,box 10,4
2.72:  132.7,10.91,268.1084,box 10,4
2.73:  132.7,10.91,268.1084,box 10,4
2.75:  132.7,10.91,268.1084,box 10,4
2.77:  132.7,10.91,268.1084,box 10,4
2.78:  132.7,10.91,268.1084,box 10,4
2.8:  132.7,10.91,268.1084,box 10,4
2.82:  132.7,10.91,268.1084,box 10,4
2.83:  132.7,10.91,268.1084,box 10,4
2.85:  132.7,10.91,268.1084,box 10,4
2.87:  132.7,10.91,268.1084,box 10,4
2.88:  132.7,10.91,268.1084,box 10,4
2.9:  132.7,10.91,268.1084,box 10,4
2.92:  132.7,10.91,268.1084,box 10,4
2.93:  132.7,10.91,268.1084,box 10,4
2.95:  132.7,10.91,268.1084,box 10,4
2.97:  132.7,10.91,268.1084,box 10,4
2.98:  132.7,10.91,268.1084,box 10,4
3:  132.7,10.91,268.1084,box 10,4
3.02:  132.7,10.91,268.1084,box 10,4
3.03:  132.7,10.91,268.1084,box 10,4
3.05:  132.7,10.91,268.1084,box 10,4
3.07:  132.7,10.91,268.1084,box 10,4
3.08:  132.7,10.91,268.1084,box 10,4
3.1:  132.7,10.91,268.1084,box 10,4
3.12:  132.7,10.91,268.1084,box 10,4
3.13:  132.7,10.91,268.1084,box 10,4
3.15:  132.7,10.91,268.1084,box 10,4
3.17:  132.7,10.91,268.1084,box 10,4
3.18:  132.7,10.91,268.1084,box 10,4
3.2:  132.7,10.91,268.1084,box 10,4
3.22:  132.7,10.91,268.1084,box 10,4
3.23:  132.7,10.91,268.1084,box 10,4
3.25:  132.7,10.91,268.1084,box 10,4
3.27:  132.7,10.91,268.1084,box 10,4
3.28:  132.7,10.91,268.1084,box 10,4
3.3:  132.7,10.91,268.1084,box 10,4
3.32:  132.7,10.91,268.1084,box 10,4
3.33:  132.7,10.91,268.1084,box 10,4
3.35:  132.7,10.91,268.1084,box 10,4
3.37:  132.7,10.91,268.1084,box 10,4
3.38:  132.7,10.91,268.1084,box 10,4
3.4:  132.7,10.91,268.1084,box 10,4
3.42:  132.7,10.91,268.1084,box 10,4
3.43:  132.7,10.91,268.1084,box 10,4
3.45:  132.7,10.91,268.1084,box 10,4
3.47:  132.7,10.91,268.1084,box 10,4
3.48:  132.7,10.91,268.1084,box 10,4
3.5:  132.7,10.91,268.1084,box 10,4
3.52:  132.7,10.91,268.1084,box 10,4
3.53:  132.7,10.91,268.1084,box 10,4
3.55:  132.7,10.91,268.1084,box 10,4
3.57:  132.7,10.91,268.1084,box 10,4
3.58:  132.7,10.91,268.1084,box 10,4
3.6:  132.7,10.91,268.1084,box 10,4
3.62:  132.7,10.91,268.1084,box 10,4
3.63:  132.7,10.91,268.1084,box 10,4
3.65:  132.7,10.91,268.1084,box 10,4
3.67:  132.7,10.91,268.1084,box 10,4
3.68:  132.7,10.91,268.1084,box 10,4
3.7:  132.7,10.91,268.1084,box 10,4
3.72:  132.7,10.91,268.1084,box 10,4
3.73:  132.7,10.91,268.1084,box 10,4
3.75:  132.7,10.91,268.1084,box 10,4
3.77:  132.7,10.91,268.1084,box 10,4
3.78:  132.7,10.91,268.1084,box 10,4
3.8:  132.7,10.91,268.1084,box 10,4
3.82:  132.7,10.91,268.1084,box 10,4
3.83:  132.7,10.91,268.1084,box 10,4
3.85:  132.7,10.91,268.1084,box 10,4
3.87:  132.7,10.91,268.1084,box 10,4
3.88:  132.7,10.91,268.1084,box 10,4
3.9:  132.7,10.91,268.1084,box 10,4
3.92:  132.7,10.91,268.1084,box 10,4
3.93:  132.7,10.91,268.1084,box 10,4
3.95:  132.7,10.91,268.1084,box 10,4
3.97:  132.7,10.91,268.1084,box 10,4
3.98:  132.7,10.91,268.1084,box 10,4
4:  132.7,10.91,268.1084,box 10,4
4.02:  132.7,10.91,268.1084,box 10,4
4.03:  132.7,10.91,268.1084,box 10,4
4.05:  132.7,10.91,268.1084,box 10,4
4.07:  132.7,10.91,268.1084,box 10,4
4.08:  132.7,10.91,268.1084,box 10,4
4.1:  132.7,10.91,268.1084,box 10,4
4.12:  132.7,10.91,268.1084,box 10,4
4.13:  132.7,10.91,268.1084,box 10,4
4.15:  132.7,10.91,268.1084,box 10,4
4.17:  132.7,10.91,268.1084,box 10,4
4.18:  132.7,10.91,268.1084,box 10,4
4.2:  132.7,10.91,268.1084,box 10,4
4.22:  132.7,10.91,268.1084,box 10,4
4.23:  132.7,10.91,268.1084,box 10,4
4.25:  132.7,10.91,268.1084,box 10,4
4.27:  132.7,10.91,268.1084,box 10,4
4.28:  132.7,10.91,268.1084,box 10,4
4.3:  132.7,10.91,268.1084,box 10,4
4.32:  132.7,10.91,268.1084,box 10,4
4.33:  132.7,10.91,268.1084,box 10,4
4.35:  132.7,10.91,268.1084,box 10,4
4.37:  132.7,10.91,268.1084,box 10,4
4.38:  132.7,10.91,268.1084,box 10,4
4.4:  132.7,10.91,268.1084,box 10,4
4.42:  132.7,10.91,268.1084,box 10,4
4.43:  132.7,10.91,268.1084,box 10,4
4.45:  132.7,10.91,268.1084,box 10,4
4.47:  132.7,10.91,268.1084,box 10,4
4.48:  132.7,10.91,268.1084,box 10,4
4.5:  132.7,10.91,268.1084,box 10,4
4.52:  132.7,10.91,268.1084,box 10,4
4.53:  132.7,10.91,268.1084,box 10,4
4.55:  132.7,10.91,268.1084,box 10,4
4.57:  132.7,10.91,268.1084,box 10,4
4.58:  132.7,10.91,268.1084,box 10,4
4.6:  132.7,10.91,268.1084,box 10,4
4.62:  132.7,10.91,268.1084,box 10,4
4.63:  132.7,10.91,268.1084,box 10,4
4.65:  132.7,10.91,268.1084,box 10,4
4.67:  132.7,10.91,268.1084,box 10,4
4.68:  132.7,10.91,268.1084,box 10,4
4.7:  132.7,10.91,268.1084,box 10,4
4.72:  132.7,10.91,268.1084,box 10,4
4.73:  132.7,10.91,268.1084,box 10,4
4.75:  132.7,10.91,268.1084,box 10,4
4.77:  132.7,10.91,268.1084,box 10,4
4.78:  132.7,10.91,268.1084,box 10,4
4.8:  132.7,10.91,268.1084,box 10,4
4.82:  132.7,10.91,268.1084,box 10,4
4.83:  132.7,10.91,268.1084,box 10,4
4.85:  132.7,10.91,268.1084,box 10,4
4.87:  132.7,10.91,268.1084,box 10,4
4.88:  132.7,10.91,268.1084,box 10,4
4.9:  132.7,10.91,268.1084,box 10,4
4.92:  132.7,10.91,268.1084,box 10,4
4.93:  132.7,10.91,268.1084,box 10,4
4.95:  132.7,10.91,268.1084,box 10,4
4.97:  132.7,10.91,268.1084,box 10,4
4.98:  132.7,10.91,268.1084,box 10,4
5:  132.7,10.91,268.1084,box 10,4
5.02:  132.7,10.91,268.1084,box 10,4
5.03:  132.7,10.91,268.1084,box 10,4
5.05:  132.7,10.91,268.1084,box 10,4
5.07:  132.7,10.91,268.1084,box 10,4
5.08:  132.7,10.91,268.1084,box 10,4
5.1:  132.7,10.91,268.1084,box 10,4
5.12:  132.7,10.91,268.1084,box 10,4
5.13:  132.7,10.91,268.1084,box 10,4
5.15:  132.7,10.91,268.1084,box 10,4
5.17:  132.7,10.91,268.1084,box 10,4
5.18:  132.7,10.91,268.1084,box 10,4
5.2:  132.7,10.91,268.1084,box 10,4
5.22:  132.7,10.91,268.1084,box 10,4
5.23:  132.7,10.91,268.1084,box 10,4
5.25:  132.7,10.91,268.1084,box 10,4
5.27:  132.7,10.91,268.1084,box 10,4
5.28:  132.7,10.91,268.1084,box 10,4
5.3:  132.7,10.91,268.1084,box 10,4
5.32:  132.7,10.91,268.1084,box 10,4
5.33:  132.7,10.91,268.1084,box 10,4
5.35:  132.7,10.91,268.1084,box 10,4
5.37:  132.7,10.91,268.1084,box 10,4
5.38:  132.7,10.91,268.1084,box 10,4
5.4:  132.7,10.91,268.1084,box 10,4
5.42:  132.7,10.91,268.1084,box 10,4
5.43:  132.7,10.91,268.1084,box 10,4
5.45:  132.7,10.91,268.1084,box 10,4
5.47:  132.7,10.91,268.1084,box 10,4
5.48:  132.7,10.91,268.1084,box 10,4
5.5:  132.7,10.91,268.1084,box 10,4
5.52:  132.7,10.91,268.1084,box 10,4
5.53:  132.7,10.91,268.1084,box 10,4
5.55:  132.7,10.91,268.1084,box 10,4
5.57:  132.7,10.91,268.1084,box 10,4
5.58:  132.7,10.91,268.1084,box 10,4
5.6:  132.7,10.91,268.1084,box 10,4
5.62:  132.7,10.91,268.1084,box 10,4
5.63:  132.7,10.91,268.1084,box 10,4
5.65:  132.7,10.91,268.1084,box 10,4
5.67:  132.7,10.91,268.1084,box 10,4
5.68:  132.7,10.91,268.1084,box 10,4
5.7:  132.7,10.91,268.1084,box 10,4
5.72:  132.7,10.91,268.1084,box 10,4
5.73:  132.7,10.91,268.1084,box 10,4
5.75:  132.7,10.91,268.1084,box 10,4
5.77:  132.7,10.91,268.1084,box 10,4
5.78:  132.7,10.91,268.1084,box 10,4
5.8:  132.7,10.91,268.1084,box 10,4
5.82:  132.7,10.91,268.1084,box 10,4
5.83:  132.7,10.91,268.1084,box 10,4
5.85:  132.7,10.91,268.1084,box 10,4
5.87:  132.7,10.91,268.1084,box 10,4
5.88:  132.7,10.91,268.1084,box 10,4
5.9:  132.7,10.91,268.1084,box 10,4
5.92:  132.7,10.91,268.1084,box 10,4
5.93:  132.7,10.91,268.1084,box 10,4
5.95:  132.7,10.91,268.1084,box 10,4
5.97:  132.7,10.91,268.1084,box 10,4
5.98:  132.7,10.91,268.1084,box 10,4
6:  132.7,10.91,268.1084,box 10,4
6.02:  132.7,10.91,268.1084,box 10,4
6.03:  132.7,10.91,268.1084,box 10,4
6.05:  132.7,10.91,268.1084,box 10,4
6.07:  132.7,10.91,268.1084,box 10,4
6.08:  132.7,10.91,268.1084,box 10,4
6.1:  132.7,10.91,268.1084,box 10,4
6.12:  132.7,10.91,268.1084,box 10,4
6.13:  132.7,10.91,268.1084,box 10,4
6.15:  132.7,10.91,268.1084,box 10,4
6.17:  132.7,10.91,268.1084,box 10,4
6.18:  132.7,10.91,268.1084,box 10,4
6.2:  132.7,10.91,268.1084,box 10,4
6.22:  132.7,10.91,268.1084,box 10,4
6.23:  132.7,10.91,268.1084,box 10,4
6.25:  132.7,10.91,268.1084,box 10,4
6.27:  132.7,10.91,268.1084,box 10,4
6.28:  132.7,10.91,269.6084,box 10,4
6.3:  132.7,10.91,271.1084,box 10,4
6.32:  132.7,10.91,272.6084,box 10,4
6.33:  132.7,10.91,274.1084,box 10,4
6.35:  132.7,10.91,275.6085,box 10,4
6.37:  132.7,10.91,277.1085,box 10,4
6.38:  132.7,10.91,278.6084,box 10,4
6.4:  132.7,10.91,279.965,box 10,4
6.42:  132.7,10.91,281.1746,box 10,4
6.43:  132.7,10.91,282.2323,box 10,4
6.45:  132.7,10.91,283.1404,box 10,4
6.47:  132.7,10.91,283.899,box 10,4
6.48:  132.7,10.91,284.5068,box 10,4
6.5:  132.7,10.91,284.9643,box 10,4
6.52:  132.7,10.91,285.2728,box 10,4
6.53:  132.7,10.91,285.4304,box 10,4
6.55:  132.7,10.91,285.4384,box 10,4
6.57:  132.7,10.91,285.4384,box 10,4
6.58:  132.7,10.91,285.4384,box 10,4
6.6:  132.7,10.91,285.4384,box 10,4
6.62:  132.7,10.91,285.4384,box 10,4
6.63:  132.7,10.91,285.4384,box 10,4
6.65:  132.7,10.91,285.4384,box 10,4
6.67:  132.7,10.91,285.4384,box 10,4
6.68:  132.7,10.91,285.4384,box 10,4
6.7:  132.7,10.91,285.4384,box 10,4
6.72:  132.7,10.91,285.4384,box 10,4
6.73:  132.7,10.91,285.4384,box 10,4
6.75:  132.7,10.91,285.4384,box 10,4
6.77:  132.7,10.91,285.4384,box 10,4
6.78:  132.7,10.91,285.4384,box 10,4
6.8:  132.7,10.91,285.4384,box 10,4
6.82:  132.7,10.91,285.4384,box 10,4
6.83:  132.7,10.91,285.4384,box 10,4
6.85:  132.7,10.91,285.4384,box 10,4
6.87:  132.7,10.91,285.4384,box 10,4
6.88:  132.7,10.91,285.4384,box 10,4
6.9:  132.7,10.91,285.4384,box 10,4
6.92:  132.7,10.91,285.4384,box 10,4
6.93:  132.7,10.91,285.4384,box 10,4
6.95:  132.7,10.91,285.4384,box 10,4
6.97:  132.7,10.91,285.4384,box 10,4
6.98:  132.7,10.91,285.4384,box 10,4
7:  132.7,10.91,285.4384,box 10,4
7.02:  132.7,10.91,285.4384,box 10,4
7.03:  132.7,10.91,285.4384,box 10,4
7.05:  132.7,10.91,285.4384,box 10,4
7.07:  132.7,10.91,285.4384,box 10,4
7.08:  132.7,10.91,285.4384,box 10,4
7.1:  132.7,10.91,285.4384,box 10,4
7.12:  132.7,10.91,285.4384,box 10,4
7.13:  132.7,10.91,285.4384,box 10,4
7.15:  132.7,10.91,285.4384,box 10,4
7.17:  132.7,10.91,285.4384,box 10,4
7.18:  132.7,10.91,285.4384,box 10,4
7.2:  132.7,10.91,285.4384,box 10,4
7.22:  132.7,10.91,285.4384,box 10,4
7.23:  132.7,10.91,285.4384,box 10,4
7.25:  132.7,10.91,285.4384,box 10,4
7.27:  132.7,10.91,285.4384,box 10,4
7.28:  132.7,10.91,285.4384,box 10,4
7.3:  132.7,10.91,285.4384,box 10,4
7.32:  132.7,10.91,285.4384,box 10,4
7.33:  132.7,10.91,285.4384,box 10,4
7.35:  132.7,10.91,285.4384,box 10,4
7.37:  132.7,10.91,285.4384,box 10,4
7.38:  132.7,10.91,285.4384,box 10,4
7.4:  132.7,10.91,285.4384,box 10,4
7.42:  132.7,10.91,285.4384,box 10,4
7.43:  132.7,10.91,285.4384,box 10,4
7.45:  132.7,10.91,285.4384,box 10,4
7.47:  132.7,10.91,285.4384,box 10,4
7.48:  132.7,10.91,285.4384,box 10,4
7.5:  132.7,10.91,285.4384,box 10,4
7.52:  132.7,10.91,285.4384,box 10,4
7.53:  132.7,10.91,285.4384,box 10,4
7.55:  132.7,10.91,285.4384,box 10,4
7.57:  132.7,10.91,285.4384,box 10,4
7.58:  132.7,10.91,285.4384,box 10,4
7.6:  132.7,10.91,285.4384,box 10,4
7.62:  132.7,10.91,285.4384,box 10,4
7.63:  132.7,10.91,285.4384,box 10,4
7.65:  132.7,10.91,285.4384,box 10,4
7.67:  132.7,10.91,285.4384,box 10,4
7.68:  132.7,10.91,285.4384,box 10,4
7.7:  132.7,10.91,285.4384,box 10,4
7.72:  132.7,10.91,285.4384,box 10,4
7.73:  132.7,10.91,285.4384,box 10,4
7.75:  132.7,10.91,285.4384,box 10,4
7.77:  132.7,10.91,285.4384,box 10,4
7.78:  132.7,10.91,285.4384,box 10,4
7.8:  132.7,10.91,285.4384,box 10,4
7.82:  132.7,10.91,285.4384,box 10,4
7.83:  132.7,10.91,285.4384,box 10,4
7.85:  132.7,10.91,285.4384,box 10,4
7.87:  132.7,10.91,285.4384,box 10,4
7.88:  132.7,10.91,285.4384,box 10,4
7.9:  132.7,10.91,285.4384,box 10,4
7.92:  132.7,10.91,285.4384,box 10,4
7.93:  132.7,10.91,285.4384,box 10,4
7.95:  132.7,10.91,285.4384,box 10,4
7.97:  132.7,10.91,285.4384,box 10,4
7.98:  132.7,10.91,285.4384,box 10,4
8:  132.7,10.91,285.4384,box 10,4
8.02:  132.7,10.91,285.4384,box 10,4
8.03:  132.7,10.91,285.4384,box 10,4
8.05:  132.7,10.91,285.4384,box 10,4
8.07:  132.7,10.91,285.4384,box 10,4
8.08:  132.7,10.91,285.4384,box 10,4
8.1:  132.7,10.91,285.4384,box 10,4
8.12:  132.7,10.91,285.4384,box 10,4
8.13:  132.7,10.91,285.4384,box 10,4
8.15:  132.7,10.91,285.4384,box 10,4
8.17:  132.6877,10.91339,285.4384,box 10,4
8.18:  132.6638,10.92001,285.4384,box 10,4
8.2:  132.6278,10.92994,285.4384,box 10,4
8.22:  132.5795,10.94329,285.4384,box 10,4
8.23:  132.5197,10.95978,285.4384,box 10,4
8.25:  132.4383,10.98226,285.4384,box 10,4
8.27:  132.3538,11.00562,285.4384,box 10,4
8.28:  132.2664,11.02975,285.4384,box 10,4
8.3:  132.1456,11.0631,285.4384,box 10,4
8.32:  132.0365,11.09325,285.4384,box 10,4
8.33:  131.891,11.13341,285.4384,box 10,4
8.35:  131.753,11.17152,285.4384,box 10,4
8.37:  131.6021,11.21319,285.4384,box 10,4
8.38:  131.435,11.25935,285.4384,box 10,4
8.4:  131.2539,11.30935,285.4384,box 10,4
8.42:  131.06,11.3629,285.4384,box 10,4
8.43:  130.8573,11.41889,285.4384,box 10,4
8.45:  130.6385,11.47932,285.4384,box 10,4
8.47:  130.4081,11.54293,285.4384,box 10,4
8.48:  130.1683,11.60918,285.4384,box 10,4
8.5:  129.9262,11.67603,285.4384,box 10,4
8.52:  129.6669,11.74763,285.4384,box 10,4
8.53:  129.4468,11.80842,285.4384,box 10,4
8.55:  129.2034,11.87563,285.4384,box 10,4
8.57:  128.9629,11.94205,285.4384,box 10,4
8.58:  128.7268,12.00725,285.4384,box 10,4
8.6:  128.4808,12.07521,285.4384,box 10,4
8.62:  128.2412,12.14138,285.4384,box 10,4
8.63:  127.9992,12.20821,285.4384,box 10,4
8.65:  127.7581,12.27477,285.4384,box 10,4
8.67:  127.5171,12.34134,285.4384,box 10,4
8.68:  127.2775,12.40752,285.4384,box 10,4
8.7:  127.0139,12.48032,285.4384,box 10,4
8.72:  126.7945,12.5409,285.4384,box 10,4
8.73:  126.5541,12.60728,285.4384,box 10,4
8.75:  126.3126,12.67397,285.4384,box 10,4
8.77:  126.0481,12.74703,285.4384,box 10,4
8.78:  125.8065,12.81375,285.4384,box 10,4
8.8:  125.5894,12.87372,285.4384,box 10,4
8.82:  125.3478,12.94042,285.4384,box 10,4
8.83:  125.0865,13.01259,285.4384,box 10,4
8.85:  124.8459,13.07905,285.4384,box 10,5
8.87:  124.6094,13.14434,285.4384,box 10,5
8.88:  124.3762,13.20874,285.4384,box 10,5
8.9:  124.144,13.27286,285.4384,box 10,5
8.92:  123.903,13.33944,285.4384,box 10,5
8.93:  123.6626,13.40583,285.4384,box 10,5
8.95:  123.3948,13.47979,285.4384,box 10,5
8.97:  123.1787,13.53945,285.4384,box 10,5
8.98:  122.9163,13.61191,285.4384,box 10,5
9:  122.6964,13.67265,285.4384,box 10,5
9.02:  122.4337,13.74521,285.4384,box 10,5
9.03:  122.1973,13.81049,285.4384,box 10,5
9.05:  121.9573,13.87677,285.4384,box 10,5
9.07:  121.7321,13.93895,285.4384,box 10,5
9.08:  121.472,14.01079,285.4384,box 10,5
9.1:  121.2503,14.07201,285.4384,box 10,5
9.12:  121.0108,14.13816,285.4384,box 10,5
9.13:  120.768,14.20521,285.4384,box 10,5
9.15:  120.5036,14.27823,285.4384,box 10,5
9.17:  120.2878,14.33783,285.4384,box 10,5
9.18:  120.0458,14.40467,285.4384,box 10,5
9.2:  119.8074,14.4705,285.4384,box 10,5
9.22:  119.5678,14.53667,285.4384,box 10,5
9.23:  119.3239,14.60402,285.4384,box 10,5
9.25:  119.0823,14.67074,285.4384,box 10,5
9.27:  118.8433,14.73674,285.4384,box 10,5
9.28:  118.6012,14.80361,285.4384,box 10,5
9.3:  118.3612,14.86988,285.4384,box 10,5
9.32:  118.1192,14.93671,285.4384,box 10,5
9.33:  117.86,15.00831,285.4384,box 10,5
9.35:  117.637,15.06987,285.4384,box 10,5
9.37:  117.3972,15.13611,285.4384,box 10,5
9.38:  117.1553,15.20292,285.4384,box 10,5
9.4:  116.9162,15.26895,285.4384,box 10,5
9.42:  116.6499,15.34248,285.4384,box 10,5
9.43:  116.4309,15.40297,285.4384,box 10,5
9.45:  116.1911,15.4692,285.4384,box 10,5
9.47:  115.9477,15.53642,285.4384,box 10,5
9.48:  115.7098,15.6021,285.4384,box 10,5
