ParticipantNo: 11008
Time for Trials (seconds): 60
Controller type: Keyboard and Mouse
Repetition?: Full
DSPType: 2
Encoding Tours: 0
!!1_dsp2_22
!!1_dsp2_22
0.02:  112.6,111.5,292.4999,
0.03:  112.6,111.5,292.4999,
0.05:  112.6,111.5,292.4999,box 5,5
0.07:  112.6,111.5,292.4999,box 5,5
0.08:  112.6,111.5,292.4999,box 5,5
0.1:  112.6,111.5,292.4999,box 5,5
0.12:  112.6,111.5,292.4999,box 5,5
0.13:  112.6,111.5,292.4999,box 5,5
0.15:  112.6,111.5,292.4999,box 5,5
0.17:  112.6,111.5,292.4999,box 5,5
0.18:  112.6,111.5,292.4999,box 5,5
0.2:  112.6,111.5,292.4999,box 5,5
0.22:  112.6,111.5,292.4999,box 5,5
0.23:  112.6,111.5,292.4999,box 5,5
0.25:  112.6,111.5,292.4999,box 5,5
0.27:  112.6,111.5,292.4999,box 5,5
0.28:  112.6,111.5,292.4999,box 5,5
0.3:  112.6,111.5,292.4999,box 5,5
0.32:  112.6,111.5,292.4999,box 5,5
0.33:  112.6,111.5,292.4999,box 5,5
0.35:  112.6,111.5,292.4999,box 5,5
0.37:  112.6,111.5,292.4999,box 5,5
0.38:  112.6,111.5,292.4999,box 5,5
0.4:  112.6,111.5,292.4999,box 5,5
0.42:  112.6,111.5,292.4999,box 5,5
0.43:  112.6,111.5,292.4999,box 5,5
0.45:  112.6,111.5,292.4999,box 5,5
0.47:  112.6,111.5,292.4999,box 5,5
0.48:  112.6,111.5,292.4999,box 5,5
0.5:  112.6,111.5,292.4999,box 5,5
0.52:  112.6,111.5,292.4999,box 5,5
0.53:  112.6,111.5,292.4999,box 5,5
0.55:  112.6,111.5,292.4999,box 5,5
0.57:  112.6,111.5,292.4999,box 5,5
0.58:  112.6,111.5,292.4999,box 5,5
0.6:  112.6,111.5,292.4999,box 5,5
0.62:  112.6,111.5,292.4999,box 5,5
0.63:  112.6,111.5,292.4999,box 5,5
0.65:  112.6,111.5,292.4999,box 5,5
0.67:  112.6,111.5,292.4999,box 5,5
0.68:  112.6,111.5,292.5999,box 5,5
0.7:  112.6,111.5,292.8999,box 5,5
0.72:  112.6,111.5,293.8999,box 5,5
0.73:  112.6,111.5,295.5999,box 5,5
0.75:  112.6,111.5,297.5999,box 5,5
0.77:  112.6,111.5,299.3999,box 5,5
0.78:  112.6,111.5,300.6999,box 5,5
0.8:  112.6,111.5,301.9999,box 5,5
0.82:  112.6,111.5,302.8999,box 5,5
0.83:  112.6,111.5,304.1999,box 5,5
0.85:  112.6,111.5,305.4999,box 5,5
0.87:  112.6,111.5,307.0999,box 5,5
0.88:  112.6,111.5,308.3999,box 5,5
0.9:  112.6,111.5,309.6999,box 5,5
0.92:  112.6,111.5,310.7999,box 5,5
0.93:  112.6,111.5,311.6999,box 5,5
0.95:  112.6,111.5,312.4999,box 5,5
0.97:  112.6,111.5,312.9999,box 5,5
0.98:  112.6,111.5,313.0999,box 5,5
1:  112.6,111.5,312.9999,box 5,5
1.02:  112.6,111.5,312.9999,box 5,5
1.03:  112.6,111.5,312.9999,box 5,5
1.05:  112.6,111.5,312.9999,box 5,5
1.07:  112.6,111.5,312.9999,box 5,5
1.08:  112.6,111.5,312.9999,box 5,5
1.1:  112.6,111.5,312.9999,box 5,5
1.12:  112.6,111.5,312.9999,box 5,5
1.13:  112.6,111.5,312.9999,box 5,5
1.15:  112.6,111.5,312.9999,box 5,5
1.17:  112.6,111.5,312.9999,box 5,5
1.18:  112.6,111.5,312.9999,box 5,5
1.2:  112.6,111.5,312.9999,box 5,5
1.22:  112.6,111.5,312.9999,box 5,5
1.23:  112.6,111.5,312.9999,box 5,5
1.25:  112.6,111.5,312.9999,box 5,5
1.27:  112.6,111.5,312.9999,box 5,5
1.28:  112.6,111.5,312.9999,box 5,5
1.3:  112.6,111.5,312.9999,box 5,5
1.32:  112.6,111.5,312.9999,box 5,5
1.33:  112.6,111.5,312.9999,box 5,5
1.35:  112.6,111.5,312.9999,box 5,5
1.37:  112.6,111.5,312.9999,box 5,5
1.38:  112.6,111.5,312.9999,box 5,5
1.4:  112.6,111.5,312.9999,box 5,5
1.42:  112.6,111.5,312.9999,box 5,5
1.43:  112.6,111.5,312.9999,box 5,5
1.45:  112.6,111.5,312.9999,box 5,5
1.47:  112.6,111.5,312.9999,box 5,5
1.48:  112.6,111.5,312.9999,box 5,5
1.5:  112.6,111.5,312.9999,box 5,5
1.52:  112.6,111.5,312.9999,box 5,5
1.53:  112.6,111.5,312.9999,box 5,5
1.55:  112.6,111.5,312.9999,box 5,5
1.57:  112.6,111.5,312.9999,box 5,5
1.58:  112.6,111.5,312.9999,box 5,5
1.6:  112.6,111.5,313.0999,box 5,5
1.62:  112.6,111.5,313.4999,box 5,5
1.63:  112.6,111.5,313.8999,box 5,5
1.65:  112.6,111.5,314.2999,box 5,5
1.67:  112.6,111.5,314.6999,box 5,5
1.68:  112.6,111.5,314.9999,box 5,5
1.7:  112.6,111.5,315.5999,box 5,5
1.72:  112.6,111.5,316.6999,box 5,5
1.73:  112.6,111.5,318.2999,box 5,5
1.75:  112.5921,111.5095,320.2999,box 5,5
1.77:  112.5774,111.529,322.8999,box 5,5
1.78:  112.556,111.5627,327.5999,box 5,5
1.8:  112.5331,111.6034,330.6999,box 5,5
1.82:  112.5061,111.6586,333.8999,box 5,5
1.83:  112.4771,111.7266,336.8999,box 5,5
1.85:  112.4475,111.808,339.9999,box 5,5
1.87:  112.4176,111.9028,342.4999,box 5,5
1.88:  112.3877,112.0112,344.5999,box 5,5
1.9:  112.3573,112.1322,345.8999,box 5,5
1.92:  112.3246,112.2663,346.2999,box 5,5
1.93:  112.2896,112.4101,346.2999,box 5,5
1.95:  112.2513,112.567,346.2999,box 5,5
1.97:  112.2098,112.7375,346.2999,box 5,5
1.98:  112.1655,112.9191,346.2999,box 5,5
2:  112.1192,113.1091,346.2999,box 5,5
2.02:  112.0665,113.3252,346.2999,box 5,5
2.03:  112.0138,113.5415,346.2999,box 5,5
2.05:  111.9592,113.7654,346.2999,box 5,5
2.07:  111.8999,114.0084,346.2999,box 5,5
2.08:  111.8408,114.251,346.2999,box 5,5
2.1:  111.7819,114.4928,346.2999,box 5,5
2.12:  111.7225,114.7365,346.2999,box 5,5
2.13:  111.6617,114.9801,345.9999,box 5,5
2.15:  111.5987,115.2221,345.3999,box 5,5
2.17:  111.5346,115.4646,345.1999,box 5,5
2.18:  111.4719,115.7053,345.3999,box 5,5
2.2:  111.4128,115.9594,346.8999,box 5,5
2.22:  111.3649,116.2013,348.7999,box 5,5
2.23:  111.3286,116.4412,351.3999,box 5,5
2.25:  111.3057,116.6876,354.6999,box 5,5
2.27:  111.3,116.939,358.6999,box 5,5
2.28:  111.3156,117.2006,3.39991,box 5,5
2.3:  111.351,117.4467,8.199909,box 5,5
2.32:  111.4052,117.6871,12.69991,box 5,5
2.33:  111.4758,117.924,16.59991,box 5,5
2.35:  111.5564,118.1606,18.79991,box 5,5
2.37:  111.6383,118.397,19.09991,box 5,5
2.38:  111.7256,118.6493,19.09991,box 5,5
2.4:  111.8021,118.8701,19.09991,box 5,5
2.42:  111.8836,119.1055,19.09991,box 5,5
2.43:  111.9658,119.343,19.09991,box 5,5
2.45:  112.0482,119.5808,19.09991,box 5,5
2.47:  112.1289,119.8139,19.09991,box 5,5
2.48:  112.2104,120.0493,19.09991,box 5,5
2.5:  112.2925,120.2864,19.09991,box 5,5
2.52:  112.3748,120.524,19.09991,box 5,5
2.53:  112.4579,120.7639,19.09991,box 5,6
2.55:  112.537,120.9925,19.09991,box 5,6
2.57:  112.6278,121.2576,18.89991,box 5,6
2.58:  112.6997,121.469,18.79991,box 5,6
2.6:  112.7798,121.7057,18.69991,box 5,6
2.62:  112.8604,121.9423,18.79991,box 5,6
2.63:  112.9448,122.1779,19.69991,box 5,6
2.65:  113.0368,122.4117,21.49991,box 5,6
2.67:  113.1377,122.6351,24.29991,box 5,6
2.68:  113.2626,122.871,27.89991,box 5,6
2.7:  113.3976,123.0853,32.19991,box 5,6
2.72:  113.5475,123.2856,36.79991,box 5,6
2.73:  113.7008,123.4608,41.19991,box 5,6
2.75:  113.8746,123.6358,44.79992,box 5,6
2.77:  114.0608,123.8083,47.19991,box 5,6
2.78:  114.2479,123.9767,47.99991,box 5,6
2.8:  114.4308,124.1455,47.29992,box 5,6
2.82:  114.6155,124.316,47.29992,box 5,6
2.83:  114.7938,124.4805,47.29992,box 5,6
2.85:  114.9826,124.6546,47.29992,box 5,6
2.87:  115.1667,124.8246,47.29992,box 5,6
2.88:  115.3502,124.9939,47.29992,box 5,6
2.9:  115.5324,125.1621,47.29992,box 5,6
2.92:  115.7158,125.3313,47.29992,box 5,6
2.93:  115.9006,125.5018,47.29992,box 5,6
2.95:  116.0832,125.6703,47.29992,box 5,6
2.97:  116.2654,125.8384,47.29992,box 5,6
2.98:  116.4507,126.0106,47.09991,box 5,6
3:  116.6344,126.1825,46.89991,box 5,6
3.02:  116.8157,126.3522,46.89991,box 5,6
3.03:  117.0017,126.525,47.09991,box 5,6
3.05:  117.1833,126.6891,47.89991,box 5,6
3.07:  117.3769,126.8527,49.79991,box 5,6
3.08:  117.5723,127.0037,52.29991,box 5,6
3.1:  117.7797,127.1479,55.19991,box 5,6
3.12:  117.9899,127.2782,58.19991,box 5,6
3.13:  118.2144,127.4032,60.89991,box 5,6
3.15:  118.4331,127.5136,63.19991,box 5,6
3.17:  118.662,127.6218,64.69991,box 5,6
3.18:  118.8888,127.7247,65.59991,box 5,6
3.2:  119.1151,127.8269,65.69991,box 5,6
3.22:  119.339,127.9308,65.09991,box 5,6
3.23:  119.5665,128.0364,65.09991,box 5,6
3.25:  119.7954,128.1427,65.09991,box 5,6
3.27:  120.0214,128.2476,65.09991,box 5,6
3.28:  120.2479,128.3527,65.09991,box 5,6
3.3:  120.4745,128.4579,65.09991,box 5,6
3.32:  120.7012,128.5632,65.09991,box 5,6
3.33:  120.9281,128.6685,65.09991,box 5,6
3.35:  121.1573,128.7749,65.09991,box 5,6
3.37:  121.3855,128.8808,65.09991,box 5,6
