block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.399956199995358,None,return,458.44650459999684,12.399956199995358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
,,,,,,,,,,,,,,,,,470.89549599999737,None,470.89549599999737,None,return,1.2067302000068594,470.89549599999737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,472.12236490000214,None,473.1229364000028,None,y,2.2582498000119813,473.1229364000028,None,475.406868200007,None,b,1.4343653000105405,475.406868200007,None,476.8731573999976,None,n,0,22.974820000003092,476.8731573999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.87290380000195,None,y,2.6281003000040073,499.87290380000195,None,,,,,,,,,,,,,,,,,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block_start,scrambled,scrambled035.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,18.610479199996917,502.55178900000465,None,502.55178900000465,None,2022-04-27-11:55:55.645545,521.1996762000053,521.5061293000035,521.1996762000053,None,None,521.1996762000053,None,522.0069024000055,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled073.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,522.0069024000055,None,522.0069024000055,None,2022-04-27-11:55:56.465268,522.0115198999993,522.3228532999929,522.0115198999993,None,None,522.0115198999993,None,522.8232970000041,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled068.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,522.8232970000041,None,522.8232970000041,None,2022-04-27-11:55:57.278898,522.8237515999936,523.1230326999939,522.8237515999936,None,None,522.8237515999936,None,523.6232624000055,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled042.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,523.6232624000055,None,523.6232624000055,None,2022-04-27-11:55:58.080621,523.635194500006,523.9395852000016,523.635194500006,523.635194500006,None,523.635194500006,523.635194500006,524.4397343999968,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled004.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,524.4397343999968,None,524.4397343999968,None,2022-04-27-11:55:58.895281,524.4404707000067,524.7561297999928,524.4404707000067,None,None,524.4404707000067,None,525.2404769000074,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled076.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,525.2404769000074,None,525.2404769000074,None,2022-04-27-11:55:59.699024,525.2547457000037,525.5570589999988,525.2547457000037,525.2547457000037,None,525.2547457000037,525.2547457000037,526.0564217000007,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled087.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,526.0564217000007,None,526.0564217000007,None,2022-04-27-11:56:00.511807,526.0570805000025,526.3565397000057,526.0570805000025,None,None,526.0570805000025,None,526.8563242000033,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled058.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,526.8563242000033,None,526.8563242000033,None,2022-04-27-11:56:01.313905,526.8674131000007,527.1728691000026,526.8674131000007,526.8674131000007,None,526.8674131000007,526.8674131000007,527.6740616999974,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled064.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,527.6740616999974,None,527.6740616999974,None,2022-04-27-11:56:02.131615,527.6764836999937,527.9897694999963,527.6764836999937,None,None,527.6764836999937,None,528.4895301000012,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
block,scrambled,scrambled008.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,528.4895301000012,None,528.4895301000012,None,2022-04-27-11:56:02.944993,528.490510100004,528.789363799995,528.490510100004,None,None,528.490510100004,None,529.2896311000019,None,,,,11013,0002,2022_Apr_27_1147,localizer,2021.1.3,58.37987669059599,
