block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.599965299945325,None,return,115.66346369986422,9.599965299945325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
,,,,,,,,,,,,,,,,,125.31264739995822,None,125.31264739995822,None,return,8.265213099773973,125.31264739995822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,133.606794500025,None,134.61817370005883,None,y,2.550270300125703,134.61817370005883,None,137.19034849992022,None,b,1.2741099998820573,137.19034849992022,None,138.48580559995025,None,n,0,1.7459660000167787,138.48580559995025,None,,,,,,,,,,,,,,,,,,,,,,,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.25244409986772,None,y,0.04814980016089976,140.25244409986772,None,,,,,,,,,,,,,,,,,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,54.23260119999759,140.38584539992735,None,140.38584539992735,None,2022-08-11-11:59:37.172617,194.65250832005404,None,194.65250832005404,None,None,194.65250832005404,None,194.6525516998954,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
block_start,faces,faces045.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9657429999206215,206.65266390005127,None,206.65266390005127,None,2022-08-11-11:59:51.178090,208.6503204999026,208.9523390000686,208.6503204999026,None,None,208.6503204999026,None,209.45216976001393,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
block,faces,faces076.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,209.45216976001393,None,209.45216976001393,None,2022-08-11-11:59:51.989936,209.46246069995686,209.76861809985712,209.46246069995686,None,None,209.46246069995686,None,210.26998606009874,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
block,faces,faces022.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,210.26998606009874,None,210.26998606009874,None,2022-08-11-11:59:52.808727,210.28415529988706,210.58532519987784,210.28415529988706,None,None,210.28415529988706,None,211.08523295994382,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
block,faces,faces034.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,211.08523295994382,None,211.08523295994382,None,2022-08-11-11:59:53.623003,211.09499390004203,211.40209889994003,211.09499390004203,None,None,211.09499390004203,None,211.9019867599709,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
block,faces,faces049.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,211.9019867599709,None,211.9019867599709,None,2022-08-11-11:59:54.439754,211.90793340001255,212.21983959991485,211.90793340001255,None,None,211.90793340001255,None,212.7197011600947,None,,,,21010,0001,2022_Aug_11_1156,localizer,2021.1.3,60.02829737315806,
