block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.46272370009683,None,return,63.32205779990181,11.46272370009683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
,,,,,,,,,,,,,,,,,74.83606230001897,None,74.83606230001897,None,return,5.403775200014934,74.83606230001897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,80.2602870000992,None,81.28200750006363,None,y,3.1478750000242144,81.28200750006363,None,84.45960909989662,None,b,1.6322750998660922,84.45960909989662,None,86.10989640001208,None,n,0,1.6673018001019955,86.10989640001208,None,,,,,,,,,,,,,,,,,,,,,,,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8088676999323,None,y,47.071138199884444,87.8088676999323,None,,,,,,,,,,,,,,,,,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block_start,scenes,scenes069.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.887330400059,134.97761170007288,None,134.97761170007288,None,2022-05-18-18:09:25.479446,151.90684719989076,152.20979269989766,151.90684719989076,None,None,151.90684719989076,None,152.70982984004075,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block,scenes,scenes065.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,152.70982984004075,None,152.70982984004075,None,2022-05-18-18:09:26.298065,152.72489519999363,153.0268302001059,152.72489519999363,None,None,152.72489519999363,None,153.52631903991568,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block,scenes,scenes059.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,153.52631903991568,None,153.52631903991568,None,2022-05-18-18:09:27.112844,153.53765440010466,153.84281149995513,153.53765440010466,None,None,153.53765440010466,None,154.34310314005705,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block,scenes,scenes049.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,154.34310314005705,None,154.34310314005705,None,2022-05-18-18:09:27.929164,154.3543384000659,154.65955360000953,154.3543384000659,None,None,154.3543384000659,None,155.1592166399816,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block,scenes,scenes062.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,155.1592166399816,None,155.1592166399816,None,2022-05-18-18:09:28.745702,155.16939390008338,155.4765502999071,155.16939390008338,None,None,155.16939390008338,None,155.976267140056,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
block,scenes,scenes054.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,155.976267140056,None,155.976267140056,None,2022-05-18-18:09:29.562460,155.98760530003347,156.2932237999048,155.98760530003347,None,None,155.98760530003347,None,156.79317134006413,None,,,,12016,0001,2022_May_18_1807,localizer,2021.1.3,59.10993440968605,
