block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,scrambled,scrambled043.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,119.23612428997293,None,119.23612428997293,None,2021-09-07-10:00:36.012241,119.27069719997235,119.56952639995143,119.27069719997235,None,None,119.27069719997235,None,120.05283339000889,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled016.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,120.05283339000889,None,120.05283339000889,None,2021-09-07-10:00:36.829272,120.07579319999786,120.38602809997974,120.07579319999786,None,None,120.07579319999786,None,120.8695192899846,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled077.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,120.8695192899846,None,120.8695192899846,None,2021-09-07-10:00:37.647150,120.88824000000022,121.2028117000009,120.88824000000022,None,None,120.88824000000022,None,121.68622188997105,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled034.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,121.68622188997105,None,121.68622188997105,None,2021-09-07-10:00:38.460854,121.70316959999036,122.00281919998815,121.70316959999036,None,None,121.70316959999036,None,122.50287739000632,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled027.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,122.50287739000632,None,122.50287739000632,None,2021-09-07-10:00:39.279509,122.52545189997181,122.83621599996695,122.52545189997181,None,None,122.52545189997181,None,123.3195726899954,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled074.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,123.3195726899954,None,123.3195726899954,None,2021-09-07-10:00:40.096210,123.34288359998027,123.65288359997794,123.34288359998027,None,None,123.34288359998027,None,124.13608458998496,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scrambled,scrambled053.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,124.13608458998496,None,124.13608458998496,None,2021-09-07-10:00:40.913717,124.1588413999998,124.46959489997244,124.1588413999998,None,None,124.1588413999998,None,124.95273208995931,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_end,scrambled,scrambled062.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,124.95273208995931,None,124.95273208995931,None,2021-09-07-10:00:41.727630,124.96586369996658,125.26955689996248,124.96586369996658,None,None,124.96586369996658,None,125.7695274899539,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_start,objects,objects019.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,9.250620700011496,125.76957379997475,None,125.76957379997475,None,2021-09-07-10:00:51.806835,135.0504466999555,135.35295410000253,135.0504466999555,None,None,135.0504466999555,None,135.85298028995166,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects071.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.85298028995166,None,135.85298028995166,None,2021-09-07-10:00:52.629499,135.87650039995788,136.18623089999892,135.87650039995788,None,None,135.87650039995788,None,136.66956199000705,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects086.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.66956199000705,None,136.66956199000705,None,2021-09-07-10:00:53.447185,136.69327099999646,137.0028689999599,136.69327099999646,None,None,136.69327099999646,None,137.4862754899601,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects084.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,137.4862754899601,None,137.4862754899601,None,2021-09-07-10:00:54.262434,137.5089448999497,137.81950539996615,137.5089448999497,None,None,137.5089448999497,None,138.30290949000627,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects076.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.30290949000627,None,138.30290949000627,None,2021-09-07-10:00:55.079433,138.32611639995594,138.63626169995405,138.32611639995594,None,None,138.32611639995594,None,139.11960098996641,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects082.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.11960098996641,None,139.11960098996641,None,2021-09-07-10:00:55.897313,139.14279399998486,139.45295309997164,139.14279399998486,None,None,139.14279399998486,None,139.93627229000558,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects073.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.93627229000558,None,139.93627229000558,None,2021-09-07-10:00:56.712826,139.96639409998897,140.2695698000025,139.96639409998897,None,None,139.96639409998897,None,140.75299518997198,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects013.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.75299518997198,None,140.75299518997198,None,2021-09-07-10:00:57.529523,140.7868239999516,141.08624789997702,140.7868239999516,None,None,140.7868239999516,None,141.5695868899871,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects040.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,141.5695868899871,None,141.5695868899871,None,2021-09-07-10:00:58.346074,141.59231129998807,141.90285249997396,141.59231129998807,None,None,141.59231129998807,None,142.38621628999826,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects025.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,142.38621628999826,None,142.38621628999826,None,2021-09-07-10:00:59.163747,142.42080469999928,142.71946059999755,142.42080469999928,None,None,142.42080469999928,None,143.2029618899629,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects004.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,143.2029618899629,None,143.2029618899629,None,2021-09-07-10:00:59.979513,143.23698549997061,143.5361370999599,143.23698549997061,None,None,143.23698549997061,None,144.01954518997226,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects088.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,144.01954518997226,None,144.01954518997226,None,2021-09-07-10:01:00.797110,144.05188019998604,144.35300969996024,144.05188019998604,None,None,144.05188019998604,None,144.83629848999553,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects033.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,144.83629848999553,None,144.83629848999553,None,2021-09-07-10:01:01.612599,144.8701951999683,145.1695528999553,144.8701951999683,None,None,144.8701951999683,None,145.6528980899544,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,objects,objects055.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,145.6528980899544,None,145.6528980899544,None,2021-09-07-10:01:02.430496,145.6891940999776,146.0029980999534,145.6891940999776,None,None,145.6891940999776,None,146.46967448997893,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_end,objects,objects065.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,146.46967448997893,None,146.46967448997893,None,2021-09-07-10:01:03.246430,146.5033874999499,146.80303929996444,146.5033874999499,None,None,146.5033874999499,None,147.28626378997578,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
null_block,null_block,null_block.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,11.645177899976261,147.2863370999694,None,147.2863370999694,None,2021-09-07-10:01:15.729526,158.96979157997993,None,158.96979157997993,None,None,158.96979157997993,None,158.97077389998594,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_start,scenes,scenes087.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.731847600021865,170.98492179997265,None,170.98492179997265,None,2021-09-07-10:01:31.512122,174.7537611000007,175.05213209998328,174.7537611000007,None,None,174.7537611000007,None,175.55222058999934,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes049.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,175.55222058999934,None,175.55222058999934,None,2021-09-07-10:01:32.330173,175.57496070000343,175.885488800006,175.57496070000343,None,None,175.57496070000343,None,176.36890078998985,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes008.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,176.36890078998985,None,176.36890078998985,None,2021-09-07-10:01:33.146673,176.3909677999909,176.70194639998954,176.3909677999909,None,None,176.3909677999909,None,177.18546308995573,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes084.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,177.18546308995573,None,177.18546308995573,None,2021-09-07-10:01:33.963132,177.21827719995053,177.51886409998406,177.21827719995053,None,None,177.21827719995053,None,178.0022375899658,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes085.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,178.0022375899658,None,178.0022375899658,None,2021-09-07-10:01:34.778974,178.0237538999645,178.335531299992,178.0237538999645,None,None,178.0237538999645,None,178.81889228999498,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes022.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,178.81889228999498,None,178.81889228999498,None,2021-09-07-10:01:35.595255,178.8515986999846,179.15235519997077,178.8515986999846,None,None,178.8515986999846,None,179.63515778997098,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes031.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,179.63515778997098,None,179.63515778997098,None,2021-09-07-10:01:36.404063,179.64206729998114,179.951954499993,179.64206729998114,None,None,179.64206729998114,None,180.45211228995467,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes015.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,180.45211228995467,None,180.45211228995467,None,2021-09-07-10:01:37.225156,180.48796209995635,180.80194299999857,180.48796209995635,None,None,180.48796209995635,None,181.26883089000475,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes001.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,181.26883089000475,None,181.26883089000475,None,2021-09-07-10:01:38.047612,181.3029208999942,181.60226580000017,181.3029208999942,None,None,181.3029208999942,None,182.08562679000315,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes037.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.08562679000315,None,182.08562679000315,None,2021-09-07-10:01:38.863281,182.10166659997776,182.40224289998878,182.10166659997776,None,None,182.10166659997776,None,182.90207718999008,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes065.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.90207718999008,None,182.90207718999008,None,2021-09-07-10:01:39.678953,182.92210119997617,183.23558379994938,182.92210119997617,None,None,182.92210119997617,None,183.7185283899831,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes077.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,183.7185283899831,None,183.7185283899831,None,2021-09-07-10:01:40.487663,183.72489919996588,184.03521639999235,183.72489919996588,None,None,183.72489919996588,None,184.53537048998405,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes043.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,184.53537048998405,None,184.53537048998405,None,2021-09-07-10:01:41.307413,184.54476599994814,184.85203859995818,184.54476599994814,None,None,184.54476599994814,None,185.35217938996502,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes002.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,185.35217938996502,None,185.35217938996502,None,2021-09-07-10:01:42.122046,185.3616941999644,185.66869789996417,185.3616941999644,None,None,185.3616941999644,None,186.1689985899662,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_end,scenes,scenes059.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,186.1689985899662,None,186.1689985899662,None,2021-09-07-10:01:42.945989,186.2017513999599,186.5023220999865,186.2017513999599,None,None,186.2017513999599,None,186.98562938998802,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_start,faces,faces049.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,8.64222380000865,186.98560969997197,None,186.98560969997197,None,2021-09-07-10:01:52.421957,195.6577647999511,195.96905209997203,195.6577647999511,None,None,195.6577647999511,None,196.46854699000832,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces059.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,196.46854699000832,None,196.46854699000832,None,2021-09-07-10:01:53.238040,196.47499119996792,196.78522329998668,196.47499119996792,None,None,196.47499119996792,None,197.28550319000496,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces036.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,197.28550319000496,None,197.28550319000496,None,2021-09-07-10:01:54.061376,197.31314159999602,197.618872299965,197.31314159999602,None,None,197.31314159999602,None,198.10227168996934,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces039.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,198.10227168996934,None,198.10227168996934,None,2021-09-07-10:01:54.879114,198.12613279995276,198.43570669996552,198.12613279995276,None,None,198.12613279995276,None,198.9190376899729,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces085.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,198.9190376899729,None,198.9190376899729,None,2021-09-07-10:01:55.697044,198.95196479995502,199.25235629995586,198.95196479995502,None,None,198.95196479995502,None,199.73566728998557,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces073.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,199.73566728998557,None,199.73566728998557,None,2021-09-07-10:01:56.511689,199.75585179997142,200.06904149998445,199.75585179997142,None,None,199.75585179997142,None,200.5524591899535,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces012.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,200.5524591899535,None,200.5524591899535,None,2021-09-07-10:01:57.330456,200.5747912999941,200.8857650999562,200.5747912999941,None,None,200.5747912999941,None,201.36897969000856,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces004.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,201.36897969000856,None,201.36897969000856,None,2021-09-07-10:01:58.145810,201.41772069997387,201.7190428999602,201.41772069997387,None,None,201.41772069997387,None,202.18550968996132,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces043.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,202.18550968996132,None,202.18550968996132,None,2021-09-07-10:01:58.962100,202.20642079995014,202.51911039999686,202.20642079995014,None,None,202.20642079995014,None,203.0023982899671,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces023.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,203.0023982899671,None,203.0023982899671,None,2021-09-07-10:01:59.780231,203.033018099959,203.33573150000302,203.033018099959,None,None,203.033018099959,None,203.81893199000623,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces040.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,203.81893199000623,None,203.81893199000623,None,2021-09-07-10:02:00.597004,203.84374489996117,204.1524386999663,203.84374489996117,None,None,203.84374489996117,None,204.63531358999316,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces063.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,204.63531358999316,None,204.63531358999316,None,2021-09-07-10:02:01.404233,204.64335989998654,204.95241939998232,204.64335989998654,None,None,204.64335989998654,None,205.45203738996642,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces027.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,205.45203738996642,None,205.45203738996642,None,2021-09-07-10:02:02.220848,205.46026599995093,205.76907449995633,205.46026599995093,None,None,205.46026599995093,None,206.26867258996353,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,faces,faces027.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,206.26867258996353,None,206.26867258996353,None,2021-09-07-10:02:03.038150,206.26944909995655,206.5690475999727,206.26944909995655,None,y,206.26944909995655,None,207.06870008998666,None,0.504917900019791,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_end,faces,faces051.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,207.06870008998666,None,207.06870008998666,None,2021-09-07-10:02:03.839756,207.07850209996104,207.38545429997612,207.07850209996104,207.07850209996104,None,207.07850209996104,207.07850209996104,207.88563438999117,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
null_block,null_block,null_block.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.684062900021672,207.88567539997166,None,207.88567539997166,None,2021-09-07-10:02:09.360196,212.60229587996145,None,212.60229587996145,None,None,212.60229587996145,None,212.60082389996387,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block_start,scenes,scenes046.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.168240400031209,224.6024470999837,None,224.6024470999837,None,2021-09-07-10:02:25.577568,228.81265639996855,229.11904199997662,228.81265639996855,None,None,228.81265639996855,None,229.6191769899975,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
block,scenes,scenes064.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,229.6191769899975,None,229.6191769899975,None,2021-09-07-10:02:26.396115,229.63990359997842,229.9526856999728,229.63990359997842,None,None,229.63990359997842,None,230.43589828995172,None,,,,21001,0001,2021_Sep_07_0959,localizer,2021.1.3,59.99757608645396,
