block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.725452200043947,None,return,464.47389960009605,12.725452200043947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
,,,,,,,,,,,,,,,,,477.2447293000296,None,477.2447293000296,None,return,1.1145307002589107,477.2447293000296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,478.383987700101,None,479.3993767998181,None,y,5.627312600146979,479.3993767998181,None,485.04977519996464,None,b,2.52376989973709,485.04977519996464,None,487.5998625000939,None,n,0,1.9292109999805689,487.5998625000939,None,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.54897810006514,None,y,27.280416199937463,489.54897810006514,None,,,,,,,,,,,,,,,,,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block_start,faces,faces043.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.811949099879712,516.8818594999611,None,516.8818594999611,None,2022-07-18-12:44:20.386102,532.7283065998927,533.0325601999648,532.7283065998927,None,None,532.7283065998927,None,533.5326206996572,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces007.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,533.5326206996572,None,533.5326206996572,None,2022-07-18-12:44:21.207096,533.548170699738,533.8492000000551,533.548170699738,None,None,533.548170699738,None,534.3502015998122,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces081.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,534.3502015998122,None,534.3502015998122,None,2022-07-18-12:44:22.024510,534.3535640998743,534.6660396996886,534.3535640998743,None,None,534.3535640998743,None,535.1659824997653,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces021.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,535.1659824997653,None,535.1659824997653,None,2022-07-18-12:44:22.838546,535.177365699783,535.4822964998893,535.177365699783,None,None,535.177365699783,None,535.982548399875,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces075.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,535.982548399875,None,535.982548399875,None,2022-07-18-12:44:23.655512,535.9943039999343,536.3014899999835,535.9943039999343,None,None,535.9943039999343,None,536.7988946997095,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces052.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,536.7988946997095,None,536.7988946997095,None,2022-07-18-12:44:24.471251,536.7999861999415,537.116000100039,536.7999861999415,None,None,536.7999861999415,None,537.5990668996703,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces045.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,537.5990668996703,None,537.5990668996703,None,2022-07-18-12:44:25.272686,537.6097392998636,537.9157928000204,537.6097392998636,537.6097392998636,None,537.6097392998636,537.6097392998636,538.416415199684,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces080.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,538.416415199684,None,538.416415199684,None,2022-07-18-12:44:26.089752,538.4271209998988,538.7323841000907,538.4271209998988,None,None,538.4271209998988,None,539.2321644998622,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces033.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,539.2321644998622,None,539.2321644998622,None,2022-07-18-12:44:26.904955,539.246681000106,539.5494057000615,539.246681000106,None,None,539.246681000106,None,540.0486866999884,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces008.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,540.0486866999884,None,540.0486866999884,None,2022-07-18-12:44:27.720044,540.0505117001012,540.3658976997249,540.0505117001012,None,None,540.0505117001012,None,540.8656365001109,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces005.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,540.8656365001109,None,540.8656365001109,None,2022-07-18-12:44:28.538264,540.8667815998197,541.1826308998279,540.8667815998197,None,None,540.8667815998197,None,541.6657842998859,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces014.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,541.6657842998859,None,541.6657842998859,None,2022-07-18-12:44:29.339132,541.6669037998654,541.9826229996979,541.6669037998654,541.6669037998654,None,541.6669037998654,541.6669037998654,542.4826028999407,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces029.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,542.4826028999407,None,542.4826028999407,None,2022-07-18-12:44:30.155083,542.4950671996921,542.8019833997823,542.4950671996921,None,None,542.4950671996921,None,543.2891906998586,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,faces,faces072.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,543.2891906998586,None,543.2891906998586,None,2022-07-18-12:44:30.966459,543.2957691000775,543.5997854997404,543.2957691000775,None,None,543.2957691000775,None,544.0988952997607,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block_end,faces,faces050.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,544.0988952997607,None,544.0988952997607,None,2022-07-18-12:44:31.771252,544.1075733001344,544.4166902001016,544.1075733001344,None,None,544.1075733001344,None,544.9165004999843,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block_start,scenes,scenes028.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7768323998898268,544.9164255000651,None,544.9164255000651,None,2022-07-18-12:44:34.391894,546.7287663999014,547.0322038996965,546.7287663999014,None,None,546.7287663999014,None,547.5324483998586,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes064.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,547.5324483998586,None,547.5324483998586,None,2022-07-18-12:44:35.204999,547.5334175997414,547.8329890999012,547.5334175997414,None,None,547.5334175997414,None,548.3347779000644,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes016.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,548.3347779000644,None,548.3347779000644,None,2022-07-18-12:44:36.009324,548.3535362998955,548.6661690999754,548.3535362998955,548.3535362998955,None,548.3535362998955,548.3535362998955,549.1497763996479,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes090.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,549.1497763996479,None,549.1497763996479,None,2022-07-18-12:44:36.823110,549.1506177997217,549.465811399743,549.1506177997217,None,None,549.1506177997217,None,549.9661256000866,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes077.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,549.9661256000866,None,549.9661256000866,None,2022-07-18-12:44:37.638472,549.9667373998091,550.272119499743,549.9667373998091,None,None,549.9667373998091,None,550.7659266996664,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes018.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,550.7659266996664,None,550.7659266996664,None,2022-07-18-12:44:38.439577,550.767159299925,551.0827659997158,550.767159299925,550.767159299925,None,550.767159299925,550.767159299925,551.5824986999389,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
block,scenes,scenes008.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,551.5824986999389,None,551.5824986999389,None,2022-07-18-12:44:39.254917,551.5834734998643,551.8886052998714,551.5834734998643,None,None,551.5834734998643,None,552.3836629996542,None,,,,21006,0002,2022_Jul_18_1235,localizer,2021.1.3,59.38545554582773,
