block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,scenes,scenes020.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,250.12057968004956,None,250.12057968004956,None,2023-03-27-13:17:12.251823,250.13764430000447,250.45287160004955,250.13764430000447,None,None,250.13764430000447,None,250.93611928002792,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes040.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,250.93611928002792,None,250.93611928002792,None,2023-03-27-13:17:13.065613,250.9501481000334,251.25318920001155,250.9501481000334,None,None,250.9501481000334,None,251.75294798004325,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes066.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,251.75294798004325,None,251.75294798004325,None,2023-03-27-13:17:13.881460,251.76688570005354,252.06914239999605,251.76688570005354,None,None,251.76688570005354,None,252.57143078002264,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes009.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,252.57143078002264,None,252.57143078002264,None,2023-03-27-13:17:14.702588,252.58818160003284,252.9030674000387,252.58818160003284,None,None,252.58818160003284,None,253.38622178000514,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes011.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,253.38622178000514,None,253.38622178000514,None,2023-03-27-13:17:15.514729,253.40006030001678,253.70302090002224,253.40006030001678,None,None,253.40006030001678,None,254.20294778005336,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes007.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,254.20294778005336,None,254.20294778005336,None,2023-03-27-13:17:16.332234,254.22155529999873,254.53662330005318,254.22155529999873,None,None,254.22155529999873,None,255.01975848004804,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scenes,scenes030.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,255.01975848004804,None,255.01975848004804,None,2023-03-27-13:17:17.149053,255.03335080004763,255.33651140000438,255.03335080004763,None,None,255.03335080004763,None,255.83638788000098,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block_end,scenes,scenes019.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,255.83638788000098,None,255.83638788000098,None,2023-03-27-13:17:17.966206,255.8500241000438,256.15304430003744,255.8500241000438,None,None,255.8500241000438,None,256.65395388004254,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block_start,scrambled,scrambled055.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7213667999603786,256.6550270000007,None,256.6550270000007,None,2023-03-27-13:17:20.532669,258.4150945000001,258.7196157000144,258.4150945000001,None,None,258.4150945000001,None,259.21938028003206,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled081.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,259.21938028003206,None,259.21938028003206,None,2023-03-27-13:17:21.348021,259.24040970002534,259.5536872000084,259.24040970002534,None,None,259.24040970002534,None,260.0362114800082,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled066.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,260.0362114800082,None,260.0362114800082,None,2023-03-27-13:17:22.164746,260.0494248000323,260.35301250003977,260.0494248000323,None,None,260.0494248000323,None,260.8522710800462,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
