block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.279780399985611,None,return,58.132896199822426,8.279780399985611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
,,,,,,,,,,,,,,,,,66.45390770002268,None,66.45390770002268,None,return,5.346301899990067,66.45390770002268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,71.81787639996037,None,72.82965809991583,None,y,2.8561195998918265,72.82965809991583,None,75.71253889985383,None,b,1.7823685000184923,75.71253889985383,None,77.5194778998848,None,n,0,4.378914800006896,77.5194778998848,None,,,,,,,,,,,,,,,,,,,,,,,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9298390999902,None,y,33.574117599986494,81.9298390999902,None,,,,,,,,,,,,,,,,,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.799487699987367,115.5913784999866,None,115.5913784999866,None,2022-04-21-12:16:04.862589,132.42948025995867,None,132.42948025995867,None,None,132.42948025995867,None,132.42753200000152,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
block_start,scenes,scenes006.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9579324999358505,144.43216619989835,None,144.43216619989835,None,2022-04-21-12:16:18.865434,146.4249185998924,146.72939600003883,146.4249185998924,None,None,146.4249185998924,None,147.22974327995908,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
block,scenes,scenes060.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,147.22974327995908,None,147.22974327995908,None,2022-04-21-12:16:19.680554,147.35082429996692,147.66284050000831,147.35082429996692,None,None,147.35082429996692,None,148.04651547989343,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
block,scenes,scenes035.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,148.04651547989343,None,148.04651547989343,None,2022-04-21-12:16:20.497319,148.05730900005437,148.36373710003681,148.05730900005437,None,None,148.05730900005437,None,148.86382557984908,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
block,scenes,scenes001.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,148.86382557984908,None,148.86382557984908,None,2022-04-21-12:16:21.314131,148.8715979999397,149.17947490001097,148.8715979999397,None,None,148.8715979999397,None,149.6830301799113,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
block,scenes,scenes012.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,149.6830301799113,None,149.6830301799113,None,2022-04-21-12:16:22.137800,149.6983153000474,150.01282329997048,149.6983153000474,None,None,149.6983153000474,None,150.49659617987928,None,,,,22008,0001,2022_Apr_21_1213,localizer,2021.1.3,61.51135862216349,
