block_type,condition,img_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects063.bmp,0,210,210,210,,,,,,,None,,370.8235975599906,None,370.8235975599906,None,2021-06-17-13:43:46.349143,370.82750240000314,371.13937650001026,370.82750240000314,None,None,370.82750240000314,None,371.6402045600058,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects052.bmp,0,211,211,211,,,,,,,None,,371.6402045600058,None,371.6402045600058,None,2021-06-17-13:43:47.165257,371.65014499999234,371.95614649998606,371.65014499999234,None,None,371.65014499999234,None,372.45683666000843,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,objects,objects066.bmp,0,212,212,212,,,,,,,None,,372.45683666000843,None,372.45683666000843,None,2021-06-17-13:43:47.981323,372.457153299998,372.76261279999744,372.457153299998,None,None,372.457153299998,None,373.25665155998433,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,scenes,scenes089.bmp,0,213,213,213,,,,,,,t,1.8370436999830417,373.26250829998753,None,373.26250829998753,None,2021-06-17-13:43:50.647579,375.1237323000096,375.42267510000966,375.1237323000096,None,None,375.1237323000096,None,375.9236149600125,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes024.bmp,0,214,214,214,,,,,,,None,,375.9236149600125,None,375.9236149600125,None,2021-06-17-13:43:51.450963,375.93009360000724,376.24003139999695,375.93009360000724,375.93009360000724,None,375.93009360000724,375.93009360000724,376.74079335998397,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes033.bmp,0,215,215,215,,,,,,,None,,376.74079335998397,None,376.74079335998397,None,2021-06-17-13:43:52.267050,376.7461379999877,377.0562205000024,376.7461379999877,None,None,376.7461379999877,None,377.55664155998386,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes056.bmp,0,216,216,216,,,,,,,None,,377.55664155998386,None,377.55664155998386,None,2021-06-17-13:43:53.082004,377.5609625999932,377.87361439998494,377.5609625999932,None,None,377.5609625999932,None,378.37334826000153,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes056.bmp,0,217,217,217,,,,,,,None,,378.37334826000153,None,378.37334826000153,None,2021-06-17-13:43:53.899253,378.37372329999926,378.67298400000436,378.37372329999926,None,y,378.37372329999926,None,379.17316155999436,None,0.6196429999836255,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes038.bmp,0,218,218,218,,,,,,,None,,379.17316155999436,None,379.17316155999436,None,2021-06-17-13:43:54.699762,379.1771666999848,379.489407999994,379.1771666999848,379.1771666999848,None,379.1771666999848,379.1771666999848,379.9902194600087,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes081.bmp,0,219,219,219,,,,,,,None,,379.9902194600087,None,379.9902194600087,None,2021-06-17-13:43:55.515829,379.9945305000001,380.30629459998454,379.9945305000001,None,None,379.9945305000001,None,380.80664526001203,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes051.bmp,0,220,220,220,,,,,,,None,,380.80664526001203,None,380.80664526001203,None,2021-06-17-13:43:56.332317,380.8106715999893,381.1228409000032,380.8106715999893,None,None,380.8106715999893,None,381.62345095999774,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes036.bmp,0,221,221,221,,,,,,,None,,381.62345095999774,None,381.62345095999774,None,2021-06-17-13:43:57.148830,381.6278022000042,381.93965350001235,381.6278022000042,None,None,381.6278022000042,None,382.4403106599872,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes037.bmp,0,222,222,222,,,,,,,None,,382.4403106599872,None,382.4403106599872,None,2021-06-17-13:43:57.965694,382.44049360000645,382.73987620000844,382.44049360000645,None,None,382.44049360000645,None,383.2400613599981,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes032.bmp,0,223,223,223,,,,,,,None,,383.2400613599981,None,383.2400613599981,None,2021-06-17-13:43:58.766448,383.24429130001226,383.5563380999956,383.24429130001226,383.24429130001226,None,383.24429130001226,383.24429130001226,384.0570248599921,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes067.bmp,0,224,224,224,,,,,,,None,,384.0570248599921,None,384.0570248599921,None,2021-06-17-13:43:59.582414,384.05724409999675,384.37290940000094,384.05724409999675,None,None,384.05724409999675,None,384.8564309599984,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes075.bmp,0,225,225,225,,,,,,,None,,384.8564309599984,None,384.8564309599984,None,2021-06-17-13:44:00.382828,384.8571590000065,385.15870880000875,384.8571590000065,384.8571590000065,None,384.8571590000065,384.8571590000065,385.6565859600029,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes006.bmp,0,226,226,226,,,,,,,None,,385.6565859600029,None,385.6565859600029,None,2021-06-17-13:44:01.183983,385.6615290000045,385.97284450000734,385.6615290000045,385.6615290000045,None,385.6615290000045,385.6615290000045,386.47419115999367,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,scenes,scenes072.bmp,0,227,227,227,,,,,,,None,,386.47419115999367,None,386.47419115999367,None,2021-06-17-13:44:02.000650,386.47987660000217,386.78969189999043,386.47987660000217,None,None,386.47987660000217,None,387.2904697600112,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,faces,faces030.bmp,0,228,228,228,,,,,,,t,1.8095426999789197,387.28997799998615,None,387.28997799998615,None,2021-06-17-13:44:04.649240,389.12972940001055,389.43958080001175,389.12972940001055,None,None,389.12972940001055,None,389.9401000599843,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces060.bmp,0,229,229,229,,,,,,,None,,389.9401000599843,None,389.9401000599843,None,2021-06-17-13:44:05.465522,389.94054790001246,390.2397052999877,389.94054790001246,None,None,389.94054790001246,None,390.7404108600109,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces079.bmp,0,230,230,230,,,,,,,None,,390.7404108600109,None,390.7404108600109,None,2021-06-17-13:44:06.266154,390.7442958999891,391.0566918000113,390.7442958999891,390.7442958999891,None,390.7442958999891,390.7442958999891,391.5579400600051,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces023.bmp,0,231,231,231,,,,,,,None,,391.5579400600051,None,391.5579400600051,None,2021-06-17-13:44:07.085526,391.55969940000796,391.87378230001195,391.55969940000796,None,None,391.55969940000796,None,392.3741881599941,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces002.bmp,0,232,232,232,,,,,,,None,,392.3741881599941,None,392.3741881599941,None,2021-06-17-13:44:07.899602,392.3808922999888,392.68994589999784,392.3808922999888,None,None,392.3808922999888,None,393.1790560599999,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces017.bmp,0,233,233,233,,,,,,,None,,393.1790560599999,None,393.1790560599999,None,2021-06-17-13:44:08.707489,393.18174679999356,393.49048159999074,393.18174679999356,None,None,393.18174679999356,None,393.9914496600046,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces071.bmp,0,234,234,234,,,,,,,None,,393.9914496600046,None,393.9914496600046,None,2021-06-17-13:44:09.519858,393.995161800005,394.30611710000085,393.995161800005,None,None,393.995161800005,None,394.79614866000486,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces051.bmp,0,235,235,235,,,,,,,None,,394.79614866000486,None,394.79614866000486,None,2021-06-17-13:44:10.327309,394.8016006000107,395.1067076000036,394.8016006000107,394.8016006000107,None,394.8016006000107,394.8016006000107,395.6072014599864,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces022.bmp,0,236,236,236,,,,,,,None,,395.6072014599864,None,395.6072014599864,None,2021-06-17-13:44:11.132936,395.6141806000087,395.92342949999147,395.6141806000087,None,None,395.6141806000087,None,396.4235885599861,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces084.bmp,0,237,237,237,,,,,,,None,,396.4235885599861,None,396.4235885599861,None,2021-06-17-13:44:11.948731,396.42735939999693,396.7399060000025,396.42735939999693,None,None,396.42735939999693,None,397.24143866000816,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces006.bmp,0,238,238,238,,,,,,,None,,397.24143866000816,None,397.24143866000816,None,2021-06-17-13:44:12.769012,397.24337280000327,397.56355679998524,397.24337280000327,None,None,397.24337280000327,None,398.0581188599987,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces054.bmp,0,239,239,239,,,,,,,None,,398.0581188599987,None,398.0581188599987,None,2021-06-17-13:44:13.586547,398.0668561999919,398.3741066000075,398.0668561999919,None,None,398.0668561999919,None,398.87373995998644,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces085.bmp,0,240,240,240,,,,,,,None,,398.87373995998644,None,398.87373995998644,None,2021-06-17-13:44:14.399419,398.87416060001124,399.17373800001224,398.87416060001124,None,None,398.87416060001124,None,399.67419385999676,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces046.bmp,0,241,241,241,,,,,,,None,,399.67419385999676,None,399.67419385999676,None,2021-06-17-13:44:15.202800,399.6829458999855,399.99042990000453,399.6829458999855,399.6829458999855,None,399.6829458999855,399.6829458999855,400.48996316000705,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,faces,faces039.bmp,0,242,242,242,,,,,,,None,,400.48996316000705,None,400.48996316000705,None,2021-06-17-13:44:16.015424,400.4908110999968,400.79043180000735,400.4908110999968,None,None,400.4908110999968,None,401.2910353600106,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
,,,,,,,,,,,,,t,1.8088515999843366,401.2906156000099,None,401.2906156000099,None,2021-06-17-13:44:18.648521,403.1238580600126,None,403.1238580600126,None,None,403.1238580600126,None,,,,,,,,,,
