block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,13.491104700602591,None,return,67.75641559995711,13.491104700602591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
,,,,,,,,,,,,,,,,,81.28710919991136,None,81.28710919991136,None,return,0.8832672005519271,81.28710919991136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,82.18393489997834,None,83.18354350049049,None,y,11.880412899889052,83.18354350049049,None,95.08372420072556,None,b,1.2154816007241607,95.08372420072556,None,96.31718070060015,None,n,0,1.949078000150621,96.31718070060015,None,,,,,,,,,,,,,,,,,,,,,,,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2836728002876,None,y,8.422151600010693,98.2836728002876,None,,,,,,,,,,,,,,,,,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block_start,scrambled,scrambled004.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.840454099699855,106.76314900070429,None,106.76314900070429,None,2021-12-16-14:43:39.897737,123.62057830020785,123.93372610025108,123.62057830020785,None,None,123.62057830020785,None,124.43371911998838,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled034.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,124.43371911998838,None,124.43371911998838,None,2021-12-16-14:43:40.714147,124.43621790036559,124.75053570047021,124.43621790036559,None,None,124.43621790036559,None,125.25030962005258,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled075.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,125.25030962005258,None,125.25030962005258,None,2021-12-16-14:43:41.529744,125.25135789997876,125.56702370010316,125.25135789997876,None,None,125.25135789997876,None,126.06692322064191,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled054.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,126.06692322064191,None,126.06692322064191,None,2021-12-16-14:43:42.352340,126.07835950050503,126.38372830022126,126.07835950050503,None,None,126.07835950050503,None,126.88377522025257,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled077.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,126.88377522025257,None,126.88377522025257,None,2021-12-16-14:43:43.163417,126.88477190025151,127.20030990056694,126.88477190025151,None,None,126.88477190025151,None,127.69994272012264,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled052.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,127.69994272012264,None,127.69994272012264,None,2021-12-16-14:43:43.978381,127.71104370057583,128.01728999987245,127.71104370057583,None,None,127.71104370057583,None,128.51700702030212,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled025.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,128.51700702030212,None,128.51700702030212,None,2021-12-16-14:43:44.796761,128.5180737003684,128.8333776006475,128.5180737003684,None,None,128.5180737003684,None,129.33361222036183,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled049.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,129.33361222036183,None,129.33361222036183,None,2021-12-16-14:43:45.613047,129.33458080049604,129.63390320073813,129.33458080049604,None,None,129.33458080049604,None,130.13423932064325,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
block,scrambled,scrambled084.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,130.13423932064325,None,130.13423932064325,None,2021-12-16-14:43:46.416811,130.13765620067716,130.45117750018835,130.13765620067716,130.13765620067716,None,130.13765620067716,130.13765620067716,130.95091421995312,None,,,,12008,0002,2021_Dec_16_1441,localizer,2021.1.3,59.97206528799478,
