block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.729113599983975,None,return,468.84166969987564,10.729113599983975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
,,,,,,,,,,,,,,,,,479.61911100009456,None,479.61911100009456,None,return,1.0864844999741763,479.61911100009456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,480.7179167000577,None,481.71731239999644,None,y,2.0556548999156803,481.71731239999644,None,483.800911600003,None,b,0.9819918000139296,483.800911600003,None,484.80486700008623,None,n,0,1.3212657000403851,484.80486700008623,None,,,,,,,,,,,,,,,,,,,,,,,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1504536999855,None,y,18.89548059995286,486.1504536999855,None,,,,,,,,,,,,,,,,,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block_start,scenes,scenes017.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.31058940012008,505.09236390003935,None,505.09236390003935,None,2022-06-07-13:39:37.178064,520.422073799884,520.7353423000313,520.422073799884,None,None,520.422073799884,None,521.2362270899815,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes016.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,521.2362270899815,None,521.2362270899815,None,2022-06-07-13:39:37.999939,521.260582299903,521.5685441000387,521.260582299903,None,None,521.260582299903,None,522.0525278900517,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes014.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,522.0525278900517,None,522.0525278900517,None,2022-06-07-13:39:38.812017,522.0535699001048,522.3678288999945,522.0535699001048,None,None,522.0535699001048,None,522.8747966899303,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes031.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,522.8747966899303,None,522.8747966899303,None,2022-06-07-13:39:39.638283,522.8886625999585,523.2012281999923,522.8886625999585,None,None,522.8886625999585,None,523.6850299900165,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes081.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,523.6850299900165,None,523.6850299900165,None,2022-06-07-13:39:40.444102,523.6957161000464,524.0014025000855,523.6957161000464,None,None,523.6957161000464,None,524.5017473899992,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes025.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,524.5017473899992,None,524.5017473899992,None,2022-06-07-13:39:41.260582,524.5163350999355,524.8176470999606,524.5163350999355,None,None,524.5163350999355,None,525.3183087899582,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes083.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,525.3183087899582,None,525.3183087899582,None,2022-06-07-13:39:42.076935,525.3267399999313,525.6346140999813,525.3267399999313,None,None,525.3267399999313,None,526.1349524899618,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
block,scenes,scenes032.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,526.1349524899618,None,526.1349524899618,None,2022-06-07-13:39:42.893802,526.1446440999862,526.4511784000788,526.1446440999862,None,None,526.1446440999862,None,526.9519602900604,None,,,,11016,0002,2022_Jun_07_1331,localizer,2021.1.3,60.08712635308915,
