block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,scrambled,scrambled085.bmp,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,369.44834688996195,None,369.44834688996195,None,2021-07-29-12:57:47.587595,369.4494347999571,369.7650210999418,369.4494347999571,None,None,369.4494347999571,None,370.2649837900302,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scrambled,scrambled048.bmp,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,370.2649837900302,None,370.2649837900302,None,2021-07-29-12:57:48.404234,370.2711282999953,370.5818358999677,370.2711282999953,None,None,370.2711282999953,None,371.08169058993224,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scrambled,scrambled064.bmp,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,371.08169058993224,None,371.08169058993224,None,2021-07-29-12:57:49.220936,371.082794399932,371.3820905999746,371.082794399932,None,None,371.082794399932,None,371.8819759899401,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scrambled,scrambled027.bmp,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,371.8819759899401,None,371.8819759899401,None,2021-07-29-12:57:50.024425,371.8851227000123,372.203893900034,371.8851227000123,371.8851227000123,None,371.8851227000123,371.8851227000123,372.6995744899963,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scrambled,scrambled036.bmp,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,372.6995744899963,None,372.6995744899963,None,2021-07-29-12:57:50.839978,372.7090394999832,373.02191320003476,372.7090394999832,None,None,372.7090394999832,None,373.51521319003075,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scrambled,scrambled088.bmp,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,373.51521319003075,None,373.51521319003075,None,2021-07-29-12:57:51.654459,373.51620519999415,373.8158347000135,373.51620519999415,None,None,373.51620519999415,None,374.3152781899902,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block_end,scrambled,scrambled053.bmp,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,374.3152781899902,None,374.3152781899902,None,2021-07-29-12:57:52.457732,374.3183538999874,374.63220819993876,374.3183538999874,374.3183538999874,None,374.3183538999874,374.3183538999874,375.13195339000083,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
null_block,null_block,null_block.bmp,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8008709999267012,375.1320340000093,None,375.1320340000093,None,2021-07-29-12:57:55.088361,376.94914508998625,None,376.94914508998625,None,None,376.94914508998625,None,376.95351339993067,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block_start,scenes,scenes081.bmp,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.967528500012122,388.96523229999,None,388.96523229999,None,2021-07-29-12:58:09.089687,390.95770769997034,391.2730530999834,390.95770769997034,None,None,390.95770769997034,None,391.7648588900105,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes081.bmp,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,391.7648588900105,None,391.7648588900105,None,2021-07-29-12:58:09.904116,391.7664458999643,392.0660476000048,391.7664458999643,None,y,391.7664458999643,None,392.5818127899314,None,0.48994750005658716,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes054.bmp,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,392.5818127899314,None,392.5818127899314,None,2021-07-29-12:58:10.721064,392.5830151999835,392.8830672999611,392.5830151999835,None,None,392.5830151999835,None,393.39846789002183,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes065.bmp,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,393.39846789002183,None,393.39846789002183,None,2021-07-29-12:58:11.537933,393.40580750000663,393.7153854999924,393.40580750000663,None,None,393.40580750000663,None,394.2164404900162,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes008.bmp,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,394.2164404900162,None,394.2164404900162,None,2021-07-29-12:58:12.356815,394.2191950000124,394.53189149999525,394.2191950000124,None,None,394.2191950000124,None,395.03297889003295,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes058.bmp,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,395.03297889003295,None,395.03297889003295,None,2021-07-29-12:58:13.175299,395.03628210001625,395.34847550000995,395.03628210001625,None,None,395.03628210001625,None,395.84911238999337,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes031.bmp,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,395.84911238999337,None,395.84911238999337,None,2021-07-29-12:58:13.989356,395.85802249994595,396.1656079000095,395.85802249994595,None,None,395.85802249994595,None,396.66490369002565,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes060.bmp,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,396.66490369002565,None,396.66490369002565,None,2021-07-29-12:58:14.804157,396.6663317999337,396.9820980000077,396.6663317999337,None,None,396.6663317999337,None,397.481682190008,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes013.bmp,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,397.481682190008,None,397.481682190008,None,2021-07-29-12:58:15.620951,397.48311879998073,397.79854390001856,397.48311879998073,None,None,397.48311879998073,None,398.29929149003,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes043.bmp,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,398.29929149003,None,398.29929149003,None,2021-07-29-12:58:16.437594,398.3043000999605,398.61504820000846,398.3043000999605,None,None,398.3043000999605,None,399.11574929001506,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes078.bmp,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,399.11574929001506,None,399.11574929001506,None,2021-07-29-12:58:17.256279,399.11819169996306,399.4318687999621,399.11819169996306,None,None,399.11819169996306,None,399.9330407899455,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes009.bmp,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,399.9330407899455,None,399.9330407899455,None,2021-07-29-12:58:18.074820,399.9417952999938,400.2484633999411,399.9417952999938,None,None,399.9417952999938,None,400.7519101900165,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes077.bmp,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,400.7519101900165,None,400.7519101900165,None,2021-07-29-12:58:18.901031,400.76109869999345,401.0653829999501,400.76109869999345,None,None,400.76109869999345,None,401.56533418995093,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,scenes,scenes086.bmp,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,401.56533418995093,None,401.56533418995093,None,2021-07-29-12:58:19.704558,401.57269960001577,401.88306199992076,401.57269960001577,None,None,401.57269960001577,None,402.3821340899798,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block_end,scenes,scenes027.bmp,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,402.3821340899798,None,402.3821340899798,None,2021-07-29-12:58:20.521365,402.383493399946,402.69864299998153,402.383493399946,None,None,402.383493399946,None,403.1827610900276,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block_start,objects,objects065.bmp,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7493308000266552,403.18341639998835,None,403.18341639998835,None,2021-07-29-12:58:23.094875,404.9605514999712,405.2649059999967,404.9605514999712,None,None,404.9605514999712,None,405.76503078992243,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects023.bmp,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,405.76503078992243,None,405.76503078992243,None,2021-07-29-12:58:23.904601,405.7662811999908,406.065581999952,405.7662811999908,None,None,405.7662811999908,None,406.56559078992575,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects025.bmp,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,406.56559078992575,None,406.56559078992575,None,2021-07-29-12:58:24.707728,406.5753750000149,406.88204239995684,406.5753750000149,406.5753750000149,None,406.5753750000149,406.5753750000149,407.38181619000386,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects087.bmp,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,407.38181619000386,None,407.38181619000386,None,2021-07-29-12:58:25.521154,407.3830601000227,407.69867559999693,407.3830601000227,None,None,407.3830601000227,None,408.18214909002415,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects078.bmp,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,408.18214909002415,None,408.18214909002415,None,2021-07-29-12:58:26.323589,408.18495549994987,408.4985317999963,408.18495549994987,408.18495549994987,None,408.18495549994987,408.18495549994987,408.99844998997867,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects041.bmp,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,408.99844998997867,None,408.99844998997867,None,2021-07-29-12:58:27.137921,409.00485639995895,409.3152923999587,409.00485639995895,None,None,409.00485639995895,None,409.8148638899787,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects024.bmp,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,409.8148638899787,None,409.8148638899787,None,2021-07-29-12:58:27.952706,409.81631299993023,410.1321218999801,409.81631299993023,None,None,409.81631299993023,None,410.6309668899397,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects016.bmp,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,410.6309668899397,None,410.6309668899397,None,2021-07-29-12:58:28.769357,410.6328543999698,410.9345734999515,410.6328543999698,None,None,410.6328543999698,None,411.4482696899562,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects035.bmp,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,411.4482696899562,None,411.4482696899562,None,2021-07-29-12:58:29.586256,411.44975729996804,411.7490041999845,411.44975729996804,None,None,411.44975729996804,None,412.25242458997525,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects059.bmp,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,412.25242458997525,None,412.25242458997525,None,2021-07-29-12:58:30.401633,412.2653368000174,412.5657273000106,412.2653368000174,None,None,412.2653368000174,None,413.0654090899392,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects011.bmp,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,413.0654090899392,None,413.0654090899392,None,2021-07-29-12:58:31.204710,413.0663583999267,413.3848819999257,413.0663583999267,None,None,413.0663583999267,None,413.8815764899249,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects052.bmp,,,,,0,240,240,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,413.8815764899249,None,413.8815764899249,None,2021-07-29-12:58:32.020839,413.8829044000013,414.18236799992155,413.8829044000013,None,None,413.8829044000013,None,414.6821150899981,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects079.bmp,,,,,0,241,241,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,414.6821150899981,None,414.6821150899981,None,2021-07-29-12:58:32.823591,414.685152299935,414.998610700015,414.685152299935,414.685152299935,None,414.685152299935,414.685152299935,415.4987737899995,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block,objects,objects068.bmp,,,,,0,242,242,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,415.4987737899995,None,415.4987737899995,None,2021-07-29-12:58:33.638030,415.49984359997325,415.8156776999822,415.49984359997325,None,None,415.49984359997325,None,416.2995526899234,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
block_end,objects,objects051.bmp,,,,,0,243,243,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,416.2995526899234,None,416.2995526899234,None,2021-07-29-12:58:34.449719,416.3106501000002,416.6152604999952,416.3106501000002,416.3106501000002,None,416.3106501000002,416.3106501000002,417.11496999001827,None,,,,12003,0002,2021_Jul_29_1251,localizer,2021.1.3,60.13435217056142,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.11512560001574,None,,,,,,,
