block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,13.161035500001162,None,return,428.5776620001998,13.161035500001162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
,,,,,,,,,,,,,,,,,441.7863078999799,None,441.7863078999799,None,return,0.8209144999273121,441.7863078999799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,442.62996139982715,None,443.6362222000025,None,y,8.01029619993642,443.6362222000025,None,451.6633584999945,None,b,2.42913920013234,451.6633584999945,None,454.1134949999396,None,n,0,1.6138266001362354,454.1134949999396,None,,,,,,,,,,,,,,,,,,,,,,,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.7469560999889,None,y,31.829457300016657,455.7469560999889,None,,,,,,,,,,,,,,,,,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block_start,scenes,scenes040.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.403724499978125,487.62762509984896,None,487.62762509984896,None,2022-07-13-14:08:11.152915,503.0491620998364,503.363114599837,503.0491620998364,None,None,503.0491620998364,None,503.86388523988427,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block,scenes,scenes061.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,503.86388523988427,None,503.86388523988427,None,2022-07-13-14:08:11.970965,503.8652247998398,504.18030779995024,503.8652247998398,None,None,503.8652247998398,None,504.6809912397992,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block,scenes,scenes019.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,504.6809912397992,None,504.6809912397992,None,2022-07-13-14:08:12.788040,504.6818555998616,504.9970574998297,504.6818555998616,None,None,504.6818555998616,None,505.4969315398019,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block,scenes,scenes076.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,505.4969315398019,None,505.4969315398019,None,2022-07-13-14:08:13.603049,505.5064427999314,505.81366569991224,505.5064427999314,None,None,505.5064427999314,None,506.3138035397977,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block,scenes,scenes027.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,506.3138035397977,None,506.3138035397977,None,2022-07-13-14:08:14.419667,506.3145267998334,506.6136425998993,506.3145267998334,None,None,506.3145267998334,None,507.1138409398962,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
block,scenes,scenes041.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,507.1138409398962,None,507.1138409398962,None,2022-07-13-14:08:15.221771,507.1152875998523,507.4304984000046,507.1152875998523,507.1152875998523,None,507.1152875998523,507.1152875998523,507.9304518398829,None,,,,22010,0002,2022_Jul_13_1359,localizer,2021.1.3,59.96052197094224,
