block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.099012800026685,None,return,34.65393150015734,9.099012800026685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
,,,,,,,,,,,,,,,,,43.79359780019149,None,43.79359780019149,None,return,8.315299999900162,43.79359780019149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,52.139967600116506,None,53.15813650004566,None,y,2.83525100001134,53.15813650004566,None,56.01943210000172,None,b,0.7628216999582946,56.01943210000172,None,56.805923900101334,None,n,0,25.0378561001271,56.805923900101334,None,,,,,,,,,,,,,,,,,,,,,,,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.86966189998202,None,y,7.662541100056842,81.86966189998202,None,,,,,,,,,,,,,,,,,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block_start,objects,objects060.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.391306899953634,89.61799460020848,None,89.61799460020848,None,2022-02-21-14:41:45.452583,106.04683900019154,106.35487530007958,106.04683900019154,None,None,106.04683900019154,None,106.84192139001098,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block,objects,objects040.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,106.84192139001098,None,106.84192139001098,None,2022-02-21-14:41:46.269771,106.86514020012692,107.1687157000415,106.86514020012692,None,None,106.86514020012692,None,107.66915999001358,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block,objects,objects022.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,107.66915999001358,None,107.66915999001358,None,2022-02-21-14:41:47.087155,107.6764537000563,107.98599870014004,107.6764537000563,None,None,107.6764537000563,None,108.48584589010571,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block,objects,objects068.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,108.48584589010571,None,108.48584589010571,None,2022-02-21-14:41:47.903788,108.49560450017452,108.80353100015782,108.49560450017452,None,None,108.49560450017452,None,109.30236819011625,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block,objects,objects059.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,109.30236819011625,None,109.30236819011625,None,2022-02-21-14:41:48.720324,109.3112910001073,109.61857510008849,109.3112910001073,None,None,109.3112910001073,None,110.1191618900979,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
block,objects,objects045.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,110.1191618900979,None,110.1191618900979,None,2022-02-21-14:41:49.537104,110.12997490004636,110.43575690011494,110.12997490004636,None,None,110.12997490004636,None,110.93583659010474,None,,,,11009,0001,2022_Feb_21_1440,localizer,2021.1.3,60.283380109498715,
