block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects050.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,418.58325828005326,None,418.58325828005326,None,2021-07-29-12:46:50.089306,418.5949507000623,418.89641779998783,418.5949507000623,None,None,418.5949507000623,None,419.39635308004216,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,419.39635308004216,None,419.39635308004216,None,2021-07-29-12:46:50.893486,419.39728450006805,419.6961929000681,419.39728450006805,None,None,419.39728450006805,None,420.19662048002937,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects010.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,420.19662048002937,None,420.19662048002937,None,2021-07-29-12:46:51.695951,420.19857620005496,420.5131184000056,420.19857620005496,420.19857620005496,None,420.19857620005496,420.19857620005496,421.0131039799773,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects064.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,421.0131039799773,None,421.0131039799773,None,2021-07-29-12:46:52.510237,421.0140343999956,421.32977609999944,421.0140343999956,None,None,421.0140343999956,None,421.81604758008615,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects019.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,421.81604758008615,None,421.81604758008615,None,2021-07-29-12:46:53.317151,421.8191581000574,422.12975680001546,421.8191581000574,421.8191581000574,None,421.8191581000574,421.8191581000574,422.62965778004144,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects028.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,422.62965778004144,None,422.62965778004144,None,2021-07-29-12:46:54.127341,422.6307209000224,422.9464270999888,422.6307209000224,None,None,422.6307209000224,None,423.4299798799795,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects039.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,423.4299798799795,None,423.4299798799795,None,2021-07-29-12:46:54.929107,423.43288079998456,423.7461906999815,423.43288079998456,423.43288079998456,None,423.43288079998456,423.43288079998456,424.24637598007683,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,objects,objects054.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,424.24637598007683,None,424.24637598007683,None,2021-07-29-12:46:55.743744,424.24710370006505,424.5464925999986,424.24710370006505,None,None,424.24710370006505,None,425.053643080045,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_end,objects,objects036.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,425.053643080045,None,425.053643080045,None,2021-07-29-12:46:56.557566,425.0621680000331,425.3637817000272,425.0621680000331,None,None,425.0621680000331,None,425.8636589799891,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_start,faces,faces036.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8346189999720082,425.8637513000285,None,425.8637513000285,None,2021-07-29-12:46:59.226485,427.7309622000903,428.029925800045,427.7309622000903,None,None,427.7309622000903,None,428.52997748005436,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces085.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,428.52997748005436,None,428.52997748005436,None,2021-07-29-12:47:00.029176,428.53159480006434,428.84621760004666,428.53159480006434,428.53159480006434,None,428.53159480006434,428.53159480006434,429.3471584800747,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces024.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,429.3471584800747,None,429.3471584800747,None,2021-07-29-12:47:00.845347,429.3479942000704,429.6632860000245,429.3479942000704,None,None,429.3479942000704,None,430.1635183800128,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces080.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,430.1635183800128,None,430.1635183800128,None,2021-07-29-12:47:01.660742,430.17281020001974,430.47954259999096,430.17281020001974,None,None,430.17281020001974,None,430.98094448003684,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces065.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,430.98094448003684,None,430.98094448003684,None,2021-07-29-12:47:02.480239,430.983781500021,431.2965795000782,430.983781500021,None,None,430.983781500021,None,431.79661258006234,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces010.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,431.79661258006234,None,431.79661258006234,None,2021-07-29-12:47:03.293748,431.7975089000538,432.096937000053,431.7975089000538,None,None,431.7975089000538,None,432.5968286800082,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces006.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,432.5968286800082,None,432.5968286800082,None,2021-07-29-12:47:04.097163,432.60005890007596,432.913572999998,432.60005890007596,432.60005890007596,None,432.60005890007596,432.60005890007596,433.4137820800417,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces047.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,433.4137820800417,None,433.4137820800417,None,2021-07-29-12:47:04.911903,433.4144740999909,433.7293061000528,433.4144740999909,None,None,433.4144740999909,None,434.23026148007483,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces055.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,434.23026148007483,None,434.23026148007483,None,2021-07-29-12:47:05.727530,434.23169829999097,434.54690100008156,434.23169829999097,None,None,434.23169829999097,None,435.0468477799906,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces075.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,435.0468477799906,None,435.0468477799906,None,2021-07-29-12:47:06.544195,435.0478282000404,435.3633032999933,435.0478282000404,None,None,435.0478282000404,None,435.862841780053,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces066.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,435.862841780053,None,435.862841780053,None,2021-07-29-12:47:07.359983,435.864052799996,436.1835483000614,435.864052799996,None,None,435.864052799996,None,436.6634681799798,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces030.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,436.6634681799798,None,436.6634681799798,None,2021-07-29-12:47:08.162826,436.6664760999847,436.98003320000134,436.6664760999847,436.6664760999847,None,436.6664760999847,436.6664760999847,437.48026527998735,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces078.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,437.48026527998735,None,437.48026527998735,None,2021-07-29-12:47:08.978393,437.4811660000123,437.79608320002444,437.4811660000123,None,None,437.4811660000123,None,438.2966390800313,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,faces,faces070.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,438.2966390800313,None,438.2966390800313,None,2021-07-29-12:47:09.793775,438.29753280000295,438.5967420000816,438.29753280000295,None,None,438.29753280000295,None,439.1128075800254,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_end,faces,faces044.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,439.1128075800254,None,439.1128075800254,None,2021-07-29-12:47:10.609952,439.11402440001257,439.4292863000883,439.11402440001257,None,None,439.11402440001257,None,439.9131973800133,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_start,scrambled,scrambled032.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7852978000883013,439.91315789998043,None,439.91315789998043,None,2021-07-29-12:47:13.210870,441.7145612000022,442.0302227000939,441.7145612000022,None,None,441.7145612000022,None,442.5138514800812,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled005.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,442.5138514800812,None,442.5138514800812,None,2021-07-29-12:47:14.014068,442.5169365000911,442.8297400000738,442.5169365000911,442.5169365000911,None,442.5169365000911,442.5169365000911,443.3298871799954,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled047.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,443.3298871799954,None,443.3298871799954,None,2021-07-29-12:47:14.827035,443.3307923000539,443.6299096000148,443.3307923000539,None,None,443.3307923000539,None,444.1299939800403,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled064.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,444.1299939800403,None,444.1299939800403,None,2021-07-29-12:47:15.629344,444.13292100001127,444.44659930001944,444.13292100001127,444.13292100001127,None,444.13292100001127,444.13292100001127,444.9466645800159,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled074.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,444.9466645800159,None,444.9466645800159,None,2021-07-29-12:47:16.443804,444.9475262000924,445.2461856000591,444.9475262000924,None,None,444.9475262000924,None,445.763054080063,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled044.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,445.763054080063,None,445.763054080063,None,2021-07-29-12:47:17.260198,445.7640268000541,446.07989040005486,445.7640268000541,None,None,445.7640268000541,None,446.56397958005545,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled061.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,446.56397958005545,None,446.56397958005545,None,2021-07-29-12:47:18.064254,446.56809479999356,446.87977080000564,446.56809479999356,446.56809479999356,None,446.56809479999356,446.56809479999356,447.38000058009055,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled035.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,447.38000058009055,None,447.38000058009055,None,2021-07-29-12:47:18.877136,447.38092060002964,447.6800785000669,447.38092060002964,None,None,447.38092060002964,None,448.19662678007734,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled011.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,448.19662678007734,None,448.19662678007734,None,2021-07-29-12:47:19.694762,448.1979013000382,448.51335070002824,448.1979013000382,None,None,448.1979013000382,None,449.01338478002,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled056.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,449.01338478002,None,449.01338478002,None,2021-07-29-12:47:20.510704,449.0142225000309,449.32967700005975,449.0142225000309,None,None,449.0142225000309,None,449.82964568001915,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled033.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,449.82964568001915,None,449.82964568001915,None,2021-07-29-12:47:21.326790,449.8308484000154,450.13045360008255,449.8308484000154,None,None,449.8308484000154,None,450.6301313800388,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled082.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,450.6301313800388,None,450.6301313800388,None,2021-07-29-12:47:22.128765,450.6322268000804,450.95311660005245,450.6322268000804,450.6322268000804,None,450.6322268000804,450.6322268000804,451.44659847997826,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled042.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,451.44659847997826,None,451.44659847997826,None,2021-07-29-12:47:22.943813,451.44753280002624,451.7469763000263,451.44753280002624,None,None,451.44753280002624,None,452.24937557998345,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scrambled,scrambled071.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,452.24937557998345,None,452.24937557998345,None,2021-07-29-12:47:23.749602,452.2564712000312,452.5630792999873,452.2564712000312,452.2564712000312,None,452.2564712000312,452.2564712000312,453.06319378000916,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_end,scrambled,scrambled025.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,453.06319378000916,None,453.06319378000916,None,2021-07-29-12:47:24.560331,453.06422559998464,453.3635345000075,453.06422559998464,None,None,453.06422559998464,None,453.86325967997544,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_start,scenes,scenes048.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8347300000023097,453.8639539000578,None,453.8639539000578,None,2021-07-29-12:47:27.225796,455.73116980004124,456.04664750001393,455.73116980004124,None,None,455.73116980004124,None,456.5468739800737,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes088.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,456.5468739800737,None,456.5468739800737,None,2021-07-29-12:47:28.044212,456.5475974000292,456.863215600024,456.5475974000292,None,None,456.5475974000292,None,457.3632271800772,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes047.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,457.3632271800772,None,457.3632271800772,None,2021-07-29-12:47:28.860369,457.36419210000895,457.6638842000393,457.36419210000895,None,None,457.36419210000895,None,458.1639711800846,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes042.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,458.1639711800846,None,458.1639711800846,None,2021-07-29-12:47:29.664287,458.1672614000272,458.4798930999823,458.1672614000272,458.1672614000272,None,458.1672614000272,458.1672614000272,458.9801590799936,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes089.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,458.9801590799936,None,458.9801590799936,None,2021-07-29-12:47:30.477296,458.9810304000275,459.2966119000921,458.9810304000275,None,None,458.9810304000275,None,459.78048378006787,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes009.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,459.78048378006787,None,459.78048378006787,None,2021-07-29-12:47:31.280606,459.78368140000384,460.08040219999384,459.78368140000384,459.78368140000384,None,459.78368140000384,459.78368140000384,460.59719588001025,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes080.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,460.59719588001025,None,460.59719588001025,None,2021-07-29-12:47:32.095324,460.59865970001556,460.9139098000014,460.59865970001556,None,None,460.59865970001556,None,461.41399568003834,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes054.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,461.41399568003834,None,461.41399568003834,None,2021-07-29-12:47:32.912323,461.41610370005947,461.72996200004127,461.41610370005947,None,None,461.41610370005947,None,462.23019078000215,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes068.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,462.23019078000215,None,462.23019078000215,None,2021-07-29-12:47:33.727536,462.2310062000761,462.54645210003946,462.2310062000761,None,None,462.2310062000761,None,463.0466807799996,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes033.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,463.0466807799996,None,463.0466807799996,None,2021-07-29-12:47:34.544243,463.0477016000077,463.3631302000722,463.0477016000077,None,None,463.0477016000077,None,463.8467558800359,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes011.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,463.8467558800359,None,463.8467558800359,None,2021-07-29-12:47:35.345908,463.8496475000866,464.163746300037,463.8496475000866,463.8496475000866,None,463.8496475000866,463.8496475000866,464.6636650800821,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes011.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,464.6636650800821,None,464.6636650800821,None,2021-07-29-12:47:36.161798,464.66451780009083,464.97996590007097,464.66451780009083,None,y,464.66451780009083,None,465.46361008005914,None,0.7346462999703363,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes061.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,465.46361008005914,None,465.46361008005914,None,2021-07-29-12:47:36.962743,465.4663133000722,465.7799160000868,465.4663133000722,465.4663133000722,None,465.4663133000722,465.4663133000722,466.2801626800676,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes040.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,466.2801626800676,None,466.2801626800676,None,2021-07-29-12:47:37.777503,466.28108920005616,466.58093520009425,466.28108920005616,None,None,466.28108920005616,None,467.0809016800369,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_end,scenes,scenes050.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,467.0809016800369,None,467.0809016800369,None,2021-07-29-12:47:38.580838,467.0848773000762,467.39703410002403,467.0848773000762,467.0848773000762,None,467.0848773000762,467.0848773000762,467.89684518006396,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block_start,scenes,scenes055.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8018962999340147,467.8965315000387,None,467.8965315000387,None,2021-07-29-12:47:41.210990,469.7145527000539,470.0302431000164,469.7145527000539,None,None,469.7145527000539,None,470.513749480003,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
block,scenes,scenes016.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,470.513749480003,None,470.513749480003,None,2021-07-29-12:47:42.013092,470.51662880007643,470.8307053000899,470.51662880007643,470.51662880007643,None,470.51662880007643,470.51662880007643,471.3300116800121,None,,,,12003,0001,2021_Jul_29_1239,localizer,2021.1.3,60.90152528038905,
