block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,13.044786400001612,None,return,463.06390320000355,13.044786400001612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
,,,,,,,,,,,,,,,,,476.1473005000007,None,476.1473005000007,None,return,0.817391199991107,476.1473005000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,476.9759423999931,None,477.98126230000344,None,y,1.7354541000095196,477.98126230000344,None,479.74397399999725,None,b,1.448979299995699,479.74397399999725,None,481.20974269999715,None,n,0,1.3931908000085969,481.20974269999715,None,,,,,,,,,,,,,,,,,,,,,,,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.626671799997,None,y,23.84413610000047,482.626671799997,None,,,,,,,,,,,,,,,,,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block_start,scrambled,scrambled035.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,19.696147399998154,506.517554799997,None,506.517554799997,None,2022-10-04-13:31:53.700910,526.2546413999953,526.559574400002,526.2546413999953,None,None,526.2546413999953,None,527.06667687,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block,scrambled,scrambled073.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,527.06667687,None,527.06667687,None,2022-10-04-13:31:54.535010,527.0749837000039,527.3761077999952,527.0749837000039,None,None,527.0749837000039,None,527.8762953700032,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block,scrambled,scrambled068.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,527.8762953700032,None,527.8762953700032,None,2022-10-04-13:31:55.337512,527.8771090999944,528.1925867999962,527.8771090999944,527.8771090999944,None,527.8771090999944,527.8771090999944,528.6761612700036,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block,scrambled,scrambled042.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,528.6761612700036,None,528.6761612700036,None,2022-10-04-13:31:56.138164,528.6874018999952,528.9929998000007,528.6874018999952,528.6874018999952,None,528.6874018999952,528.6874018999952,529.4932626699999,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block,scrambled,scrambled004.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,529.4932626699999,None,529.4932626699999,None,2022-10-04-13:31:56.953094,529.4938559000002,529.7932126999949,529.4938559000002,None,None,529.4938559000002,None,530.309539370003,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
block,scrambled,scrambled076.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,530.309539370003,None,530.309539370003,None,2022-10-04-13:31:57.769391,530.3180570999975,530.626117199994,530.3180570999975,None,None,530.3180570999975,None,531.125932969994,None,,,,21013,0002,2022_Oct_04_1323,localizer,2021.1.3,60.890622782817,
