block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.674186499993084,None,return,175.6608622000058,9.674186499993084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
,,,,,,,,,,,,,,,,,185.38233429999673,None,185.38233429999673,None,return,0.15218279999680817,185.38233429999673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,185.56098070000007,None,186.57351259999268,None,y,2.402870999998413,186.57351259999268,None,189.00708189999568,None,b,1.1233817000029376,189.00708189999568,None,190.15764029999264,None,n,0,1.184560399997281,190.15764029999264,None,,,,,,,,,,,,,,,,,,,,,,,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.37353480000456,None,y,33.06378979999863,191.37353480000456,None,,,,,,,,,,,,,,,,,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.355696900005569,224.5276259999955,None,224.5276259999955,None,2022-11-23-12:28:14.574930,239.92318941999986,None,239.92318941999986,None,None,239.92318941999986,None,239.92302659999405,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block_start,scenes,scenes060.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9591932000039378,251.92414659999486,None,251.92414659999486,None,2022-11-23-12:28:28.576410,253.921474200004,254.22449429999688,253.921474200004,None,None,253.921474200004,None,254.72364546000318,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes037.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,254.72364546000318,None,254.72364546000318,None,2022-11-23-12:28:29.392982,254.73546379999607,255.0418037000054,254.73546379999607,None,None,254.73546379999607,None,255.5403758599976,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes010.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,255.5403758599976,None,255.5403758599976,None,2022-11-23-12:28:30.209587,255.55182510000304,255.8580454000039,255.55182510000304,None,None,255.55182510000304,None,256.35765525999597,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes049.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,256.35765525999597,None,256.35765525999597,None,2022-11-23-12:28:31.028067,256.3734049999912,256.674677300005,256.3734049999912,None,None,256.3734049999912,None,257.17410325999373,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes020.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,257.17410325999373,None,257.17410325999373,None,2022-11-23-12:28:31.843560,257.186097400001,257.49089449999155,257.186097400001,None,None,257.186097400001,None,257.99027275999543,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes050.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,257.99027275999543,None,257.99027275999543,None,2022-11-23-12:28:32.659644,258.00118900000234,258.3080528999999,258.00118900000234,None,None,258.00118900000234,None,258.8073098599969,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes082.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,258.8073098599969,None,258.8073098599969,None,2022-11-23-12:28:33.477822,258.8199881000037,259.12422090000473,258.8199881000037,None,None,258.8199881000037,None,259.62371205999517,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes065.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,259.62371205999517,None,259.62371205999517,None,2022-11-23-12:28:34.292987,259.6338823999977,259.94093209999846,259.6338823999977,None,None,259.6338823999977,None,260.44061786000094,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes043.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,260.44061786000094,None,260.44061786000094,None,2022-11-23-12:28:35.109903,260.4489581999951,260.75763759999245,260.4489581999951,None,None,260.4489581999951,None,261.2574407600012,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes014.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,261.2574407600012,None,261.2574407600012,None,2022-11-23-12:28:35.927923,261.2699783999997,261.5741345999995,261.2699783999997,None,None,261.2699783999997,None,262.07338506000525,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes008.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,262.07338506000525,None,262.07338506000525,None,2022-11-23-12:28:36.742373,262.0834947999974,262.3912238000048,262.0834947999974,None,None,262.0834947999974,None,262.8908554600028,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes005.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,262.8908554600028,None,262.8908554600028,None,2022-11-23-12:28:37.561167,262.9029670000018,263.2078724000021,262.9029670000018,None,None,262.9029670000018,None,263.7069311600033,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes036.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,263.7069311600033,None,263.7069311600033,None,2022-11-23-12:28:38.376270,263.7183650999941,264.0245198000048,263.7183650999941,None,None,263.7183650999941,None,264.5240781599976,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scenes,scenes054.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,264.5240781599976,None,264.5240781599976,None,2022-11-23-12:28:39.194625,264.53726909999386,264.84102279999934,264.53726909999386,None,None,264.53726909999386,None,265.34084165999667,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block_end,scenes,scenes009.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,265.34084165999667,None,265.34084165999667,None,2022-11-23-12:28:40.011194,265.35477340000216,265.65752530000464,265.35477340000216,None,None,265.35477340000216,None,266.15830026000623,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block_start,objects,objects083.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7246778000117047,266.15871970000444,None,266.15871970000444,None,2022-11-23-12:28:42.580751,267.92718339999556,268.24086199999147,267.92718339999556,None,None,267.92718339999556,None,268.723949560005,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects068.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,268.723949560005,None,268.723949560005,None,2022-11-23-12:28:43.393604,268.7333345999941,269.04104329999245,268.7333345999941,None,None,268.7333345999941,None,269.54078196000484,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects011.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,269.54078196000484,None,269.54078196000484,None,2022-11-23-12:28:44.211263,269.5534122999961,269.85755469999276,269.5534122999961,None,None,269.5534122999961,None,270.35738055999974,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects046.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,270.35738055999974,None,270.35738055999974,None,2022-11-23-12:28:45.026958,270.37021229999664,270.67495050000434,270.37021229999664,None,None,270.37021229999664,None,271.17402016000125,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects066.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,271.17402016000125,None,271.17402016000125,None,2022-11-23-12:28:45.843464,271.1849222000019,271.4912528999994,271.1849222000019,None,None,271.1849222000019,None,271.9916451599973,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects060.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,271.9916451599973,None,271.9916451599973,None,2022-11-23-12:28:46.662269,272.0055171999993,272.3076954999997,272.0055171999993,None,None,272.0055171999993,None,272.8075817600009,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects029.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,272.8075817600009,None,272.8075817600009,None,2022-11-23-12:28:47.478246,272.8177682999958,273.1244200999936,272.8177682999958,None,None,272.8177682999958,None,273.6236671600025,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects088.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,273.6236671600025,None,273.6236671600025,None,2022-11-23-12:28:48.293160,273.6330592000013,273.94113669999933,273.6330592000013,None,None,273.6330592000013,None,274.4407265599992,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects047.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,274.4407265599992,None,274.4407265599992,None,2022-11-23-12:28:49.110448,274.45170429999416,274.7571634000051,274.45170429999416,None,None,274.45170429999416,None,275.25736795999984,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects042.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,275.25736795999984,None,275.25736795999984,None,2022-11-23-12:28:49.927658,275.26960719999624,275.5742442000046,275.26960719999624,None,None,275.26960719999624,None,276.0748904600012,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects023.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,276.0748904600012,None,276.0748904600012,None,2022-11-23-12:28:50.745565,276.0897025000013,276.3908725999936,276.0897025000013,None,None,276.0897025000013,None,276.8919919599983,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects081.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,276.8919919599983,None,276.8919919599983,None,2022-11-23-12:28:51.563679,276.904463400002,277.2077369000035,276.904463400002,None,None,276.904463400002,None,277.7076075600024,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects065.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,277.7076075600024,None,277.7076075600024,None,2022-11-23-12:28:52.378346,277.719737499996,278.0243052000005,277.719737499996,None,None,277.719737499996,None,278.5239152599941,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,objects,objects073.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,278.5239152599941,None,278.5239152599941,None,2022-11-23-12:28:53.193475,278.5350211000041,278.84498059999896,278.5350211000041,None,None,278.5350211000041,None,279.3426112599962,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block_end,objects,objects030.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,279.3426112599962,None,279.3426112599962,None,2022-11-23-12:28:54.016073,279.3598212999932,279.6742937999952,279.3598212999932,None,None,279.3598212999932,None,280.1572163600038,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block_start,scrambled,scrambled052.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7257305000093766,280.15770239999983,None,280.15770239999983,None,2022-11-23-12:28:56.574976,281.91607579999254,282.22435619999305,281.91607579999254,None,None,281.91607579999254,None,282.7243888600031,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scrambled,scrambled032.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,282.7243888600031,None,282.7243888600031,None,2022-11-23-12:28:57.395192,282.7397384999931,283.04153329999826,282.7397384999931,None,None,282.7397384999931,None,283.5405662599922,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
block,scrambled,scrambled068.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,283.5405662599922,None,283.5405662599922,None,2022-11-23-12:28:58.210210,283.5510345999937,283.8577687999932,283.5510345999937,None,None,283.5510345999937,None,284.35785835999997,None,,,,21015,0001,2022_Nov_23_1224,localizer,2021.1.3,60.48831002583668,
