block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.88081340000008,None,return,41.441421000000446,9.88081340000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
,,,,,,,,,,,,,,,,,51.36518510000042,None,51.36518510000042,None,return,4.548744900000202,51.36518510000042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,55.93186239999977,None,56.942528700000366,None,y,2.6901892999994743,56.942528700000366,None,59.6599170999998,None,b,1.4295126999995773,59.6599170999998,None,61.10931460000029,None,n,0,1.2291417999995247,61.10931460000029,None,,,,,,,,,,,,,,,,,,,,,,,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36074929999995,None,y,37.359963799999605,62.36074929999995,None,,,,,,,,,,,,,,,,,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.83950139999979,99.80917339999996,None,99.80917339999996,None,2022-10-03-09:54:15.303052,115.69370481999994,None,115.69370481999994,None,None,115.69370481999994,None,115.69201210000028,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block_start,scenes,scenes060.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.954575599999771,127.69394480000028,None,127.69394480000028,None,2022-10-03-09:54:29.307786,129.6925240999999,129.99373110000033,129.6925240999999,None,None,129.6925240999999,None,130.49410051000004,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes037.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,130.49410051000004,None,130.49410051000004,None,2022-10-03-09:54:30.122431,130.50202179999997,130.80967359999977,130.50202179999997,None,None,130.50202179999997,None,131.31058871000013,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes010.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,131.31058871000013,None,131.31058871000013,None,2022-10-03-09:54:30.938138,131.32174229999964,131.6261489999997,131.32174229999964,None,None,131.32174229999964,None,132.1265795099999,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes049.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,132.1265795099999,None,132.1265795099999,None,2022-10-03-09:54:31.753957,132.13634430000002,132.44294040000023,132.13634430000002,None,None,132.13634430000002,None,132.94342370999956,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes020.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,132.94342370999956,None,132.94342370999956,None,2022-10-03-09:54:32.570963,132.95344579999983,133.25972830000046,132.95344579999983,None,None,132.95344579999983,None,133.7599888100004,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes050.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,133.7599888100004,None,133.7599888100004,None,2022-10-03-09:54:33.386399,133.76761019999958,134.07636029999958,133.76761019999958,None,None,133.76761019999958,None,134.57662680999974,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
block,scenes,scenes082.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,134.57662680999974,None,134.57662680999974,None,2022-10-03-09:54:34.204049,134.58515830000033,134.8931064999997,134.58515830000033,None,None,134.58515830000033,None,135.39323521000014,None,,,,22015,0001,2022_Oct_03_0952,localizer,2021.1.3,59.07962219776272,
