Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,7.909026800189167,None,7.909026800189167,None,return,1.7149915997870266,7.909026800189167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0001,2021_Sep_03_1045,localizer,2021.1.3,60.08485187236526,
0,0,0,0,,,,,,,,,9.644063100218773,None,10.644402000121772,None,y,0.4357989002019167,10.644402000121772,None,11.111142800189555,None,b,0.617217400111258,11.111142800189555,None,11.744486500043422,None,y,1,1.7991148000583053,11.744486500043422,None,,,,,,,1,0001,2021_Sep_03_1045,localizer,2021.1.3,60.08485187236526,
1,0,1,0,,,,,,,,,13.561172800138593,None,14.561242100317031,None,y,4.751923200208694,14.561242100317031,None,19.3445922001265,None,b,4.051016699988395,19.3445922001265,None,23.411313200369477,None,n,0,1.1459198002703488,23.411313200369477,None,,,,,,,1,0001,2021_Sep_03_1045,localizer,2021.1.3,60.08485187236526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.578070600051433,None,y,1.1495995000004768,24.578070600051433,None,1,0001,2021_Sep_03_1045,localizer,2021.1.3,60.08485187236526,
