block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.025660700000117,None,return,73.8699958999996,8.025660700000117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
,,,,,,,,,,,,,,,,,81.93742100000054,None,81.93742100000054,None,return,4.499345999999605,81.93742100000054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,86.46681970000009,None,87.4845894,None,y,2.6840805000001637,87.4845894,None,90.18666980000035,None,b,1.1671997000003103,90.18666980000035,None,91.37845670000024,None,n,0,1.2764577000007193,91.37845670000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.67882360000021,None,y,38.97811779999938,92.67882360000021,None,,,,,,,,,,,,,,,,,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,19.363384199999928,131.74749530000008,None,131.74749530000008,None,2022-09-12-10:54:51.097498,151.14681818000042,None,151.14681818000042,None,None,151.14681818000042,None,151.14822920000006,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block_start,faces,faces030.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9489548999999897,163.1622509000008,None,163.1622509000008,None,2022-09-12-10:55:05.097129,165.14133180000044,165.44643480000013,165.14133180000044,None,None,165.14133180000044,None,165.9459814900003,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block,faces,faces037.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,165.9459814900003,None,165.9459814900003,None,2022-09-12-10:55:05.912416,165.95582620000005,166.26255650000076,165.95582620000005,None,None,165.95582620000005,None,166.76258389000049,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block,faces,faces026.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,166.76258389000049,None,166.76258389000049,None,2022-09-12-10:55:06.729015,166.7977120000005,167.11266120000073,166.7977120000005,None,None,166.7977120000005,None,167.56837839000053,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block,faces,faces022.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,167.56837839000053,None,167.56837839000053,None,2022-09-12-10:55:07.542715,167.58538980000048,167.8854521000003,167.58538980000048,None,None,167.58538980000048,None,168.37850289000033,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block,faces,faces028.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,168.37850289000033,None,168.37850289000033,None,2022-09-12-10:55:08.343948,168.3867798000001,168.69554060000064,168.3867798000001,None,None,168.3867798000001,None,169.18544839000077,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
block,faces,faces009.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,169.18544839000077,None,169.18544839000077,None,2022-09-12-10:55:09.158741,169.20415990000038,169.51209560000007,169.20415990000038,None,None,169.20415990000038,None,169.99574049000074,None,,,,22014,0001,2022_Sep_12_1052,localizer,2021.1.3,60.72198439454745,
