block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects019.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,99.35328104005893,None,99.35328104005893,None,2021-07-28-15:49:09.784763,99.3696176999947,99.67043970001396,99.3696176999947,None,None,99.3696176999947,None,100.1696736400132,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,objects,objects020.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,100.1696736400132,None,100.1696736400132,None,2021-07-28-15:49:10.600176,100.18425460008439,100.48527250008192,100.18425460008439,None,None,100.18425460008439,None,100.98635214004898,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,objects,objects060.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,100.98635214004898,None,100.98635214004898,None,2021-07-28-15:49:11.416741,100.99024760001339,101.30204630002845,100.99024760001339,None,None,100.99024760001339,None,101.8027821400552,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,objects,objects027.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,101.8027821400552,None,101.8027821400552,None,2021-07-28-15:49:12.233061,101.80677410005592,102.12095680006314,101.80677410005592,None,None,101.80677410005592,None,102.62140283997869,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,objects,objects061.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,102.62140283997869,None,102.62140283997869,None,2021-07-28-15:49:13.053891,102.6296330000041,102.93756280001253,102.6296330000041,None,None,102.6296330000041,None,103.43488474000478,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,objects,objects086.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,103.43488474000478,None,103.43488474000478,None,2021-07-28-15:49:13.863317,103.44719610002358,103.75179140002001,103.44719610002358,None,None,103.44719610002358,None,104.2554890400148,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_end,objects,objects074.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,104.2554890400148,None,104.2554890400148,None,2021-07-28-15:49:14.686674,104.28085109998938,104.58907290000934,104.28085109998938,None,None,104.28085109998938,None,105.07241643996676,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_start,faces,faces049.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7202198000159115,105.07124189997558,None,105.07124189997558,None,2021-07-28-15:49:17.248201,106.8392985999817,107.15245420008432,106.8392985999817,None,None,106.8392985999817,None,107.6370319400099,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces061.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,107.6370319400099,None,107.6370319400099,None,2021-07-28-15:49:18.068724,107.6664992000442,107.97092400002293,107.6664992000442,None,None,107.6664992000442,None,108.45522973997285,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces068.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,108.45522973997285,None,108.45522973997285,None,2021-07-28-15:49:18.886517,108.4737640999956,108.7880892000394,108.4737640999956,None,None,108.4737640999956,None,109.27248164006741,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces080.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,109.27248164006741,None,109.27248164006741,None,2021-07-28-15:49:19.704798,109.30921530001797,109.61929419997614,109.30921530001797,None,None,109.30921530001797,None,110.0861200400046,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces070.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,110.0861200400046,None,110.0861200400046,None,2021-07-28-15:49:20.517457,110.11051000002772,110.421371000004,110.11051000002772,None,None,110.11051000002772,None,110.90507504002889,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces051.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,110.90507504002889,None,110.90507504002889,None,2021-07-28-15:49:21.336371,110.91228629997931,111.22122220008168,110.91228629997931,None,None,110.91228629997931,None,111.71915064003551,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces062.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,111.71915064003551,None,111.71915064003551,None,2021-07-28-15:49:22.149516,111.73931650002487,112.05119380005635,111.73931650002487,None,None,111.73931650002487,None,112.54023164006648,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces086.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,112.54023164006648,None,112.54023164006648,None,2021-07-28-15:49:22.973408,112.56179259996861,112.86832200002391,112.56179259996861,None,None,112.56179259996861,None,113.3522286400781,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces024.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,113.3522286400781,None,113.3522286400781,None,2021-07-28-15:49:23.781719,113.37403860001359,113.68794019997586,113.37403860001359,None,None,113.37403860001359,None,114.1699300399865,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces069.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,114.1699300399865,None,114.1699300399865,None,2021-07-28-15:49:24.601294,114.1740033000242,114.48595890006982,114.1740033000242,None,None,114.1740033000242,None,114.98961683999514,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces082.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,114.98961683999514,None,114.98961683999514,None,2021-07-28-15:49:25.421909,114.99902780004777,115.30378860002384,114.99902780004777,None,None,114.99902780004777,None,115.80331064000492,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces041.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,115.80331064000492,None,115.80331064000492,None,2021-07-28-15:49:26.234629,115.81025320000481,116.12098560004961,115.81025320000481,None,None,115.81025320000481,None,116.62201014006277,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces021.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,116.62201014006277,None,116.62201014006277,None,2021-07-28-15:49:27.053328,116.653898700024,116.95433900004718,116.653898700024,None,None,116.653898700024,None,117.43947304001776,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,faces,faces037.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,117.43947304001776,None,117.43947304001776,None,2021-07-28-15:49:27.873856,117.45054180000443,117.75380489998497,117.45054180000443,None,None,117.45054180000443,None,118.25444284008117,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_end,faces,faces011.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,118.25444284008117,None,118.25444284008117,None,2021-07-28-15:49:28.685895,118.27690479997545,118.58871799998451,118.27690479997545,None,None,118.27690479997545,None,119.07208844003034,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
null_block,null_block,null_block.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7180907999863848,119.07199139997829,None,119.07199139997829,None,2021-07-28-15:49:31.247164,120.81864153997739,None,120.81864153997739,None,None,120.81864153997739,None,120.8294660000829,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_start,scrambled,scrambled024.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9517278999555856,132.83867359999567,None,132.83867359999567,None,2021-07-28-15:49:45.255590,134.83515810000245,135.1345918000443,134.83515810000245,None,None,134.83515810000245,None,135.6346783400164,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled011.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.6346783400164,None,135.6346783400164,None,2021-07-28-15:49:46.061062,135.6452711999882,135.95476220001,135.6452711999882,None,None,135.6452711999882,None,136.45612003999994,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled086.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.45612003999994,None,136.45612003999994,None,2021-07-28-15:49:46.887450,136.46436009998433,136.76867810008116,136.46436009998433,None,None,136.46436009998433,None,137.269445239997,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled085.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,137.269445239997,None,137.269445239997,None,2021-07-28-15:49:47.699930,137.28985529998317,137.6026634000009,137.28985529998317,None,None,137.28985529998317,None,138.08668193997582,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled040.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.08668193997582,None,138.08668193997582,None,2021-07-28-15:49:48.518085,138.0906994000543,138.40388230001554,138.0906994000543,None,None,138.0906994000543,None,138.90068354000104,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled063.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.90068354000104,None,138.90068354000104,None,2021-07-28-15:49:49.326957,138.90194050001446,139.2068328000605,138.90194050001446,None,None,138.90194050001446,None,139.71718753998866,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled052.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.71718753998866,None,139.71718753998866,None,2021-07-28-15:49:50.143453,139.7180156999966,140.0207501000259,139.7180156999966,None,None,139.7180156999966,None,140.5201489400002,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled037.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.5201489400002,None,140.5201489400002,None,2021-07-28-15:49:50.953578,140.52909910003655,140.83805969997775,140.52909910003655,140.52909910003655,None,140.52909910003655,140.52909910003655,141.33682574002304,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled074.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,141.33682574002304,None,141.33682574002304,None,2021-07-28-15:49:51.768327,141.35286189999897,141.65212390001398,141.35286189999897,None,None,141.35286189999897,None,142.15309563997434,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled080.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,142.15309563997434,None,142.15309563997434,None,2021-07-28-15:49:52.583482,142.15892479999457,142.4724211000139,142.15892479999457,None,None,142.15892479999457,None,142.971564340021,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled006.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,142.971564340021,None,142.971564340021,None,2021-07-28-15:49:53.402857,142.9952314000111,143.3025735000847,142.9952314000111,None,None,142.9952314000111,None,143.78607164005516,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled032.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,143.78607164005516,None,143.78607164005516,None,2021-07-28-15:49:54.215485,143.8056523000123,144.12037310004234,143.8056523000123,None,None,143.8056523000123,None,144.60314823997905,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled020.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,144.60314823997905,None,144.60314823997905,None,2021-07-28-15:49:55.033659,144.61009179998655,144.9200135000283,144.61009179998655,None,None,144.61009179998655,None,145.42006833999184,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled048.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,145.42006833999184,None,145.42006833999184,None,2021-07-28-15:49:55.851475,145.43573510006536,145.73805190005805,145.43573510006536,None,None,145.43573510006536,None,146.23832544005708,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_end,scrambled,scrambled054.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,146.23832544005708,None,146.23832544005708,None,2021-07-28-15:49:56.670661,146.26582660002168,146.56957220006734,146.26582660002168,None,None,146.26582660002168,None,147.0519410400535,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_start,scenes,scenes055.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7382370000705123,147.05196100007743,None,147.05196100007743,None,2021-07-28-15:49:59.251523,148.8278598000761,149.137304999982,148.8278598000761,None,None,148.8278598000761,None,149.63406684001674,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes039.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,149.63406684001674,None,149.63406684001674,None,2021-07-28-15:50:00.060853,149.63494590006303,149.950305400067,149.63494590006303,None,None,149.63494590006303,None,150.43450534002622,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes056.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,150.43450534002622,None,150.43450534002622,None,2021-07-28-15:50:00.863528,150.4504120000638,150.75234210002236,150.4504120000638,150.4504120000638,None,150.4504120000638,150.4504120000638,151.2531390400487,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes009.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,151.2531390400487,None,151.2531390400487,None,2021-07-28-15:50:01.683648,151.26776870002504,151.57221760007087,151.26776870002504,None,None,151.26776870002504,None,152.06774223999818,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes009.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,152.06774223999818,None,152.06774223999818,None,2021-07-28-15:50:02.494317,152.06862580007873,152.36812310002279,152.06862580007873,None,y,152.06862580007873,None,152.8733422400779,None,0.5481690999586135,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes024.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,152.8733422400779,None,152.8733422400779,None,2021-07-28-15:50:03.307602,152.90025020006578,153.2066732000094,152.90025020006578,None,None,152.90025020006578,None,153.68777974004624,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes034.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,153.68777974004624,None,153.68777974004624,None,2021-07-28-15:50:04.118981,153.71173600002658,154.0224233000772,153.71173600002658,None,None,153.71173600002658,None,154.50814144007163,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes072.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,154.50814144007163,None,154.50814144007163,None,2021-07-28-15:50:04.941412,154.5398441000143,154.85225830005948,154.5398441000143,None,None,154.5398441000143,None,155.31988163999048,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes001.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,155.31988163999048,None,155.31988163999048,None,2021-07-28-15:50:05.746482,155.32107579999138,155.62035139999352,155.32107579999138,None,None,155.32107579999138,None,156.136439240037,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes007.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,156.136439240037,None,156.136439240037,None,2021-07-28-15:50:06.566939,156.14064110000618,156.45581569999922,156.14064110000618,None,None,156.14064110000618,None,156.93980683999834,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes071.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,156.93980683999834,None,156.93980683999834,None,2021-07-28-15:50:07.376072,156.951819500071,157.25395939999726,156.951819500071,156.951819500071,None,156.951819500071,156.951819500071,157.7578667400754,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes038.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,157.7578667400754,None,157.7578667400754,None,2021-07-28-15:50:08.191962,157.76484359998722,158.068798399996,157.76484359998722,None,None,157.76484359998722,None,158.5696725400281,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes065.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,158.5696725400281,None,158.5696725400281,None,2021-07-28-15:50:09.000065,158.5754784999881,158.88617060007527,158.5754784999881,None,None,158.5754784999881,None,159.38644783998606,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scenes,scenes005.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,159.38644783998606,None,159.38644783998606,None,2021-07-28-15:50:09.816926,159.40769210003782,159.72157850000076,159.40769210003782,None,None,159.40769210003782,None,160.20536434006644,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_end,scenes,scenes083.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,160.20536434006644,None,160.20536434006644,None,2021-07-28-15:50:10.636807,160.22937650000677,160.53779880004004,160.22937650000677,None,None,160.22937650000677,None,161.02323573998873,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block_start,scrambled,scrambled044.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7674234999576584,161.02294960001018,None,161.02294960001018,None,2021-07-28-15:50:13.251486,162.82880240003578,163.13818190002348,162.82880240003578,None,None,162.82880240003578,None,163.63978233999805,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled073.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,163.63978233999805,None,163.63978233999805,None,2021-07-28-15:50:14.073052,163.6513879999984,163.96817440004088,163.6513879999984,None,None,163.6513879999984,None,164.45507713997503,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
block,scrambled,scrambled035.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,164.45507713997503,None,164.45507713997503,None,2021-07-28-15:50:14.886517,164.48118410003372,164.78963730006944,164.48118410003372,None,None,164.48118410003372,None,165.27249054001877,None,,,,12002,0002,2021_Jul_28_1547,localizer,2021.1.3,60.06373965038297,
