block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,13.383560399990529,None,return,416.2250716999406,13.383560399990529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
,,,,,,,,,,,,,,,,,429.64895689999685,None,429.64895689999685,None,return,1.8023727999534458,429.64895689999685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,431.46438280004077,None,432.4854219999397,None,y,1.124635799904354,432.4854219999397,None,433.6304574999958,None,b,0.8227099999785423,433.6304574999958,None,434.4806149000069,None,n,0,24.323774000047706,434.4806149000069,None,,,,,,,,,,,,,,,,,,,,,,,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.83127309998963,None,y,7.307838500011712,458.83127309998963,None,,,,,,,,,,,,,,,,,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block_start,objects,objects033.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.72196019999683,466.18908589996863,None,466.18908589996863,None,2022-03-03-14:30:43.904431,482.93272189993877,483.2470134999603,482.93272189993877,None,None,482.93272189993877,None,483.747126570018,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects083.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,483.747126570018,None,483.747126570018,None,2022-03-03-14:30:44.721810,483.76015390001703,484.0635697999969,483.76015390001703,None,None,483.76015390001703,None,484.56360556993167,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects077.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,484.56360556993167,None,484.56360556993167,None,2022-03-03-14:30:45.537320,484.56447500002105,484.8801902999403,484.56447500002105,None,None,484.56447500002105,None,485.38030266999266,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects082.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,485.38030266999266,None,485.38030266999266,None,2022-03-03-14:30:46.353990,485.38116919994354,485.68017399997916,485.38116919994354,None,None,485.38116919994354,None,486.18051966994534,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects076.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,486.18051966994534,None,486.18051966994534,None,2022-03-03-14:30:47.156193,486.18160609994084,486.4968562000431,486.18160609994084,486.18160609994084,None,486.18160609994084,486.18160609994084,486.9968929699855,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects040.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,486.9968929699855,None,486.9968929699855,None,2022-03-03-14:30:47.970838,487.0061739999801,487.3136783000082,487.0061739999801,None,None,487.0061739999801,None,487.81357536993454,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects087.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,487.81357536993454,None,487.81357536993454,None,2022-03-03-14:30:48.787308,487.8216773000313,488.13060179993045,487.8216773000313,None,None,487.8216773000313,None,488.6310652699787,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects044.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,488.6310652699787,None,488.6310652699787,None,2022-03-03-14:30:49.605717,488.6416481999913,488.9467564999359,488.6416481999913,None,None,488.6416481999913,None,489.4469902699813,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects063.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,489.4469902699813,None,489.4469902699813,None,2022-03-03-14:30:50.420681,489.45516909996513,489.7640624999767,489.45516909996513,None,None,489.45516909996513,None,490.26346837000455,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects009.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,490.26346837000455,None,490.26346837000455,None,2022-03-03-14:30:51.237161,490.26714440004434,490.5799777000211,490.26714440004434,None,None,490.26714440004434,None,491.0805572700221,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects034.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,491.0805572700221,None,491.0805572700221,None,2022-03-03-14:30:52.054241,491.08116800000425,491.3808015999384,491.08116800000425,None,None,491.08116800000425,None,491.8865741700167,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects007.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,491.8865741700167,None,491.8865741700167,None,2022-03-03-14:30:52.863074,491.88962669996545,492.1970668999711,491.88962669996545,None,None,491.88962669996545,None,492.6978850700427,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects031.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,492.6978850700427,None,492.6978850700427,None,2022-03-03-14:30:53.672749,492.69851150002796,492.997977299965,492.69851150002796,None,None,492.69851150002796,None,493.4980281700147,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,objects,objects003.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,493.4980281700147,None,493.4980281700147,None,2022-03-03-14:30:54.474890,493.50118769996334,493.8144386999775,493.50118769996334,493.50118769996334,None,493.50118769996334,493.50118769996334,494.31461616994346,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block_end,objects,objects055.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,494.31461616994346,None,494.31461616994346,None,2022-03-03-14:30:55.289487,494.3262082999572,494.63028249994386,494.3262082999572,None,None,494.3262082999572,None,495.13046666996087,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
null_block,null_block,null_block.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7797994000138715,495.1304675999563,None,495.1304675999563,None,2022-03-03-14:30:57.904251,496.93056876996997,None,496.93056876996997,None,None,496.93056876996997,None,496.9340907000005,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block_start,scenes,scenes037.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9631859000073746,508.9469650000101,None,508.9469650000101,None,2022-03-03-14:31:11.904777,510.9401862999657,511.24704990000464,510.9401862999657,None,None,510.9401862999657,None,511.74844357003457,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
block,scenes,scenes057.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,511.74844357003457,None,511.74844357003457,None,2022-03-03-14:31:12.724667,511.76267069997266,512.0634818000253,511.76267069997266,None,None,511.76267069997266,None,512.5634914699942,None,,,,11011,0002,2022_Mar_03_1422,localizer,2021.1.3,60.00409229628445,
