block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.406036600004882,None,return,44.82384119997732,8.406036600004882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
,,,,,,,,,,,,,,,,,53.27454710006714,None,53.27454710006714,None,return,6.055157499969937,53.27454710006714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,59.35635799996089,None,60.37375779997092,None,y,2.2524259999627247,60.37375779997092,None,62.655532800010405,None,b,1.3895799000747502,62.655532800010405,None,64.06779030000325,None,n,0,28.100996499997564,64.06779030000325,None,,,,,,,,,,,,,,,,,,,,,,,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.184956699959,None,y,12.200380600057542,92.184956699959,None,,,,,,,,,,,,,,,,,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.84737070009578,104.46868779999204,None,104.46868779999204,None,2022-03-01-15:27:57.759532,120.35162241996733,None,120.35162241996733,None,None,120.35162241996733,None,120.35146050003823,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block_start,objects,objects082.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9647109000943601,132.35137270006817,None,132.35137270006817,None,2022-03-01-15:28:11.764705,134.348230100004,134.65189219999593,134.348230100004,None,None,134.348230100004,None,135.1411462100572,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects029.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.1411462100572,None,135.1411462100572,None,2022-03-01-15:28:12.572848,135.15997829998378,135.46853750001173,135.15997829998378,None,None,135.15997829998378,None,135.95197180999676,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects071.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.95197180999676,None,135.95197180999676,None,2022-03-01-15:28:13.379059,135.96296210004948,136.26850550004747,135.96296210004948,None,None,135.96296210004948,None,136.7686817100388,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects045.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.7686817100388,None,136.7686817100388,None,2022-03-01-15:28:14.196887,136.78125740005635,137.08447610004805,136.78125740005635,None,None,136.78125740005635,None,137.5847617100575,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects037.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,137.5847617100575,None,137.5847617100575,None,2022-03-01-15:28:15.010903,137.59098880004603,137.90103040006943,137.59098880004603,None,None,137.59098880004603,None,138.40217340997188,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects020.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.40217340997188,None,138.40217340997188,None,2022-03-01-15:28:15.829315,138.4134161999682,138.71778790000826,138.4134161999682,None,None,138.4134161999682,None,139.2194145099842,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects050.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.2194145099842,None,139.2194145099842,None,2022-03-01-15:28:16.647767,139.23457530001178,139.5357526000589,139.23457530001178,None,None,139.23457530001178,None,140.03600820995635,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.03600820995635,None,140.03600820995635,None,2022-03-01-15:28:17.463726,140.0490901999874,140.3512171000475,140.0490901999874,None,None,140.0490901999874,None,140.85137521001744,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects010.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.85137521001744,None,140.85137521001744,None,2022-03-01-15:28:18.277606,140.8613622999983,141.16854480002075,140.8613622999983,None,None,140.8613622999983,None,141.66863720995607,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
block,objects,objects064.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,141.66863720995607,None,141.66863720995607,None,2022-03-01-15:28:19.095880,141.6804070000071,141.9844428000506,141.6804070000071,None,None,141.6804070000071,None,142.4843619100633,None,,,,21003,0001,2022_Mar_01_1526,localizer,2021.1.3,61.31933454757772,
