block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,11.141376499999751,None,return,1.5092586999999185,11.141376499999751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
,,,,,,,,,,,,,,,,,12.694492399999945,None,12.694492399999945,None,return,11.090599799999836,12.694492399999945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,23.811021499999697,None,24.826197700000193,None,y,4.414930599999934,24.826197700000193,None,29.277397799999562,None,b,2.9709017999994103,29.277397799999562,None,32.27326699999958,None,n,0,3.0488616000002366,32.27326699999958,None,,,,,,,,,,,,,,,,,,,,,,,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.344641699999556,None,y,13.859692699999869,35.344641699999556,None,,,,,,,,,,,,,,,,,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,18.425491100000727,49.286617200000364,None,49.286617200000364,None,2022-01-21-11:20:25.236964,67.75636073999993,None,67.75636073999993,None,None,67.75636073999993,None,67.7541599999995,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block_start,objects,objects082.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9564758000005895,79.75603580000006,None,79.75603580000006,None,2022-01-21-11:20:39.252930,81.76193969999986,82.07401120000031,81.76193969999986,None,None,81.76193969999986,None,82.55734976999983,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects029.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,82.55734976999983,None,82.55734976999983,None,2022-01-21-11:20:40.059964,82.57147299999997,82.87254389999998,82.57147299999997,None,None,82.57147299999997,None,83.37280507000023,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects071.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,83.37280507000023,None,83.37280507000023,None,2022-01-21-11:20:40.872560,83.38122440000006,83.68981410000015,83.38122440000006,None,None,83.38122440000006,None,84.18954517000029,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects045.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,84.18954517000029,None,84.18954517000029,None,2022-01-21-11:20:41.689004,84.19972289999987,84.5061485999995,84.19972289999987,None,None,84.19972289999987,None,85.00653276999955,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects037.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,85.00653276999955,None,85.00653276999955,None,2022-01-21-11:20:42.505996,85.01661950000016,85.32299760000024,85.01661950000016,None,None,85.01661950000016,None,85.82322577000022,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects020.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,85.82322577000022,None,85.82322577000022,None,2022-01-21-11:20:43.322924,85.83346619999975,86.14027189999979,85.83346619999975,None,None,85.83346619999975,None,86.63947176999963,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects050.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,86.63947176999963,None,86.63947176999963,None,2022-01-21-11:20:44.138943,86.64917439999954,86.95592130000023,86.64917439999954,None,None,86.64917439999954,None,87.45745326999995,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,87.45745326999995,None,87.45745326999995,None,2022-01-21-11:20:44.957862,87.46602259999963,87.77278070000011,87.46602259999963,None,None,87.46602259999963,None,88.27308036999975,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects010.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,88.27308036999975,None,88.27308036999975,None,2022-01-21-11:20:45.772803,88.28289219999988,88.58982019999985,88.28289219999988,None,None,88.28289219999988,None,89.08978527000008,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects064.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,89.08978527000008,None,89.08978527000008,None,2022-01-21-11:20:46.589274,89.0997228999995,89.40596780000033,89.0997228999995,None,None,89.0997228999995,None,89.90613066999967,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects019.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,89.90613066999967,None,89.90613066999967,None,2022-01-21-11:20:47.405624,89.91103860000021,90.2229897999996,89.91103860000021,None,None,89.91103860000021,None,90.72303046999977,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects028.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,90.72303046999977,None,90.72303046999977,None,2022-01-21-11:20:48.222729,90.73276150000038,91.03956420000031,90.73276150000038,None,None,90.73276150000038,None,91.53978187000038,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects039.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,91.53978187000038,None,91.53978187000038,None,2022-01-21-11:20:49.039287,91.54931729999953,91.86261670000022,91.54931729999953,None,None,91.54931729999953,None,92.35645866999957,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,objects,objects054.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,92.35645866999957,None,92.35645866999957,None,2022-01-21-11:20:49.856121,92.3656406,92.67286090000016,92.3656406,None,None,92.3656406,None,93.17315227000026,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block_end,objects,objects036.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,93.17315227000026,None,93.17315227000026,None,2022-01-21-11:20:50.672660,93.18282739999995,93.49003139999968,93.18282739999995,None,None,93.18282739999995,None,93.98990357000011,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block_start,faces,faces036.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7223856000000524,93.98977449999984,None,93.98977449999984,None,2022-01-21-11:20:53.240757,95.75479340000038,96.05680980000034,95.75479340000038,None,None,95.75479340000038,None,96.55651796999982,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,faces,faces085.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,96.55651796999982,None,96.55651796999982,None,2022-01-21-11:20:54.056047,96.56641669999954,96.87244639999972,96.56641669999954,None,None,96.56641669999954,None,97.37308767000022,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,faces,faces024.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,97.37308767000022,None,97.37308767000022,None,2022-01-21-11:20:54.872620,97.38378139999986,97.68954339999982,97.38378139999986,None,None,97.38378139999986,None,98.19095526999999,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
block,faces,faces080.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,98.19095526999999,None,98.19095526999999,None,2022-01-21-11:20:55.692514,98.21006599999964,98.50959359999979,98.21006599999964,None,None,98.21006599999964,None,99.00705596999987,None,,,,22003,0001,2022_Jan_21_1119,localizer,2021.1.3,61.26283532967337,
