block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.830062400083989,None,return,42.74212069995701,8.830062400083989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
,,,,,,,,,,,,,,,,,51.63236560020596,None,51.63236560020596,None,return,11.481084499973804,51.63236560020596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,63.15233720000833,None,64.15090930042788,None,y,9.153598700184375,64.15090930042788,None,73.33568720007315,None,b,2.469636700116098,73.33568720007315,None,75.83485960029066,None,n,0,2.092785599641502,75.83485960029066,None,,,,,,,,,,,,,,,,,,,,,,,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95085540041327,None,y,37.86940239975229,77.95085540041327,None,,,,,,,,,,,,,,,,,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block_start,scenes,scenes037.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.909624599851668,115.9206930003129,None,115.9206930003129,None,2022-07-18-12:30:08.136078,131.86581680038944,132.16876969998702,131.86581680038944,None,None,131.86581680038944,None,132.66763903005048,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block,scenes,scenes054.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,132.66763903005048,None,132.66763903005048,None,2022-07-18-12:30:08.951577,132.68228740012273,132.98488990031183,132.68228740012273,None,None,132.68228740012273,None,133.4843130301684,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block,scenes,scenes032.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,133.4843130301684,None,133.4843130301684,None,2022-07-18-12:30:09.767662,133.49580979999155,133.80199990002438,133.49580979999155,None,None,133.49580979999155,None,134.3020543301478,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block,scenes,scenes090.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,134.3020543301478,None,134.3020543301478,None,2022-07-18-12:30:10.586864,134.3180117001757,134.6181312003173,134.3180117001757,None,None,134.3180117001757,None,135.11789533020928,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block,scenes,scenes057.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.11789533020928,None,135.11789533020928,None,2022-07-18-12:30:11.400831,135.1294595003128,135.43423440027982,135.1294595003128,None,None,135.1294595003128,None,135.93546093013137,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
block,scenes,scenes064.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.93546093013137,None,135.93546093013137,None,2022-07-18-12:30:12.220465,135.9511179002002,136.25170959997922,135.9511179002002,None,None,135.9511179002002,None,136.75115823037922,None,,,,21006,0001,2022_Jul_18_1228,localizer,2021.1.3,59.56405062526309,
