block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.144624900072813,None,return,83.33081980003044,9.144624900072813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
,,,,,,,,,,,,,,,,,92.52365240012296,None,92.52365240012296,None,return,2.492672999855131,92.52365240012296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,95.04568340000696,None,96.05825210013427,None,y,51.622150500072166,96.05825210013427,None,147.71358670014888,None,b,8.94481709995307,147.71358670014888,None,156.67589160008356,None,n,0,2.601788999978453,156.67589160008356,None,,,,,,,,,,,,,,,,,,,,,,,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.2932314001955,None,b,89.73620910011232,159.2932314001955,None,,,,,,,,,,,,,,,,,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_start,objects,objects022.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,16.053520999848843,249.13685520016588,None,249.13685520016588,None,2022-08-12-12:36:44.053117,265.22489310009405,265.52607640018687,265.22489310009405,None,None,265.22489310009405,None,266.02715569019784,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects082.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,266.02715569019784,None,266.02715569019784,None,2022-08-12-12:36:44.874559,266.0447822001297,266.35950790019706,266.0447822001297,None,None,266.0447822001297,None,266.8437554899836,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects027.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,266.8437554899836,None,266.8437554899836,None,2022-08-12-12:36:45.688521,266.8565454999916,267.1600846000947,266.8565454999916,None,None,266.8565454999916,None,267.66000049009455,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects088.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,267.66000049009455,None,267.66000049009455,None,2022-08-12-12:36:46.503775,267.67188630020246,267.9760536001995,267.67188630020246,None,None,267.67188630020246,None,268.47592859000434,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects014.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,268.47592859000434,None,268.47592859000434,None,2022-08-12-12:36:47.318751,268.48209760012105,268.7927191001363,268.48209760012105,None,None,268.48209760012105,None,269.29930209002924,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects085.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,269.29930209002924,None,269.29930209002924,None,2022-08-12-12:36:48.150895,269.3199034000281,269.6261303999927,269.3199034000281,None,None,269.3199034000281,None,270.1102123901481,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects021.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,270.1102123901481,None,270.1102123901481,None,2022-08-12-12:36:48.954154,270.1228472001385,270.4259530000854,270.1228472001385,None,None,270.1228472001385,None,270.925751590007,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects025.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,270.925751590007,None,270.925751590007,None,2022-08-12-12:36:49.768183,270.9344707999844,271.24933290015906,270.9344707999844,None,None,270.9344707999844,None,271.74242108997424,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,271.74242108997424,None,271.74242108997424,None,2022-08-12-12:36:50.585363,271.7508826002013,272.059582100017,271.7508826002013,None,None,271.7508826002013,None,272.559512590128,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects026.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,272.559512590128,None,272.559512590128,None,2022-08-12-12:36:51.402299,272.57056910009123,272.87647960009053,272.57056910009123,None,None,272.57056910009123,None,273.37569989014884,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects030.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,273.37569989014884,None,273.37569989014884,None,2022-08-12-12:36:52.218778,273.3848014001269,273.6927025001496,273.3848014001269,None,None,273.3848014001269,None,274.1928355901735,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects054.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,274.1928355901735,None,274.1928355901735,None,2022-08-12-12:36:53.035840,274.2038000000175,274.50929379998706,274.2038000000175,None,None,274.2038000000175,None,275.0090609901352,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects078.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,275.0090609901352,None,275.0090609901352,None,2022-08-12-12:36:53.852007,275.01775390002877,275.32646230002865,275.01775390002877,None,None,275.01775390002877,None,275.82579018997495,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,objects,objects033.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,275.82579018997495,None,275.82579018997495,None,2022-08-12-12:36:54.668688,275.83588050003164,276.14326749998145,275.83588050003164,None,None,275.83588050003164,None,276.64298659011257,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_end,objects,objects073.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,276.64298659011257,None,276.64298659011257,None,2022-08-12-12:36:55.486767,276.65402230015025,276.95932090003043,276.65402230015025,None,None,276.65402230015025,None,277.4489388901973,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
null_block,null_block,null_block.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7403444999363273,277.44910200010054,None,277.44910200010054,None,2022-08-12-12:36:58.053746,279.2263075801544,None,279.2263075801544,None,None,279.2263075801544,None,279.2260471000336,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_start,scrambled,scrambled005.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.963185500120744,291.2262216000818,None,291.2262216000818,None,2022-08-12-12:37:12.053156,293.220538900001,293.5262411001604,293.220538900001,None,None,293.220538900001,None,294.02628349007574,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled013.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,294.02628349007574,None,294.02628349007574,None,2022-08-12-12:37:12.869242,294.033302300144,294.3432364000473,294.033302300144,None,None,294.033302300144,None,294.8429196901387,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled036.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,294.8429196901387,None,294.8429196901387,None,2022-08-12-12:37:13.685706,294.8537655000109,295.15986840007827,294.8537655000109,None,None,294.8537655000109,None,295.6594774900703,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled021.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,295.6594774900703,None,295.6594774900703,None,2022-08-12-12:37:14.502267,295.67004980007187,295.9770727001596,295.67004980007187,None,None,295.67004980007187,None,296.47756368999836,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled047.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,296.47756368999836,None,296.47756368999836,None,2022-08-12-12:37:15.322512,296.4904023001436,296.79919980000705,296.4904023001436,None,None,296.4904023001436,None,297.29251209001524,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled052.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,297.29251209001524,None,297.29251209001524,None,2022-08-12-12:37:16.134310,297.3009487001691,297.60982380015776,297.3009487001691,None,None,297.3009487001691,None,298.1106580901658,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled083.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,298.1106580901658,None,298.1106580901658,None,2022-08-12-12:37:16.955597,298.1205482000951,298.42606239998713,298.1205482000951,None,None,298.1205482000951,None,298.93284679001664,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled035.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,298.93284679001664,None,298.93284679001664,None,2022-08-12-12:37:17.782191,298.95120540005155,299.25949750002474,298.95120540005155,None,None,298.95120540005155,None,299.74284049014096,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled035.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,299.74284049014096,None,299.74284049014096,None,2022-08-12-12:37:18.585629,299.74396380013786,300.0432844001334,299.74396380013786,None,None,299.74396380013786,None,300.5595422900049,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled068.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,300.5595422900049,None,300.5595422900049,None,2022-08-12-12:37:19.402332,300.56971940002404,300.87609839998186,300.56971940002404,None,None,300.56971940002404,None,301.3763500899775,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled043.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,301.3763500899775,None,301.3763500899775,None,2022-08-12-12:37:20.220338,301.3874536000658,301.69296940020286,301.3874536000658,None,None,301.3874536000658,None,302.1927724900423,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled042.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,302.1927724900423,None,302.1927724900423,None,2022-08-12-12:37:21.035562,302.1990802001674,302.4995899000205,302.1990802001674,None,None,302.1990802001674,None,303.00947399002035,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled055.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,303.00947399002035,None,303.00947399002035,None,2022-08-12-12:37:21.852500,303.0208161000628,303.3263116001617,303.0208161000628,None,None,303.0208161000628,None,303.8259844901739,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scrambled,scrambled082.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,303.8259844901739,None,303.8259844901739,None,2022-08-12-12:37:22.668652,303.8350039999932,304.1432775000576,303.8350039999932,None,None,303.8350039999932,None,304.642836390133,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_end,scrambled,scrambled032.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,304.642836390133,None,304.642836390133,None,2022-08-12-12:37:23.485626,304.6530840001069,304.95932840020396,304.6530840001069,None,None,304.6530840001069,None,305.45958328999114,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_start,scenes,scenes063.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.730107800103724,305.4594209000934,None,305.4594209000934,None,2022-08-12-12:37:26.052442,307.22280440013856,307.52622240013443,307.22280440013856,None,None,307.22280440013856,None,308.0262771901442,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes016.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,308.0262771901442,None,308.0262771901442,None,2022-08-12-12:37:26.869065,308.0423543001525,308.3429436001461,308.0423543001525,None,None,308.0423543001525,None,308.843059090036,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes011.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,308.843059090036,None,308.843059090036,None,2022-08-12-12:37:27.686052,308.8541092001833,309.1614155001007,308.8541092001833,None,None,308.8541092001833,None,309.6595887901029,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes052.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,309.6595887901029,None,309.6595887901029,None,2022-08-12-12:37:28.502376,309.66991220018826,309.9764064999763,309.66991220018826,None,None,309.66991220018826,None,310.4769786902005,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes028.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,310.4769786902005,None,310.4769786902005,None,2022-08-12-12:37:29.320939,310.48867750004865,310.79295570007525,310.48867750004865,None,None,310.48867750004865,None,311.2935431900667,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes015.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,311.2935431900667,None,311.2935431900667,None,2022-08-12-12:37:30.137510,311.3070815000683,311.6103837999981,311.3070815000683,None,None,311.3070815000683,None,312.10957219016274,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes059.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,312.10957219016274,None,312.10957219016274,None,2022-08-12-12:37:30.952588,312.1199990999885,312.4261797000654,312.1199990999885,None,None,312.1199990999885,None,312.9262433900265,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes005.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,312.9262433900265,None,312.9262433900265,None,2022-08-12-12:37:31.769033,312.93671780009754,313.24289580015466,312.93671780009754,None,None,312.93671780009754,None,313.74276028999594,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes023.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,313.74276028999594,None,313.74276028999594,None,2022-08-12-12:37:32.585547,313.7529379001353,314.059732099995,313.7529379001353,None,None,313.7529379001353,None,314.5595757901436,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes081.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,314.5595757901436,None,314.5595757901436,None,2022-08-12-12:37:33.402364,314.5710370000452,314.8763998001814,314.5710370000452,None,None,314.5710370000452,None,315.3762373901671,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes022.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,315.3762373901671,None,315.3762373901671,None,2022-08-12-12:37:34.219026,315.3883511000313,315.6927185000386,315.3883511000313,None,None,315.3883511000313,None,316.19291409018916,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes027.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,316.19291409018916,None,316.19291409018916,None,2022-08-12-12:37:35.035901,316.2039088001475,316.50997310015373,316.2039088001475,None,None,316.2039088001475,None,317.0094627901679,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes010.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,317.0094627901679,None,317.0094627901679,None,2022-08-12-12:37:35.852254,317.01940770004876,317.32639790000394,317.01940770004876,None,None,317.01940770004876,None,317.8265269899974,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,scenes,scenes001.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,317.8265269899974,None,317.8265269899974,None,2022-08-12-12:37:36.669308,317.8376350000035,318.1434820999857,317.8376350000035,None,None,317.8376350000035,None,318.6431678899797,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_end,scenes,scenes043.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,318.6431678899797,None,318.6431678899797,None,2022-08-12-12:37:37.486172,318.6543513999786,318.95936980005354,318.6543513999786,None,None,318.6543513999786,None,319.4596204900416,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_start,faces,faces011.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7297681998461485,319.45960340020247,None,319.45960340020247,None,2022-08-12-12:37:40.055764,321.2208537000697,321.52639050013386,321.2208537000697,None,None,321.2208537000697,None,322.02647989017424,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces027.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,322.02647989017424,None,322.02647989017424,None,2022-08-12-12:37:40.869750,322.0403799000196,322.34288570005447,322.0403799000196,None,None,322.0403799000196,None,322.84283539007885,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces067.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,322.84283539007885,None,322.84283539007885,None,2022-08-12-12:37:41.685626,322.8548044001218,323.1597110000439,322.8548044001218,None,None,322.8548044001218,None,323.6597594901221,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces023.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,323.6597594901221,None,323.6597594901221,None,2022-08-12-12:37:42.502773,323.67052260017954,323.9783990001306,323.67052260017954,None,None,323.67052260017954,None,324.47607039015276,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces010.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,324.47607039015276,None,324.47607039015276,None,2022-08-12-12:37:43.318862,324.4870156000834,324.79297970002517,324.4870156000834,None,None,324.4870156000834,None,325.29303109000904,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces083.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,325.29303109000904,None,325.29303109000904,None,2022-08-12-12:37:44.136799,325.3040470001288,325.6097411001101,325.3040470001288,None,None,325.3040470001288,None,326.1103108900832,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces049.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,326.1103108900832,None,326.1103108900832,None,2022-08-12-12:37:44.954281,326.12307810015045,326.42627840000205,326.12307810015045,None,None,326.12307810015045,None,326.9263434899738,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces018.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,326.9263434899738,None,326.9263434899738,None,2022-08-12-12:37:45.769115,326.9366147001274,327.2435063000303,326.9366147001274,None,None,326.9366147001274,None,327.74316389004235,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces037.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,327.74316389004235,None,327.74316389004235,None,2022-08-12-12:37:46.587049,327.75438820011914,328.0595139001962,327.75438820011914,None,None,327.75438820011914,None,328.5493285901146,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces073.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,328.5493285901146,None,328.5493285901146,None,2022-08-12-12:37:47.400087,328.56665870011784,328.87666629999876,328.56665870011784,None,None,328.56665870011784,None,329.35968499009033,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces014.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,329.35968499009033,None,329.35968499009033,None,2022-08-12-12:37:48.202372,329.36982610006817,329.6769440001808,329.36982610006817,None,None,329.36982610006817,None,330.1763340901351,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces065.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,330.1763340901351,None,330.1763340901351,None,2022-08-12-12:37:49.019123,330.1945332000032,330.4937870001886,330.1945332000032,None,None,330.1945332000032,None,330.9992880901089,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces006.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,330.9992880901089,None,330.9992880901089,None,2022-08-12-12:37:49.850996,331.0208472001832,331.3272925000638,331.0208472001832,None,None,331.0208472001832,None,331.8097736901371,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces044.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,331.8097736901371,None,331.8097736901371,None,2022-08-12-12:37:50.652930,331.82106760004535,332.1262776001822,331.82106760004535,None,None,331.82106760004535,None,332.6265847900184,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_end,faces,faces012.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,332.6265847900184,None,332.6265847900184,None,2022-08-12-12:37:51.469371,332.63760300003923,332.9433571000118,332.63760300003923,None,None,332.63760300003923,None,333.44314979000484,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block_start,faces,faces025.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7462228999938816,333.4431706001051,None,333.4431706001051,None,2022-08-12-12:37:54.051450,335.21612310013734,335.53277350007556,335.21612310013734,None,None,335.21612310013734,None,336.02754479001743,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces078.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,336.02754479001743,None,336.02754479001743,None,2022-08-12-12:37:54.871440,336.0410239000339,336.34314190014265,336.0410239000339,None,None,336.0410239000339,None,336.8431681900518,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces048.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,336.8431681900518,None,336.8431681900518,None,2022-08-12-12:37:55.685659,336.8557149001863,337.15991839999333,336.8557149001863,None,None,336.8557149001863,None,337.66030829011,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
block,faces,faces039.bmp,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,337.66030829011,None,337.66030829011,None,2022-08-12-12:37:56.504679,337.67496640002355,337.9816933001857,337.67496640002355,None,None,337.67496640002355,None,338.4763643900631,None,,,22011,0001,2022_Aug_12_1232,localizer,2021.1.3,59.92911583227335,
