block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.671207600000344,None,return,2.0360123999998905,8.671207600000344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
,,,,,,,,,,,,,,,,,10.764624799998273,None,10.764624799998273,None,return,1.1329402000010305,10.764624799998273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,11.92256880000059,None,12.934637599999405,None,y,22.656741499999043,12.934637599999405,None,35.61870819999967,None,b,2.7366154000010283,35.61870819999967,None,38.390353899998445,None,y,1,23.129443099998753,38.390353899998445,None,,,,,,,,,,,,,,,,,,,,,,,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
,,,1,0,1,0,,,,,,,,,,,,,,,,,,,61.53639249999833,None,62.54201240000111,None,y,4.413263400001597,62.54201240000111,None,66.98511289999806,None,b,1.3333333000009588,66.98511289999806,None,68.33551649999936,None,n,0,1.6330498000024818,68.33551649999936,None,,,,,,,,,,,,,,,,,,,,,,,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9866847000012,None,y,36.73163750000094,69.9866847000012,None,,,,,,,,,,,,,,,,,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block_start,scenes,scenes084.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,17.51339640000151,106.80491239999901,None,106.80491239999901,None,2023-05-01-14:45:20.700198,124.34861140000066,124.65227529999902,124.34861140000066,None,None,124.34861140000066,None,125.15248042999956,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes092.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,125.15248042999956,None,125.15248042999956,None,2023-05-01-14:45:21.518948,125.16598610000074,125.46980030000122,125.16598610000074,None,None,125.16598610000074,None,125.96908822999903,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes034.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,125.96908822999903,None,125.96908822999903,None,2023-05-01-14:45:22.334559,125.98055810000005,126.28569190000053,125.98055810000005,None,None,125.98055810000005,None,126.78563283000112,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes076.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,126.78563283000112,None,126.78563283000112,None,2023-05-01-14:45:23.151382,126.7978750000002,127.1021327999988,126.7978750000002,None,None,126.7978750000002,None,127.60251303000113,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes015.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,127.60251303000113,None,127.60251303000113,None,2023-05-01-14:45:23.968396,127.6148076999998,127.91912479999883,127.6148076999998,None,None,127.6148076999998,None,128.41945393000134,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes027.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,128.41945393000134,None,128.41945393000134,None,2023-05-01-14:45:24.785135,128.43133930000113,128.73568840000007,128.43133930000113,None,None,128.43133930000113,None,129.23579292999858,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes081.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,129.23579292999858,None,129.23579292999858,None,2023-05-01-14:45:25.601655,129.24795950000043,129.55282019999868,129.24795950000043,None,None,129.24795950000043,None,130.0527426300003,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes038.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,130.0527426300003,None,130.0527426300003,None,2023-05-01-14:45:26.418312,130.06571450000047,130.3690306999997,130.06571450000047,None,None,130.06571450000047,None,130.8703953299999,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,130.8703953299999,None,130.8703953299999,None,2023-05-01-14:45:27.238027,130.88575099999798,131.18551659999866,130.88575099999798,None,None,130.88575099999798,None,131.68535342999968,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes053.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,131.68535342999968,None,131.68535342999968,None,2023-05-01-14:45:28.050829,131.69657019999795,132.00269489999846,131.69657019999795,None,None,131.69657019999795,None,132.50270362999873,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes045.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,132.50270362999873,None,132.50270362999873,None,2023-05-01-14:45:28.868165,132.51479649999965,132.8192158999991,132.51479649999965,None,None,132.51479649999965,None,133.31912982999785,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes052.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,133.31912982999785,None,133.31912982999785,None,2023-05-01-14:45:29.684597,133.32649649999803,133.63637680000102,133.32649649999803,None,None,133.32649649999803,None,134.13603822999795,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes035.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,134.13603822999795,None,134.13603822999795,None,2023-05-01-14:45:30.501584,134.14808220000123,134.45245219999924,134.14808220000123,None,None,134.14808220000123,None,134.95377892999824,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block,scenes,scenes018.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,134.95377892999824,None,134.95377892999824,None,2023-05-01-14:45:31.322203,134.96954360000018,135.26917989999856,134.96954360000018,None,None,134.96954360000018,None,135.7690781299978,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block_end,scenes,scenes059.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.7690781299978,None,135.7690781299978,None,2023-05-01-14:45:32.134754,135.7798354000006,136.0856786000004,135.7798354000006,None,None,135.7798354000006,None,136.58618283000106,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
block_start,scrambled,scrambled053.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7323824000013701,136.5860689000001,None,136.5860689000001,None,2023-05-01-14:45:34.702929,138.34568229999786,138.65237880000132,138.34568229999786,None,None,138.34568229999786,None,139.15292022999785,None,,,,22055,0001,2023_May_01_1443,localizer,2021.1.3,59.846445989237196,
