block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.978885199991055,None,return,0.4122184000443667,8.978885199991055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
,,,,,,,,,,,,,,,,,9.434704699961003,None,9.434704699961003,None,return,0.3974004000192508,9.434704699961003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,9.846929499995895,None,10.847602099995129,None,y,0.02836990001378581,10.847602099995129,None,10.896486899990123,None,b,2.346390100021381,10.896486899990123,None,13.263561100000516,None,n,0,0.6391498000011779,13.263561100000516,None,,,,,,,,,,,,,,,,,,,,,,,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.930733199988026,None,y,5.0311550999758765,13.930733199988026,None,,,,,,,,,,,,,,,,,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block_start,scrambled,scrambled055.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,83.60027709999122,19.00558739999542,None,19.00558739999542,None,2023-03-27-13:34:18.645208,102.63170899997931,102.94693629996618,102.63170899997931,None,None,102.63170899997931,None,103.43082379998523,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block,scrambled,scrambled012.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,103.43082379998523,None,103.43082379998523,None,2023-03-27-13:34:19.450235,103.45069689996308,103.76352939999197,103.45069689996308,103.45069689996308,None,103.45069689996308,103.45069689996308,104.24747599999537,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block,scrambled,scrambled010.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,104.24747599999537,None,104.24747599999537,None,2023-03-27-13:34:20.262913,104.25769409997156,104.56392719998257,104.25769409997156,None,None,104.25769409997156,None,105.06399929995533,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block,scrambled,scrambled060.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,105.06399929995533,None,105.06399929995533,None,2023-03-27-13:34:21.079437,105.07568869995885,105.38011619995814,105.07568869995885,None,None,105.07568869995885,None,105.8812381999509,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block,scrambled,scrambled049.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,105.8812381999509,None,105.8812381999509,None,2023-03-27-13:34:21.898724,105.89615329995286,106.19718949997332,105.89615329995286,None,None,105.89615329995286,None,106.69714049995528,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
block,scrambled,scrambled045.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,106.69714049995528,None,106.69714049995528,None,2023-03-27-13:34:22.712648,106.69859089999227,107.013875500008,106.69859089999227,None,None,106.69859089999227,None,107.51392979996163,None,,,,22052,0002,2023_Mar_27_1332,localizer,2021.1.3,59.420319147705314,
