2022-01-25	16:18:46	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	135	135	1	1768
2	0.174	270	270	1	1234
3	0.32	270	270	1	1221
4	0.469	270	270	1	1078
5	0.611	225	225	1	1454
6	0.611	225	225	1	1046
7	0.611	0	0	1	1922
8	0.611	135	135	1	7066
9	0.611	270	270	1	1844
10	0.611	90	90	1	2109
11	0.611	180	180	1	1656
12	0.233	270	270	1	1359
13	0.611	270	270	1	1377
14	0.611	270	270	1	1672
15	0.611	135	135	1	4720
16	0.611	270	270	1	1594
17	0.611	315	315	1	1875
18	0.233	270	270	1	1362
19	0.611	0	0	1	1750
20	0.611	135	135	1	1796
21	0.611	270	270	1	1531
22	0.611	270	270	1	1626
23	0.611	225	225	1	1343
24	0.233	180	180	1	1220

2022-01-25	16:20:03	2.43	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	135	135	1	1835
2	9.524	180	180	1	1156
3	4.878	90	90	1	1823
4	0.893	315	270	0	5079
5	1.942	270	270	1	2171
6	1.252	45	180	0	4300
7	1.874	0	270	0	6704
8	2.601	45	45	1	1878
9	2.079	0	0	1	4501
10	1.721	90	270	0	7986
11	2.116	270	270	1	3408
12	7.076	315	315	1	1609
13	1.762	180	270	0	4470
14	2.065	180	135	0	1359
15	2.39	45	45	1	1877
16	2.146	270	270	1	2343
17	1.944	135	315	0	8941
18	8.421	0	0	1	812
19	2.134	90	45	0	6925
20	2.374	45	270	0	2954
21	2.626	90	90	1	5563
22	2.436	90	90	1	2251
23	2.269	135	0	0	2422
24	9.496	270	270	1	831
