2022-02-10	15:30:32	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	90	90	1	3174
2	0.174	315	315	1	1297
3	0.32	135	135	1	1375
4	0.469	225	225	1	1438
5	0.611	45	45	1	6048
6	0.611	225	225	1	1830
7	0.611	270	270	1	1718
8	0.611	315	315	1	1765
9	0.611	90	135	0	2439
10	0.611	270	270	1	6329
11	0.611	315	315	1	2078
12	0.233	270	270	1	1422
13	0.611	135	135	1	1719
14	0.611	90	135	0	3407
15	0.611	315	315	1	2515
16	0.611	135	135	1	1642
17	0.611	135	135	1	1593
18	0.233	45	45	1	1781
19	0.611	315	315	1	6531
20	0.611	90	135	0	1908
21	0.611	135	135	1	1421
22	0.611	0	0	1	2876
23	0.611	90	90	1	4595
24	0.233	0	0	1	1375

2022-02-10	15:32:02	1.09	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	0	0	1	2447
2	9.524	270	270	1	1210
3	4.878	180	180	1	1516
4	0.893	315	270	0	8463
5	1.942	0	0	1	1596
6	1.252	270	135	0	3015
7	1.874	180	180	1	1968
8	1.438	180	180	1	4173
9	1.15	135	180	0	3642
10	1.46	270	135	0	3422
11	1.801	90	135	0	5266
12	8.432	90	90	1	1391
13	2.102	90	90	1	5173
14	1.841	180	180	1	4596
15	1.636	0	0	1	3781
16	1.466	180	180	1	2439
17	1.325	45	45	1	4484
18	4.712	45	45	1	1094
19	1.176	270	270	1	5862
20	1.075	45	45	1	2250
21	0.987	90	135	0	3969
22	1.093	180	180	1	2172
23	1.013	0	180	0	5299
24	4.345	270	270	1	1594
