2023-02-13	10:22:25	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	0.053	270	270	1	2377
2	0.174	0	0	1	1840
3	0.32	315	315	1	1381
4	0.469	315	315	1	1920
5	0.611	135	135	1	2261
6	0.611	135	135	1	2930
7	0.611	180	180	1	2050
8	0.611	315	315	1	3699
9	0.611	315	315	1	3695
10	0.611	0	0	1	2345
11	0.611	0	0	1	4711
12	0.233	45	45	1	1399
13	0.611	135	135	1	2161
14	0.611	135	180	0	4011
15	0.611	135	135	1	3509
16	0.611	180	180	1	1790
17	0.611	90	90	1	2389
18	0.233	135	135	1	1490
19	0.611	180	180	1	1659
20	0.611	270	270	1	3140
21	0.611	270	0	0	5280
22	0.611	90	90	1	1621
23	0.611	315	315	1	2300
24	0.233	315	315	1	1399

2023-02-13	10:23:54	2.14	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	18.182	90	90	1	2211
2	9.524	135	135	1	1550
3	4.878	270	225	0	3140
4	6.143	270	270	1	1990
5	4.163	270	270	1	1665
6	2.945	270	225	0	3261
7	4.123	0	135	0	3541
8	5.379	45	45	1	1760
9	4.478	270	270	1	2505
10	3.801	90	90	1	2700
11	3.27	315	315	1	2550
12	10.841	180	180	1	2150
13	2.736	45	45	1	2450
14	2.397	45	45	1	2080
15	2.111	135	135	1	2025
16	1.861	225	270	0	6930
17	2.149	45	45	1	2310
18	7.493	225	225	1	1720
19	1.884	90	90	1	1860
20	1.705	225	180	0	6320
21	1.918	90	225	0	3140
22	2.128	225	315	0	3065
23	2.342	90	90	1	2270
24	8.41	45	45	1	1430
