2023-03-14	09:34:32	0.332	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	0.053	135	135	1	3875
2	0.174	270	270	1	3660
3	0.32	315	315	1	20471
4	0.469	180	180	1	7140
5	0.611	180	0	0	14267
6	0.474	225	180	0	15389
7	0.38	315	315	1	3520
8	0.443	180	90	0	7120
9	0.376	225	225	1	9830
10	0.422	45	45	1	7340
11	0.467	315	0	0	5140
12	0.159	90	90	1	2660
13	0.426	270	45	0	9160
14	0.385	45	225	0	7000
15	0.349	135	180	0	15146
16	0.318	0	180	0	6300
17	0.29	315	315	1	2620
18	0.119	135	135	1	2120
19	0.316	0	0	1	2500
20	0.335	180	180	1	3368
21	0.354	180	45	0	4350
22	0.331	90	90	1	7820
23	0.348	0	180	0	3690
24	0.125	225	225	1	1880

2023-03-14	09:38:04	4.073	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	18.182	180	180	1	8460
2	9.524	225	315	0	6840
3	14.345	315	315	1	1790
4	9.337	0	0	1	1790
5	6.498	45	45	1	2301
6	4.644	45	45	1	7110
7	3.355	45	0	0	8250
8	4.625	135	135	1	2590
9	3.735	0	0	1	5380
10	3.063	135	135	1	9339
11	2.531	270	315	0	5590
12	11.846	315	315	1	1639
13	2.993	135	180	0	8875
14	3.538	180	90	0	9060
15	4.096	90	90	1	3230
16	3.68	315	315	1	4901
17	3.328	0	45	0	11255
18	14.122	135	135	1	1800
19	3.66	0	0	1	3670
20	3.36	90	180	0	3700
21	3.72	270	315	0	6080
22	4.084	45	45	1	6759
23	3.807	225	270	0	6915
24	15.544	180	180	1	1760
