2022-02-18	14:45:30	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	45	45	1	1482
2	0.174	180	180	1	1144
3	0.32	135	135	1	1359
4	0.469	90	90	1	1468
5	0.611	315	315	1	1801
6	0.611	315	315	1	1562
7	0.611	135	180	0	4364
8	0.611	270	270	1	1578
9	0.611	225	225	1	1266
10	0.611	45	45	1	1971
11	0.611	315	315	1	1453
12	0.233	45	45	1	1422
13	0.611	0	315	0	1536
14	0.611	90	90	1	1890
15	0.611	225	225	1	1359
16	0.611	45	45	1	1375
17	0.611	90	90	1	3033
18	0.233	180	180	1	1218
19	0.611	45	45	1	1392
20	0.611	270	270	1	1611
21	0.611	270	270	1	1500
22	0.611	135	135	1	1985
23	0.611	135	135	1	1380
24	0.233	135	135	1	1234

2022-02-18	14:46:43	1.319	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	90	90	1	1997
2	9.524	0	0	1	875
3	4.878	45	45	1	1060
4	0.893	90	180	0	3171
5	1.942	270	270	1	3328
6	1.252	135	135	1	4282
7	0.882	180	0	0	5094
8	1.24	135	315	0	4344
9	1.647	315	90	0	3124
10	2.125	135	135	1	2032
11	1.776	45	45	1	5627
12	5.931	0	0	1	937
13	1.466	225	225	1	3282
14	1.287	180	45	0	4223
15	1.495	90	180	0	1187
16	1.717	270	270	1	3114
17	1.551	90	90	1	6097
18	5.509	135	135	1	1000
19	1.378	180	180	1	2952
20	1.266	315	270	0	4329
21	1.401	90	315	0	3175
22	1.543	270	270	1	2124
23	1.436	270	270	1	5410
24	5.235	315	315	1	1327
