2021-09-07	09:43:47	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	3	audFeedback
1	0.053	315	315	1	4150
2	0.174	90	90	1	2380
3	0.32	0	0	1	2680
4	0.469	135	135	1	4040
5	0.611	0	0	1	4100
6	0.611	135	90	0	5961
7	0.59	225	225	1	2601
8	0.611	225	225	1	4361
9	0.611	270	225	0	4539
10	0.611	0	0	1	2396
11	0.611	0	315	0	2470
12	0.233	225	225	1	2300
13	0.611	0	0	1	2879
14	0.611	45	0	0	4960
15	0.611	270	270	1	2340
16	0.611	225	225	1	2670
17	0.611	270	270	1	1900
18	0.233	270	270	1	1875
19	0.611	270	270	1	1720
20	0.611	135	180	0	2340
21	0.611	135	135	1	2620
22	0.611	0	0	1	2030
23	0.611	45	0	0	2030
24	0.233	135	135	1	1900

2021-09-07	09:45:36	1.889	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	3	audFeedback
1	18.182	315	315	1	3558
2	9.524	180	180	1	2899
3	4.878	45	45	1	3020
4	0.893	225	0	0	4030
5	1.942	135	135	1	3400
6	1.252	0	270	0	4020
7	1.874	180	315	0	3665
8	2.601	45	315	0	2760
9	3.471	0	0	1	2562
10	2.842	45	45	1	2340
11	2.397	270	270	1	3170
12	7.976	270	270	1	1620
13	1.99	45	0	0	2980
14	2.335	90	90	1	3280
15	2.079	270	135	0	2960
16	2.38	180	225	0	3150
17	2.699	45	45	1	2970
18	9.446	270	270	1	3090
19	2.403	135	135	1	2780
20	2.211	135	135	1	2085
21	2.043	90	90	1	6719
22	1.894	315	315	1	2740
23	1.762	180	315	0	3260
24	7.433	270	270	1	1860
