2022-08-05	10:33:57	0.511	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	315	315	1	2317
2	0.174	0	0	1	1814
3	0.32	270	270	1	2391
4	0.469	270	225	0	2754
5	0.337	135	135	1	2153
6	0.416	135	135	1	2270
7	0.496	270	315	0	3374
8	0.413	180	180	1	1973
9	0.469	270	270	1	1921
10	0.525	90	0	0	2262
11	0.463	135	135	1	2047
12	0.194	180	180	1	1597
13	0.519	315	315	1	2080
14	0.563	90	90	1	3000
15	0.609	270	0	0	1937
16	0.556	225	0	0	2187
17	0.512	225	225	1	1833
18	0.208	45	45	1	1469
19	0.553	180	180	1	2656
20	0.585	315	270	0	2251
21	0.547	90	135	0	2000
22	0.513	225	45	0	1765
23	0.483	0	0	1	1630
24	0.193	45	45	1	1560

2022-08-05	10:35:15	3.173	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	270	270	1	2980
2	9.524	180	180	1	2177
3	4.878	225	225	1	1786
4	0.893	0	0	1	2808
5	0.426	180	45	0	2422
6	0.754	135	135	1	3864
7	0.529	0	180	0	1999
8	0.746	0	315	0	1388
9	1.012	225	45	0	1328
10	1.352	0	270	0	2657
11	1.806	135	180	0	1468
12	9.31	135	135	1	1588
13	2.279	180	225	0	4367
14	2.957	315	315	1	1922
15	2.46	0	0	1	1973
16	2.111	135	90	0	2346
17	2.507	180	180	1	1808
18	8.522	180	180	1	1369
19	2.146	270	0	0	4284
20	2.463	45	270	0	1797
21	2.808	180	90	0	2630
22	3.191	225	225	1	2563
23	2.901	270	0	0	2482
24	12.332	315	315	1	1192
