2022-05-26	10:52:51	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	90	90	1	1621
2	0.174	180	180	1	1083
3	0.32	90	90	1	1188
4	0.469	315	315	1	2387
5	0.611	315	315	1	1844
6	0.611	315	90	0	2666
7	0.59	45	45	1	1765
8	0.611	225	225	1	1828
9	0.611	0	45	0	3707
10	0.611	0	0	1	2078
11	0.611	225	225	1	2061
12	0.233	0	0	1	1302
13	0.611	0	0	1	1407
14	0.611	90	90	1	1870
15	0.611	90	135	0	2187
16	0.611	270	180	0	2454
17	0.611	225	225	1	1312
18	0.233	45	45	1	1602
19	0.611	270	315	0	2195
20	0.611	270	270	1	1701
21	0.611	315	90	0	5086
22	0.611	90	90	1	1617
23	0.611	225	225	1	1578
24	0.233	225	225	1	1250

2022-05-26	10:54:10	0.997	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	225	225	1	1078
2	9.524	225	225	1	1343
3	4.878	225	225	1	1359
4	0.893	90	225	0	4708
5	1.942	135	135	1	2083
6	1.252	180	180	1	3500
7	0.882	0	135	0	3690
8	1.24	180	180	1	2406
9	0.987	45	270	0	2799
10	1.259	270	270	1	4452
11	1.062	270	270	1	8912
12	3.58	315	315	1	2327
13	0.877	225	225	1	6568
14	0.766	0	225	0	1664
15	0.894	270	225	0	2763
16	1.027	225	225	1	2218
17	0.928	225	135	0	5269
18	4.1	270	270	1	1781
19	1.02	45	225	0	4673
20	1.137	45	315	0	2421
21	1.261	45	45	1	4147
22	1.167	45	45	1	9081
23	1.087	225	225	1	9508
24	3.98	315	315	1	2996
