2022-04-13	16:56:35	0.3	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	180	180	1	1983
2	0.174	45	45	1	2907
3	0.32	90	90	1	10890
4	0.469	315	270	0	6738
5	0.337	270	270	1	12424
6	0.416	135	0	0	3086
7	0.337	0	0	1	2126
8	0.389	225	45	0	16487
9	0.333	0	0	1	2183
10	0.372	270	315	0	8886
11	0.328	0	0	1	2384
12	0.137	180	180	1	2353
13	0.368	225	270	0	6918
14	0.333	135	135	1	2585
15	0.358	315	270	0	3024
16	0.329	90	270	0	2206
17	0.303	135	135	1	3030
18	0.123	180	180	1	1673
19	0.327	225	180	0	3641
20	0.305	45	0	0	2840
21	0.285	180	180	1	1789
22	0.3	0	0	1	1726
23	0.314	270	315	0	5014
24	0.113	315	315	1	1643

2022-04-13	16:59:04	8.857	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	90	90	1	14882
2	9.524	0	0	1	2460
3	4.878	135	135	1	9708
4	0.893	270	225	0	28324
5	1.942	135	180	0	26432
6	3.165	0	135	0	2675
7	4.576	90	90	1	1620
8	3.581	90	45	0	1541
9	4.632	45	0	0	2823
10	5.83	180	315	0	1921
11	7.24	180	180	1	2691
12	22.598	180	180	1	1519
13	5.973	135	90	0	5151
14	7.031	180	45	0	2591
15	8.214	315	0	0	1520
16	9.561	270	315	0	1525
17	11.116	180	180	1	1788
18	34.521	180	180	1	1550
19	9.687	225	225	1	2568
20	8.834	180	180	1	2791
21	8.116	270	270	1	2052
22	7.505	225	180	0	5297
23	8.247	225	90	0	4373
24	31.661	90	90	1	1751
