2022-02-21	16:27:45	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	225	225	1	2177
2	0.174	270	270	1	1297
3	0.32	135	135	1	1339
4	0.469	270	270	1	2054
5	0.611	135	135	1	2759
6	0.611	315	315	1	2327
7	0.611	315	315	1	1955
8	0.611	270	270	1	1390
9	0.611	315	315	1	2015
10	0.611	315	315	1	1674
11	0.611	180	180	1	3718
12	0.233	315	315	1	1591
13	0.611	225	225	1	1669
14	0.611	45	45	1	4556
15	0.611	135	135	1	2219
16	0.611	0	0	1	1658
17	0.611	90	90	1	2046
18	0.233	315	315	1	1502
19	0.611	0	0	1	2282
20	0.611	135	135	1	1360
21	0.611	45	45	1	2172
22	0.611	45	45	1	2095
23	0.611	0	0	1	2984
24	0.233	225	225	1	1344

2022-02-21	16:29:06	1.167	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	180	180	1	2295
2	9.524	225	225	1	1150
3	4.878	90	90	1	1359
4	0.893	45	0	0	5814
5	1.942	180	180	1	2627
6	1.252	315	90	0	2736
7	1.874	225	45	0	4109
8	2.601	45	90	0	1375
9	3.471	225	225	1	1219
10	2.842	90	90	1	1518
11	2.397	45	45	1	1688
12	7.976	90	90	1	1234
13	1.99	135	135	1	1844
14	1.747	270	270	1	3439
15	1.549	135	45	0	4346
16	1.781	90	90	1	3499
17	1.607	0	135	0	2221
18	7.029	225	225	1	1250
19	1.769	270	270	1	1765
20	1.625	0	0	1	7674
21	1.497	0	0	1	4658
22	1.382	90	90	1	1907
23	1.28	90	90	1	2781
24	4.655	0	0	1	1189
