2022-11-23	10:51:34	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	0.053	135	135	1	2790
2	0.174	180	180	1	1724
3	0.32	225	225	1	1840
4	0.469	270	270	1	1840
5	0.611	270	270	1	1320
6	0.611	225	225	1	2964
7	0.611	180	180	1	3420
8	0.611	0	0	1	3040
9	0.611	0	45	0	3180
10	0.611	180	90	0	2900
11	0.611	270	135	0	2680
12	0.233	45	45	1	2050
13	0.611	270	270	1	4520
14	0.611	315	315	1	2460
15	0.611	45	0	0	5400
16	0.611	270	270	1	4310
17	0.611	270	270	1	3244
18	0.233	45	45	1	1880
19	0.611	90	270	0	3440
20	0.611	225	225	1	3222
21	0.611	225	225	1	1769
22	0.611	90	45	0	3260
23	0.611	225	270	0	3400
24	0.233	90	90	1	2000

2022-11-23	10:53:14	2.037	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	18.182	45	45	1	3145
2	9.524	315	315	1	2851
3	4.878	45	45	1	2320
4	0.893	45	180	0	11560
5	1.942	45	45	1	4014
6	1.252	45	270	0	5090
7	1.874	90	90	1	3769
8	1.438	90	90	1	6275
9	1.15	45	45	1	6771
10	0.941	270	180	0	3096
11	1.169	270	45	0	4395
12	5.509	225	225	1	2055
13	1.362	0	135	0	7141
14	1.603	45	225	0	2630
15	1.869	45	180	0	2035
16	2.16	90	90	1	4361
17	1.942	225	45	0	5675
18	8.488	135	135	1	1621
19	2.146	0	135	0	4680
20	2.413	90	90	1	6580
21	2.211	225	225	1	2300
22	2.043	45	45	1	5000
23	1.897	90	270	0	3380
24	8.007	225	225	1	1375
