2022-07-08	12:04:54	0.452	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	45	45	1	2201
2	0.174	45	45	1	1536
3	0.32	135	180	0	2765
4	0.206	270	270	1	2380
5	0.27	135	135	1	1983
6	0.332	90	90	1	2437
7	0.397	90	90	1	4043
8	0.467	90	315	0	5928
9	0.394	225	180	0	3936
10	0.341	270	270	1	2115
11	0.378	90	315	0	2515
12	0.128	135	135	1	1987
13	0.344	90	90	1	2390
14	0.373	45	45	1	2129
15	0.402	45	45	1	1796
16	0.432	180	180	1	2094
17	0.462	135	315	0	2536
18	0.163	225	225	1	2203
19	0.433	45	45	1	2424
20	0.459	225	180	0	2833
21	0.429	45	45	1	3262
22	0.451	45	45	1	2312
23	0.474	45	0	0	3943
24	0.17	225	225	1	1781

2022-07-08	12:06:42	3.165	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	135	135	1	4514
2	9.524	315	315	1	2080
3	4.878	315	315	1	2765
4	0.893	90	225	0	9412
5	1.942	270	135	0	3396
6	3.165	0	0	1	2456
7	2.326	315	315	1	3624
8	1.796	0	180	0	4517
9	2.348	315	315	1	3329
10	1.95	270	45	0	3280
11	2.39	225	0	0	2502
12	10.969	225	225	1	1531
13	2.77	270	270	1	2642
14	2.44	135	315	0	3743
15	2.823	315	135	0	3491
16	3.239	270	225	0	2062
17	3.695	315	315	1	1874
18	12.705	225	225	1	1599
19	3.27	180	45	0	3340
20	3.65	315	315	1	1843
21	3.364	45	0	0	2207
22	3.71	45	45	1	2999
23	3.448	135	135	1	2380
24	12.236	180	180	1	1574
