2022-04-21	10:21:57	0.527	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	90	90	1	1890
2	0.174	315	315	1	1848
3	0.32	135	135	1	1656
4	0.469	315	315	1	1908
5	0.611	135	135	1	1578
6	0.611	135	135	1	1562
7	0.611	180	0	0	1846
8	0.611	45	180	0	3374
9	0.574	135	135	1	1796
10	0.611	225	270	0	4720
11	0.562	135	135	1	2296
12	0.233	180	180	1	1844
13	0.611	45	45	1	3737
14	0.611	0	0	1	1922
15	0.611	270	315	0	1939
16	0.611	135	135	1	2624
17	0.611	180	270	0	2736
18	0.233	270	270	1	1438
19	0.611	270	225	0	1721
20	0.604	180	135	0	2383
21	0.564	270	225	0	2031
22	0.53	0	45	0	2266
23	0.497	180	180	1	1767
24	0.199	315	315	1	1968

2022-04-21	10:23:26	1.759	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	45	45	1	1578
2	9.524	0	0	1	1844
3	4.878	135	135	1	2296
4	0.893	45	0	0	3751
5	1.942	315	45	0	1859
6	3.165	135	135	1	2220
7	2.326	225	315	0	2655
8	3.165	90	90	1	2047
9	2.566	270	270	1	2327
10	2.137	315	315	1	2112
11	1.808	225	45	0	5142
12	8.387	135	135	1	1360
13	2.099	180	180	1	3234
14	1.848	0	180	0	4641
15	2.14	0	0	1	1718
16	1.923	0	0	1	2030
17	1.74	315	315	1	3221
18	6.15	270	270	1	1750
19	1.543	270	180	0	3503
20	1.721	0	0	1	4064
21	1.588	315	45	0	3376
22	1.75	225	315	0	2094
23	1.915	270	270	1	3001
24	6.936	225	225	1	1500
