2022-09-01	09:29:17	0.514	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	270	270	1	1967
2	0.174	0	0	1	1773
3	0.32	180	180	1	1782
4	0.469	45	45	1	2265
5	0.611	315	135	0	4210
6	0.474	45	45	1	1978
7	0.568	135	180	0	2215
8	0.471	0	0	1	2236
9	0.536	270	270	1	2786
10	0.602	315	225	0	3360
11	0.529	135	315	0	5083
12	0.18	90	90	1	2059
13	0.482	135	180	0	3740
14	0.435	315	315	1	2094
15	0.469	0	0	1	3958
16	0.503	135	180	0	2682
17	0.463	270	270	1	2094
18	0.188	0	0	1	1808
19	0.5	0	180	0	2384
20	0.466	180	180	1	1845
21	0.491	180	180	1	2807
22	0.515	135	315	0	3384
23	0.486	135	135	1	2795
24	0.194	180	180	1	2020

2022-09-01	09:30:59	1.468	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	315	315	1	2966
2	9.524	180	180	1	1619
3	4.878	0	0	1	2052
4	0.893	135	0	0	7075
5	1.942	270	180	0	4772
6	3.165	45	45	1	3166
7	2.326	315	315	1	2690
8	1.796	45	135	0	4306
9	2.348	270	270	1	2999
10	1.95	45	45	1	2879
11	1.652	225	45	0	4940
12	7.684	135	135	1	1946
13	1.918	90	90	1	3030
14	1.686	180	90	0	4102
15	1.952	90	45	0	3766
16	2.232	270	270	1	3485
17	2.023	45	45	1	2632
18	7.152	90	90	1	1584
19	1.803	225	180	0	3000
20	2.004	270	270	1	3259
21	1.853	270	270	1	3208
22	1.719	180	180	1	4447
23	1.601	90	90	1	3407
24	5.821	90	90	1	1978
