2023-04-05	11:15:23	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	0.053	90	90	1	2313
2	0.174	225	225	1	1780
3	0.32	315	315	1	2140
4	0.469	180	180	1	1880
5	0.611	135	135	1	6910
6	0.611	180	270	0	7911
7	0.59	315	315	1	2341
8	0.611	135	135	1	2330
9	0.611	315	315	1	1840
10	0.611	225	225	1	2020
11	0.611	270	315	0	2910
12	0.233	0	0	1	1860
13	0.611	225	225	1	1824
14	0.611	225	225	1	3120
15	0.611	270	270	1	3925
16	0.611	0	315	0	1900
17	0.611	45	45	1	3770
18	0.233	135	135	1	1621
19	0.611	315	315	1	2142
20	0.611	45	315	0	4760
21	0.611	225	225	1	1850
22	0.611	135	135	1	3340
23	0.611	45	45	1	4890
24	0.233	225	225	1	1580

2023-04-05	11:17:27	2.374	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	18.182	45	45	1	5409
2	9.524	225	225	1	2989
3	4.878	135	135	1	2680
4	0.893	225	90	0	10442
5	1.942	90	315	0	11120
6	3.165	90	90	1	2730
7	2.326	0	45	0	5631
8	3.165	225	225	1	5530
9	2.566	135	135	1	5259
10	2.137	45	0	0	13021
11	2.612	270	45	0	5740
12	11.907	90	90	1	1519
13	3.018	315	315	1	6350
14	2.666	180	180	1	13474
15	2.377	90	90	1	3710
16	2.137	45	45	1	9820
17	1.934	270	225	0	6200
18	8.387	315	315	1	1700
19	2.125	45	135	0	7620
20	2.361	90	90	1	6870
21	2.184	225	225	1	5159
22	2.026	315	180	0	5100
23	2.217	45	135	0	6080
24	9.273	270	270	1	1580
