2022-01-24	10:13:03	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	45	45	1	2564
2	0.174	225	225	1	1250
3	0.32	0	0	1	1125
4	0.469	45	45	1	1516
5	0.611	225	225	1	1375
6	0.611	270	135	0	2955
7	0.59	180	180	1	1718
8	0.611	135	135	1	1421
9	0.611	315	315	1	3502
10	0.611	180	135	0	1312
11	0.611	135	135	1	1624
12	0.233	225	225	1	1343
13	0.611	225	225	1	1453
14	0.611	270	225	0	4674
15	0.611	270	0	0	2890
16	0.611	45	45	1	1361
17	0.611	0	0	1	1609
18	0.233	45	45	1	1218
19	0.611	135	135	1	1313
20	0.611	315	315	1	1750
21	0.611	90	90	1	1781
22	0.611	0	0	1	1611
23	0.611	270	45	0	5189
24	0.233	0	0	1	1672

2022-01-24	10:14:10	3.69	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	180	180	1	7391
2	9.524	90	90	1	1050
3	4.878	90	90	1	1203
4	0.893	270	0	0	3501
5	1.942	90	225	0	3702
6	3.165	315	315	1	2018
7	2.326	270	90	0	3656
8	3.165	225	225	1	2049
9	2.566	135	135	1	5624
10	2.137	45	90	0	3314
11	2.612	45	270	0	2797
12	11.907	315	315	1	1031
13	3.018	90	45	0	3391
14	3.538	135	135	1	3046
15	3.152	45	45	1	1580
16	2.838	225	225	1	1953
17	2.573	180	270	0	5829
18	11.012	180	180	1	984
19	2.823	225	225	1	6329
20	2.598	45	0	0	2751
21	2.865	45	315	0	3375
22	3.148	180	45	0	2845
23	3.443	45	180	0	4421
24	14.158	0	0	1	1156
