2021-12-16	16:12:45	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	0	0	1	2283
2	0.174	180	180	1	1187
3	0.32	225	225	1	1515
4	0.469	315	315	1	1640
5	0.611	135	135	1	1689
6	0.611	180	180	1	2280
7	0.611	0	0	1	2453
8	0.611	0	0	1	1313
9	0.611	90	135	0	1906
10	0.611	180	180	1	2096
11	0.611	135	135	1	1766
12	0.233	180	180	1	1219
13	0.611	0	0	1	1609
14	0.611	315	315	1	1386
15	0.611	45	45	1	1538
16	0.611	0	0	1	1453
17	0.611	90	135	0	1485
18	0.233	135	135	1	1203
19	0.611	180	180	1	1812
20	0.611	225	225	1	1875
21	0.611	270	270	1	1362
22	0.611	45	45	1	1531
23	0.611	90	90	1	1484
24	0.233	0	0	1	1375

2021-12-16	16:13:58	1.174	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	270	270	1	1938
2	9.524	270	270	1	531
3	4.878	135	135	1	1171
4	0.893	315	90	0	5017
5	1.942	0	0	1	2312
6	1.252	180	180	1	1831
7	0.882	180	270	0	4359
8	1.24	90	0	0	2046
9	1.647	135	90	0	1484
10	2.125	135	135	1	1657
11	1.776	225	225	1	2062
12	5.931	225	225	1	953
13	1.466	45	45	1	3486
14	1.287	135	135	1	2483
15	1.141	180	180	1	2033
16	1.019	90	270	0	1796
17	1.163	225	225	1	1829
18	4.133	180	180	1	1156
19	1.029	135	225	0	2343
20	1.15	135	135	1	2328
21	1.059	225	180	0	2109
22	1.167	315	90	0	1253
23	1.28	45	45	1	2452
24	4.674	45	45	1	921
