2022-05-20	13:05:24	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	45	45	1	1973
2	0.174	180	180	1	1328
3	0.32	180	180	1	1250
4	0.469	270	270	1	1265
5	0.611	90	90	1	1562
6	0.611	0	0	1	1439
7	0.611	135	135	1	1843
8	0.611	225	225	1	1421
9	0.611	180	135	0	2282
10	0.611	90	90	1	1516
11	0.611	135	135	1	1453
12	0.233	315	315	1	1549
13	0.611	270	270	1	1484
14	0.611	225	225	1	1250
15	0.611	270	270	1	1627
16	0.611	135	135	1	1609
17	0.611	270	270	1	1640
18	0.233	315	315	1	1240
19	0.611	45	45	1	1594
20	0.611	45	45	1	1094
21	0.611	315	315	1	1517
22	0.611	315	315	1	1265
23	0.611	270	270	1	1625
24	0.233	270	270	1	1125

2022-05-20	13:06:23	1.59	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	45	45	1	2015
2	9.524	315	315	1	1249
3	4.878	45	45	1	1395
4	0.893	180	270	0	3169
5	1.942	180	180	1	2177
6	1.252	225	225	1	2000
7	0.882	270	225	0	1888
8	1.24	180	315	0	2522
9	1.647	45	225	0	2406
10	2.125	45	270	0	2249
11	2.699	135	135	1	2175
12	8.773	315	315	1	1157
13	2.187	135	135	1	1969
14	1.908	135	135	1	2720
15	1.689	0	0	1	3484
16	1.509	180	180	1	2299
17	1.36	135	135	1	3359
18	4.815	315	315	1	1298
19	1.202	315	315	1	1828
20	1.097	135	270	0	2188
21	1.222	90	0	0	2454
22	1.35	135	315	0	1800
23	1.482	90	180	0	3701
24	6.291	180	180	1	1297
