2022-03-04	10:27:10	0.397	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	225	225	1	3908
2	0.174	225	225	1	1468
3	0.32	45	45	1	2141
4	0.469	90	90	1	1751
5	0.611	315	45	0	4064
6	0.474	45	45	1	1891
7	0.568	180	45	0	969
8	0.471	270	45	0	1017
9	0.399	315	45	0	1000
10	0.342	225	45	0	3454
11	0.294	0	45	0	2046
12	0.096	45	45	1	1594
13	0.26	135	135	1	1891
14	0.289	0	0	1	1611
15	0.315	225	225	1	2703
16	0.34	90	90	1	1827
17	0.365	225	90	0	1973
18	0.128	225	225	1	1528
19	0.342	225	225	1	1890
20	0.362	180	225	0	1865
21	0.338	90	90	1	2655
22	0.356	270	270	1	3843
23	0.374	90	90	1	1752
24	0.15	270	270	1	1453

2022-03-04	10:28:26	6.791	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	45	90	0	4266
2	50.522	270	270	1	2046
3	30.293	315	315	1	1828
4	20.227	90	90	1	2032
5	14.198	90	90	1	1031
6	10.17	180	90	0	1721
7	14.071	45	45	1	2484
8	11.365	225	225	1	1640
9	9.312	180	180	1	2877
10	7.707	0	180	0	1877
11	9.461	0	0	1	2203
12	29.064	180	180	1	1469
13	7.893	90	90	1	1846
14	6.91	270	270	1	2312
15	6.061	315	90	0	3579
16	7.031	180	135	0	1891
17	7.999	0	0	1	2594
18	26.14	90	90	1	1236
19	7.106	180	180	1	2253
20	6.507	180	270	0	3122
21	7.221	225	270	0	1334
22	7.946	225	225	1	1886
23	7.406	315	315	1	1968
24	24.94	315	315	1	1049
