2022-02-03	11:31:29	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	225	225	1	2926
2	0.174	315	315	1	1621
3	0.32	45	45	1	1750
4	0.469	135	135	1	2828
5	0.611	45	45	1	6581
6	0.611	270	270	1	2890
7	0.611	45	45	1	9050
8	0.611	45	45	1	1703
9	0.611	0	0	1	3672
10	0.611	270	270	1	1706
11	0.611	315	315	1	1437
12	0.233	270	270	1	1689
13	0.611	225	225	1	2530
14	0.611	315	315	1	2156
15	0.611	135	135	1	3315
16	0.611	315	315	1	2500
17	0.611	45	45	1	1905
18	0.233	180	180	1	1891
19	0.611	180	180	1	2049
20	0.611	180	180	1	1922
21	0.611	315	315	1	4376
22	0.611	45	45	1	1874
23	0.611	315	315	1	2752
24	0.233	0	0	1	2189

2022-02-03	11:33:14	2.034	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	90	90	1	2453
2	9.524	225	225	1	1956
3	4.878	0	0	1	3264
4	0.893	180	135	0	15048
5	1.942	90	45	0	5756
6	3.165	180	180	1	1968
7	2.326	45	45	1	2377
8	1.796	135	45	0	12017
9	2.348	0	0	1	1797
10	1.95	45	45	1	1812
11	1.652	180	45	0	4526
12	7.684	135	135	1	1734
13	1.918	315	315	1	5789
14	1.686	270	315	0	4282
15	1.952	90	90	1	2940
16	1.755	90	135	0	5330
17	1.99	225	45	0	3546
18	8.612	45	45	1	1312
19	2.184	225	225	1	2643
20	2.009	90	90	1	2454
21	1.856	270	90	0	2737
22	2.04	0	0	1	2515
23	1.9	135	45	0	2977
24	7.997	180	180	1	2187
