2022-06-06	11:20:02	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	0	0	1	1828
2	0.174	90	90	1	1407
3	0.32	180	180	1	2234
4	0.469	0	0	1	1908
5	0.611	270	270	1	1750
6	0.611	270	270	1	1703
7	0.611	0	0	1	1798
8	0.611	225	225	1	2219
9	0.611	225	270	0	1844
10	0.611	270	270	1	1909
11	0.611	180	90	0	2327
12	0.233	135	135	1	1500
13	0.611	0	315	0	2423
14	0.611	90	90	1	1842
15	0.611	270	315	0	2441
16	0.611	270	315	0	2077
17	0.608	270	315	0	1501
18	0.215	180	180	1	1390
19	0.571	225	225	1	5188
20	0.604	45	0	0	3531
21	0.565	180	180	1	2219
22	0.594	315	315	1	1687
23	0.611	90	90	1	2423
24	0.233	270	270	1	1437

2022-06-06	11:21:24	3.374	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	0	0	1	1672
2	9.524	135	135	1	1437
3	4.878	315	315	1	1750
4	0.893	90	0	0	14926
5	1.942	0	0	1	3346
6	1.252	180	0	0	3407
7	1.874	270	0	0	4139
8	2.601	225	225	1	4173
9	2.079	315	315	1	1953
10	1.721	135	90	0	4080
11	2.116	45	45	1	2596
12	7.076	90	90	1	1468
13	1.762	270	90	0	3001
14	2.065	90	90	1	1812
15	1.838	135	315	0	3924
16	2.102	135	135	1	2734
17	1.905	315	0	0	2769
18	8.255	180	180	1	1594
19	2.091	135	0	0	2720
20	2.326	135	90	0	4501
21	2.573	180	225	0	5187
22	2.842	180	45	0	5142
23	3.126	135	45	0	3737
24	13.021	0	0	1	1483
