2022-10-03	08:37:26	0.337	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	0.053	0	0	1	2813
2	0.174	270	225	0	1866
3	0.089	90	90	1	1841
4	0.128	180	180	1	1474
5	0.168	180	180	1	3159
6	0.211	315	315	1	2059
7	0.259	0	0	1	1693
8	0.311	315	315	1	2291
9	0.369	0	0	1	2472
10	0.433	270	45	0	3589
11	0.365	180	315	0	3840
12	0.121	45	45	1	2206
13	0.326	225	225	1	4723
14	0.359	270	270	1	2052
15	0.393	90	90	1	1960
16	0.428	135	180	0	2009
17	0.388	180	180	1	1714
18	0.159	225	225	1	1475
19	0.424	180	0	0	2100
20	0.391	225	180	0	3783
21	0.363	225	0	0	3530
22	0.338	45	0	0	1634
23	0.317	180	180	1	1679
24	0.127	0	0	1	1473

2022-10-03	08:38:57	3.611	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	1	audFeedback
1	18.182	135	135	1	3657
2	9.524	315	315	1	1903
3	4.878	90	90	1	3568
4	0.893	225	90	0	3786
5	1.942	90	180	0	4081
6	3.165	45	0	0	3974
7	4.576	180	180	1	2102
8	3.581	270	315	0	3232
9	4.632	45	45	1	2364
10	3.869	225	0	0	2944
11	4.714	0	0	1	3329
12	15.347	0	0	1	1427
13	3.954	135	0	0	3495
14	4.607	135	135	1	2169
15	4.118	90	90	1	2907
16	3.715	180	180	1	1715
17	3.378	90	135	0	2933
18	14.249	0	0	1	2365
19	3.695	0	90	0	4023
20	4.096	225	180	0	2523
21	4.514	135	135	1	1895
22	4.196	180	180	1	2041
23	3.922	90	90	1	1727
24	13.87	135	135	1	1375
