2022-03-09	14:16:09	0.611	1/arcmin	Acuity_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	0.053	90	90	1	1560
2	0.174	270	270	1	1500
3	0.32	315	315	1	1203
4	0.469	180	180	1	1313
5	0.611	180	180	1	1593
6	0.611	45	45	1	1438
7	0.611	315	315	1	1421
8	0.611	90	90	1	1505
9	0.611	225	225	1	1344
10	0.611	225	225	1	1140
11	0.611	180	225	0	1234
12	0.233	135	135	1	1375
13	0.611	90	90	1	1713
14	0.611	45	45	1	1156
15	0.611	90	90	1	1605
16	0.611	225	225	1	1359
17	0.611	45	45	1	1117
18	0.233	45	45	1	1130
19	0.611	225	225	1	1593
20	0.611	180	225	0	1093
21	0.611	45	45	1	1141
22	0.611	315	315	1	1286
23	0.611	45	45	1	1110
24	0.233	225	225	1	1199

2022-03-09	14:17:05	1.172	%contrastWeber	Contrast_LandoltC	69	cm	24	nTrials	0	visFeedback	0	audFeedback
1	18.182	90	90	1	1015
2	9.524	45	45	1	890
3	4.878	90	90	1	826
4	0.893	180	270	0	3000
5	1.942	315	315	1	1927
6	1.252	225	225	1	2263
7	0.882	0	0	1	3921
8	0.653	135	0	0	984
9	0.884	0	90	0	958
10	1.136	90	90	1	1969
11	0.953	90	270	0	3105
12	4.531	270	270	1	843
13	1.114	225	225	1	2192
14	0.975	0	135	0	2965
15	1.136	90	180	0	2911
16	1.31	135	135	1	4020
17	1.18	0	0	1	2281
18	4.201	270	270	1	895
19	1.046	225	315	0	1969
20	1.167	315	315	1	2859
21	1.077	270	270	1	3650
22	0.997	45	315	0	1031
23	1.093	315	270	0	1718
24	4.668	225	225	1	641
