trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,22.009034999995492,None,return,29.716604899964295,22.009034999995492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
0,0,0,0,,,,,,,1659720254.8915257,2022-08-05-13:24:14.891526,1659720254.8915257,2022-08-05-13:24:14.891526,1659720320.8896916,2022-08-05-13:25:20.889692,65.99816584587097,51.74109350005165,54.741201400058344,54.724582500057295,55.72472589998506,55.72472589998506,56.72471360000782,56.72471360000782,57.73895190004259,./DSP_Videos/Learning/Learning_Alternate.mp4,1659720320.8896916,2022-08-05-13:25:20.889692,1659720386.9039986,2022-08-05-13:26:26.903999,66.01430702209473,117.83437870000489,120.84150380000938,120.82506319996901,121.82514029997401,121.82514029997401,122.82500780001283,122.82500780001283,123.82566460000817,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1659720386.9050295,2022-08-05-13:26:26.905030,1659720452.904586,2022-08-05-13:27:32.904586,65.99955654144287,183.8587797000073,186.85871229995973,186.84222150000278,187.84216000000015,187.84216000000015,188.8420991000021,188.8420991000021,189.84261139994487,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1659720452.904586,2022-08-05-13:27:32.904586,1659720518.9050167,2022-08-05-13:28:38.905017,66.00043058395386,249.85855320002884,252.85902380000334,252.84263630001806,253.84254630003124,253.84254630003124,254.8423648000462,254.8423648000462,255.84319070004858,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1659720518.9050167,2022-08-05-13:28:38.905017,1659720584.9051318,2022-08-05-13:29:44.905132,66.0001151561737,315.86968590004835,318.87624639994465,318.8595163000282,319.85962710005697,319.85962710005697,320.85942480002996,320.85942480002996,321.860078800004,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659720584.9051318,2022-08-05-13:29:44.905132,330.01360607147217,381.75973749998957,None,return,4.756439600023441,381.75973749998957,None,21009,alt,5,2022_Aug_05_1323,DSP_Behavioral_Only_Encoding,2021.1.3,60.027973024808425,
