Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',participant,date,expName,psychopyVersion,frameRate,
11.011550799943507,None,return,164.06112650036812,11.011550799943507,None,,,,,,,,,11002,2021_Nov_12_0908,DSP_Resting_State,2021.1.3,60.06323449539353,
,,,,,,175.0955330003053,None,t,33.10651979967952,175.0955330003053,None,,,11002,2021_Nov_12_0908,DSP_Resting_State,2021.1.3,60.06323449539353,
,,,,,,,,,,,,1636726317.688576,2021-11-12-09:11:57.688576,,,,,,
