trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,16.498092299996642,None,return,1.451567600000999,16.498092299996642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
0,0,0,0,,,,,,,1651079509.372655,2022-04-27-13:11:49.372655,1651079509.372655,2022-04-27-13:11:49.372655,1651079575.371356,2022-04-27-13:12:55.371356,65.99870109558105,17.979118700008257,20.979371100009303,20.962716100009857,21.96268360000977,21.96268360000977,22.962685699996655,22.962685699996655,23.9748064000014,./DSP_Videos/Learning/Learning_Alternate.mp4,1651079575.371356,2022-04-27-13:12:55.371356,1651079641.3864202,2022-04-27-13:14:01.386420,66.01506423950195,84.07281720000901,87.0798877000052,87.06321910000406,88.06313700000464,88.06313700000464,89.06310840000515,89.06310840000515,90.06365100000403,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1651079641.3864202,2022-04-27-13:14:01.386420,1651079707.3865209,2022-04-27-13:15:07.386521,66.00010061264038,150.0977220000059,153.09680600000138,153.08035990000644,154.08029189999797,154.08029189999797,155.08011000000988,155.08011000000988,156.08096639999712,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1651079707.3865209,2022-04-27-13:15:07.386521,1651079773.3872726,2022-04-27-13:16:13.387273,66.00075173377991,216.1115632000001,219.114032700003,219.0974034999963,220.09737780000432,220.09737780000432,221.0973501999979,221.0973501999979,222.09801070000685,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1651079773.3872726,2022-04-27-13:16:13.387273,1651079839.3876517,2022-04-27-13:17:19.387652,66.00037908554077,282.11155460000737,285.11448160000145,285.0978690000047,286.0977413000073,286.0977413000073,287.0976068000018,287.0976068000018,288.09832450000977,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651079839.3876517,2022-04-27-13:17:19.387652,330.01499676704407,347.99818779999623,None,return,8.55379439999524,347.99818779999623,None,11013,alt,5,2022_Apr_27_1311,DSP_Behavioral_Only_Encoding,2021.1.3,60.08947322137705,
