Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,28.107906499993987,None,return,44.75655780005036,28.107906499993987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
,,,,,,,,,,72.88741405001493,None,72.88741405001493,None,None,72.88741405001493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
0,0,0,0,,,,,,,,,,,,,,72.88948329997947,None,73.90949310001452,None,y,0.4213183999527246,73.90949310001452,None,74.35553459997755,None,b,0.46321010001702234,74.35553459997755,None,74.83973780000815,None,n,0,1.690703600004781,74.83973780000815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643053078.4146912,2022-01-24-14:37:58.414691,76.555953699979,None,t,40.5686832999927,76.555953699979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643053078.4146912,2022-01-24-14:37:58.414691,1643053159.412561,2022-01-24-14:39:19.412561,80.99786972999573,117.1565333000035,120.16974350000964,120.1376763000153,121.14290909998817,121.14290909998817,122.15406869997969,122.13753150001867,123.1396470000036,183.14540969999507,None,183.14540969999507,None,./DSP_Videos/Learning/Learning_Normal.mp4,1643053159.412561,2022-01-24-14:39:19.412561,1643053250.3977213,2022-01-24-14:40:50.397721,90.98516035079956,198.15439270000206,201.1537881999975,201.13709720002953,202.13731830002507,202.13731830002507,203.13790480000898,203.13790480000898,204.13723009999376,None,264.1288040999789,274.1376939000329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.1288040999789,274.15447290003067,274.15447290003067,274.15447290003067,274.1376939000329,None,274.1376939000329,None,./DSP_Videos/Control/Normal/Videos/Control_Route_1_Normal_A_001_different.mp4,1643053250.3977213,2022-01-24-14:40:50.397721,1643053331.3813944,2022-01-24-14:42:11.381394,80.98367309570312,289.14292830001796,292.154291999992,292.1208857999882,293.12140880001243,293.12140880001243,294.12151790002827,294.12151790002827,295.1214037000318,355.1092330000247,None,355.1092330000247,None,./DSP_Videos/Learning/Learning_Normal.mp4,1643053331.3813944,2022-01-24-14:42:11.381394,1643053422.3659945,2022-01-24-14:43:42.365994,90.98460006713867,370.1234432000201,373.1383696999983,373.1049604000291,374.1052568000159,374.1052568000159,375.10494440002367,375.10494440002367,376.10527589998674,y,0.5831152999890037,436.0933657999849,446.10537910001585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0933657999849,436.7082641000161,436.7082641000161,446.10537910001585,446.10537910001585,None,446.10537910001585,None,./DSP_Videos/Control/Normal/Videos/Control_Route_2_Normal_B_000_same.mp4,1643053422.3659945,2022-01-24-14:43:42.365994,1643053503.3659508,2022-01-24-14:45:03.365951,80.99995636940002,461.1075888000196,464.10653380001895,464.0921327000251,465.1057381000137,465.0889289000188,466.0891000999836,466.0891000999836,467.0973393000313,527.0929435000289,None,527.0929435000289,None,./DSP_Videos/Learning/Learning_Normal.mp4,1643053503.3659508,2022-01-24-14:45:03.365951,424.9512596130371,542.1074379999773,None,return,30.833118899958208,542.1074379999773,None,12009,3,nor,A,2022_Jan_24_1436,DSP_Bold,2020.2.10,61.49789183854207,
