Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',Fixation_horz.started,Fixation_horz.stopped,Fixation_vert.started,Fixation_vert.stopped,Scan_done.keys,Scan_done.rt,Scan_done.started,Scan_done.stopped,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
9.083250599971507,None,return,652.233810900012,9.083250599971507,None,,,,,,,,,,,,,,,,,,,,,,,,,,12009,2022_Jan_24_1331,DSP_Resting_State,2021.1.3,59.59642492325317,
,,,,,,661.3400836999645,None,t,10.95600949996151,661.3400836999645,None,,,,,,,,,,,,,,,,,,,,12009,2022_Jan_24_1331,DSP_Resting_State,2021.1.3,59.59642492325317,
,,,,,,,,,,,,1643049768.796674,2022-01-24-13:42:48.796674,672.3236169999582,None,672.3236169999582,None,return,555.8259304999956,672.3236169999582,None,,,,,,,,,,12009,2022_Jan_24_1331,DSP_Resting_State,2021.1.3,59.59642492325317,
,,,,,,,,,,,,,,,,,,,,,,1643050324.6502697,2022-01-24-13:52:04.650270,555.8535957336426,1228.176425099955,None,return,1.1888070999993943,1228.176425099955,None,12009,2022_Jan_24_1331,DSP_Resting_State,2021.1.3,59.59642492325317,
