Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,30.695590099901892,None,return,0.7660672001075,30.695590099901892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
,,,,,,,,,,31.482723769918085,None,31.482723769918085,None,None,31.482723769918085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
0,0,0,0,,,,,,,,,,,,,,31.483710199943744,None,32.484919799957424,None,y,0.8581444000592455,32.484919799957424,None,33.37125600001309,None,b,0.4323949998943135,33.37125600001309,None,33.82189959997777,None,n,0,1.3825533000053838,33.82189959997777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627504475.583473,2021-07-28-16:34:35.583473,35.22507779998705,None,t,109.31452090002131,35.22507779998705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627504475.583473,2021-07-28-16:34:35.583473,1627504556.5780802,2021-07-28-16:35:56.578080,80.9946072101593,144.5554126999341,147.57186269992962,147.53700159990694,148.53725309995934,148.53725309995934,149.53765810001642,149.53765810001642,150.5694154999219,210.53608079999685,None,210.53608079999685,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1627504556.5780802,2021-07-28-16:35:56.578080,1627504647.550637,2021-07-28-16:37:27.550637,90.97255682945251,225.5523014999926,228.5530644999817,228.53686909994576,229.55193399998825,229.53612920001615,230.53759249998257,230.53759249998257,231.5380321999546,y,1.0761626999592409,291.54075289994944,301.5542825999437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.54075289994944,292.6519413999049,292.6519413999049,301.53842689993326,301.53842689993326,None,301.53842689993326,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_3_Alternate_B_001_same.mp4,1627504647.550637,2021-07-28-16:37:27.550637,1627504728.5318978,2021-07-28-16:38:48.531898,80.98126077651978,316.5228269000072,319.5380387000041,319.50403109996114,320.5049333999632,320.5049333999632,321.50722119992133,321.50722119992133,322.50950619997457,382.50476689997595,None,382.50476689997595,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1627504728.5318978,2021-07-28-16:38:48.531898,1627504819.5193012,2021-07-28-16:40:19.519301,90.98740339279175,397.5044215999078,400.5042935999809,400.487338899984,401.48824879992753,401.48824879992753,402.4897805999499,402.4897805999499,403.5028073999565,None,463.4867081999546,473.4884953999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.4867081999546,473.5054248999804,473.5054248999804,473.5054248999804,473.4884953999426,None,473.4884953999426,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_A_001_different.mp4,1627504819.5193012,2021-07-28-16:40:19.519301,1627504900.4992146,2021-07-28-16:41:40.499215,80.97991347312927,488.5072188999038,491.52077199995983,491.4706549999537,492.4728163999971,492.4728163999971,493.47385840001516,493.47385840001516,494.47635509993415,554.4714140999131,None,554.4714140999131,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1627504900.4992146,2021-07-28-16:41:40.499215,424.9157416820526,569.4728572999593,None,return,39.08595590002369,569.4728572999593,None,12002,3,alt,A,2021_Jul_28_1632,DSP_Bold,2020.2.10,58.683138634006006,
