0.7597 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.4224 	INFO 	Loaded monitor calibration from ['2021_09_24 13:53']
11.4254 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
13.1226 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.4, 0.4, 0.4]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012BC83C4240>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000012BC836CC18>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.1232 	EXP 	window1: mouseVisible = True
13.1232 	EXP 	window1: recordFrameIntervals = False
13.2882 	EXP 	window1: recordFrameIntervals = True
13.4717 	DEBUG 	Screen (0) actual frame rate measured at 59.97
13.4718 	EXP 	window1: recordFrameIntervals = False
13.7310 	EXP 	Created Ready_experimenter_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Ready_experimenter_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Waiting for the experimenter…', units='height', win=Window(...), wrapWidth=1.5)
13.7311 	EXP 	window1: mouseVisible = False
13.7363 	EXP 	Created Ready_scanner_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Ready_scanner_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Waiting for the scanner…', units='height', win=Window(...), wrapWidth=1.5)
13.7382 	EXP 	Created Fixation_horz = Line(__class__=<class 'psychopy.visual.line.Line'>, autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=5, name='Fixation_horz', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.7391 	EXP 	Created Fixation_vert = Line(__class__=<class 'psychopy.visual.line.Line'>, autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=5, name='Fixation_vert', opacity=0.5, ori=90.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.7426 	EXP 	Created Done_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Done_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Done!', units='height', win=Window(...), wrapWidth=1.5)
13.7756 	EXP 	Ready_experimenter_text: autoDraw = True
999.3576 	DATA 	Keypress: return
999.3642 	EXP 	Ready_experimenter_text: autoDraw = False
999.3642 	EXP 	Ready_scanner_text: autoDraw = True
1018.9108 	DATA 	Keypress: t
1018.9218 	EXP 	Ready_scanner_text: autoDraw = False
1018.9218 	EXP 	Fixation_horz: autoDraw = True
1018.9218 	EXP 	Fixation_vert: autoDraw = True
1020.3988 	DATA 	Keypress: t
1021.9030 	DATA 	Keypress: t
1023.4007 	DATA 	Keypress: t
1024.8992 	DATA 	Keypress: t
1026.4025 	DATA 	Keypress: t
1027.8982 	DATA 	Keypress: t
1029.4026 	DATA 	Keypress: t
1030.9012 	DATA 	Keypress: t
1032.3986 	DATA 	Keypress: t
1033.8996 	DATA 	Keypress: t
1035.3989 	DATA 	Keypress: t
1036.8988 	DATA 	Keypress: t
1038.3992 	DATA 	Keypress: t
1039.9000 	DATA 	Keypress: t
1041.3997 	DATA 	Keypress: t
1042.8985 	DATA 	Keypress: t
1044.3986 	DATA 	Keypress: t
1045.9001 	DATA 	Keypress: t
1047.3982 	DATA 	Keypress: t
1048.9003 	DATA 	Keypress: t
1050.4098 	DATA 	Keypress: t
1051.8981 	DATA 	Keypress: t
1053.3994 	DATA 	Keypress: t
1054.8989 	DATA 	Keypress: t
1056.4007 	DATA 	Keypress: t
1057.9000 	DATA 	Keypress: t
1059.3984 	DATA 	Keypress: t
1060.8990 	DATA 	Keypress: t
1062.3985 	DATA 	Keypress: t
1063.9021 	DATA 	Keypress: t
1065.3999 	DATA 	Keypress: t
1066.9022 	DATA 	Keypress: t
1068.3995 	DATA 	Keypress: t
1069.9025 	DATA 	Keypress: t
1071.3988 	DATA 	Keypress: t
1072.9014 	DATA 	Keypress: t
1074.4031 	DATA 	Keypress: t
1075.9006 	DATA 	Keypress: t
1077.3987 	DATA 	Keypress: t
1078.8986 	DATA 	Keypress: t
1080.3985 	DATA 	Keypress: t
1081.9006 	DATA 	Keypress: t
1083.4003 	DATA 	Keypress: t
1084.8987 	DATA 	Keypress: t
1086.3991 	DATA 	Keypress: t
1087.8988 	DATA 	Keypress: t
1089.4001 	DATA 	Keypress: t
1090.9006 	DATA 	Keypress: t
1092.4021 	DATA 	Keypress: t
1093.8983 	DATA 	Keypress: t
1095.4024 	DATA 	Keypress: t
1096.9009 	DATA 	Keypress: t
1098.4002 	DATA 	Keypress: t
