Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',Fixation_horz.started,Fixation_horz.stopped,Fixation_vert.started,Fixation_vert.stopped,Scan_done.keys,Scan_done.rt,Scan_done.started,Scan_done.stopped,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
9.580403199999637,None,return,854.9896709000004,9.580403199999637,None,,,,,,,,,,,,,,,,,,,,,,,,,,22014,2022_Sep_12_1028,DSP_Resting_State,2021.1.3,59.99286084932459,
,,,,,,864.5983084,None,t,6.596309800000199,864.5983084,None,,,,,,,,,,,,,,,,,,,,22014,2022_Sep_12_1028,DSP_Resting_State,2021.1.3,59.99286084932459,
,,,,,,,,,,,,1662993770.008582,2022-09-12-10:42:50.008582,871.2150240999999,None,871.2150240999999,None,return,550.7522929000006,871.2150240999999,None,,,,,,,,,,22014,2022_Sep_12_1028,DSP_Resting_State,2021.1.3,59.99286084932459,
,,,,,,,,,,,,,,,,,,,,,,1662994320.7917633,2022-09-12-10:52:00.791763,550.7831811904907,1422.0012862000003,None,return,1.5311665999997786,1422.0012862000003,None,22014,2022_Sep_12_1028,DSP_Resting_State,2021.1.3,59.99286084932459,
