Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
15.021983799990267,None,return,0.8641315000131726,15.021983799990267,None,,,,,,,,,,,,,,,,,,,,,11008,alt,2022_Feb_18_1630,DSP_Encoding_Refresher,2021.1.3,59.90161753158048,
,,,,,,1645219808.76617,2022-02-18-16:30:08.766170,15.915700200013816,18.9158556999173,18.89917190000415,19.899255099939182,19.899255099939182,20.899115999927744,20.899115999927744,21.912446999922395,./DSP_Videos/Learning/Learning_Alternate.mp4,1645219874.7649415,2022-02-18-16:31:14.764941,65.99877142906189,81.91622429993004,None,return,5.01179390004836,81.91622429993004,None,11008,alt,2022_Feb_18_1630,DSP_Encoding_Refresher,2021.1.3,59.90161753158048,
