trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,16.340514299925417,None,return,25.420427499804646,16.340514299925417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
0,0,0,0,,,,,,,1662048346.1022208,2022-09-01-12:05:46.102221,1662048346.1022208,2022-09-01-12:05:46.102221,1662048412.101697,2022-09-01-12:06:52.101697,65.99947619438171,41.787907199934125,44.78808470023796,44.7714356998913,45.77125870017335,45.77125870017335,46.77138580009341,46.77138580009341,47.78467159997672,./DSP_Videos/Learning/Learning_Alternate.mp4,1662048412.101697,2022-09-01-12:06:52.101697,1662048478.11633,2022-09-01-12:07:58.116330,66.01463294029236,107.88272520015016,110.88849900010973,110.87184760021046,111.87186799990013,111.87186799990013,112.8718198002316,112.8718198002316,113.87247260008007,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1662048478.1172757,2022-09-01-12:07:58.117276,1662048544.1173751,2022-09-01-12:09:04.117375,66.00009942054749,173.909435399808,176.92214749986306,176.90551349986345,177.90551859978586,177.90551859978586,178.90558389993384,178.90558389993384,179.9054633998312,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1662048544.1183755,2022-09-01-12:09:04.118376,1662048610.1189895,2022-09-01-12:10:10.118989,66.00061392784119,239.93121200008318,242.93928720010445,242.92273030010983,243.92266929987818,243.92266929987818,244.92252269992605,244.92252269992605,245.92329300008714,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1662048610.1189895,2022-09-01-12:10:10.118989,1662048676.1202493,2022-09-01-12:11:16.120249,66.00125980377197,305.9306891998276,308.9396811998449,308.92268340010196,309.9228774001822,309.9228774001822,310.9232732001692,310.9232732001692,311.9235085998662,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662048676.1202493,2022-09-01-12:11:16.120249,330.0180284976959,371.80655839992687,None,return,12.026486800052226,371.80655839992687,None,21011,alt,5,2022_Sep_01_1205,DSP_Behavioral_Only_Encoding,2021.1.3,59.92297499346521,
