Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,17.40469910018146,None,return,0.583683299832046,17.40469910018146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
,,,,,,,,,,18.01175461038947,None,18.01175461038947,None,None,18.01175461038947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
0,0,0,0,,,,,,,,,,,,,,18.014619099907577,None,19.034913700073957,None,y,1.0254758996888995,19.034913700073957,None,20.080687699839473,None,b,1.7525324998423457,20.080687699839473,None,21.86405560001731,None,n,0,0.8707857998088002,21.86405560001731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676308038.1846905,2023-02-13-12:07:18.184690,22.764718799851835,None,t,77.64460220001638,22.764718799851835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676308038.1846905,2023-02-13-12:07:18.184690,1676308119.1842358,2023-02-13-12:08:39.184236,80.99954533576965,100.43206449970603,103.44565850030631,103.41230640001595,104.41841639950871,104.41841639950871,105.42926189955324,105.41260010004044,106.41523289959878,166.41464119963348,None,166.41464119963348,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1676308119.1842358,2023-02-13-12:08:39.184236,1676308210.1694257,2023-02-13-12:10:10.169426,90.98518991470337,181.43139209970832,184.4394108997658,184.41956730000675,185.43106849957258,185.41451609972864,186.43010529968888,186.41346149984747,187.41318720020354,y,1.2386702001094818,247.40281520038843,257.4149479996413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.40281520038843,248.68006629962474,248.68006629962474,257.4149479996413,257.4149479996413,None,257.4149479996413,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_3_Alternate_B_001_same.mp4,1676308210.1694257,2023-02-13-12:10:10.169426,1676308291.1551483,2023-02-13-12:11:31.155148,80.98572254180908,272.4154706997797,275.4304451001808,275.3969368003309,276.3969545001164,276.3969545001164,277.3969599995762,277.3969599995762,278.3970168000087,338.3848455995321,None,338.3848455995321,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1676308291.1551483,2023-02-13-12:11:31.155148,1676308382.1380134,2023-02-13-12:13:02.138013,90.98286509513855,353.4009076002985,356.4144590003416,356.38135899975896,357.3809738000855,357.3809738000855,358.38405129965395,358.38405129965395,359.3973572002724,b,1.4434412000700831,419.38376380037516,429.3976004002616,,,,,,,,,,,,22049,3,alt,A,2023_Feb_13_1205,DSP_Bold,2020.2.10,59.536460971890634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.38376380037516,420.86613800004125,420.86613800004125,429.38123689964414,429.38123689964414,None,429.38123689964414,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_A_001_different.mp4,1676308382.1380134,2023-02-13-12:13:02.138013,,,,,,,,,
