Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
16.20088250003755,None,return,21.007896599941887,16.20088250003755,None,,,,,,,,,,,,,,,,,,,,,11011,nor,2022_Mar_03_1543,DSP_Encoding_Refresher,2021.1.3,59.992788839808654,
,,,,,,1646340231.9335022,2022-03-03-15:43:51.933502,37.2246499999892,40.224768099957146,40.20813409995753,41.2080646000104,41.2080646000104,42.20798940001987,42.20798940001987,43.22024890000466,./DSP_Videos/Learning/Learning_Normal.mp4,1646340297.9310946,2022-03-03-15:44:57.931095,65.99759244918823,103.22483590000775,None,return,6.766033399966545,103.22483590000775,None,11011,nor,2022_Mar_03_1543,DSP_Encoding_Refresher,2021.1.3,59.992788839808654,
